,name,sector,year,quarter,Relative Return,자본총계 변화율,매출액 변화율,전체 주주 수 변화율,수출액 변화율,전체 주식 수 변화율,1인평균급여 변화율,보유 주식 수 변화율,발행금액 변화율,기말 소유주식 수 변화율,Label,Code
16,Moorim_P&P,종이·목재,2020,Q3,-0.206082057563306,0.01432400636539699,0.146889577214406,-0.1212701029883867,-0.12128584005311471,-0.1212701029883867,-0.1212701029883867,-0.1212701029883867,-0.1212701029883867,-0.12127010298838692,-0.040049875161143174,009580
