,name,sector,year,quarter,Relative Return,자본총계 변화율,매출액 변화율,전체 주주 수 변화율,수출액 변화율,전체 주식 수 변화율,1인평균급여 변화율,보유 주식 수 변화율,발행금액 변화율,기말 소유주식 수 변화율,Label,Code
6,Moorim_P&P,종이·목재,2023,Q1,-0.050276564774381444,0.00208634450953904,0.07060981205126293,0.183077600665715,0.06497623491867566,0.15589234894920856,0.13427289068639447,0.005940522346817745,-0.021436941555893707,-0.02308188718171089,-0.23054422571627511,009580
