,name,sector,year,quarter,Relative Return,자본총계 변화율,매출액 변화율,전체 주주 수 변화율,수출액 변화율,전체 주식 수 변화율,1인평균급여 변화율,보유 주식 수 변화율,발행금액 변화율,기말 소유주식 수 변화율,Label,Code
9,Moorim_P&P,종이·목재,2022,Q2,0.1094274829954732,0.004843501667414207,-0.033131817916941975,-0.056546995694448654,-0.056550678111290775,-0.056546995694448654,-0.05654699569444843,-0.056546995694448654,-0.05654699569444843,-0.056546995694448654,0.05552292622534635,009580
