,code,name,sector,year,quarter,유동자산 변화율,비유동자산 변화율,자산총계 변화율,유동부채 변화율,비유동부채 변화율,부채총계 변화율,이익잉여금 변화율,자본총계 변화율,매출액 변화율,영업이익 변화율,법인세차감전 순이익 변화율,당기순이익 변화율,당기순이익(손실) 변화율,소비자물가지수 변화율,환율 변화율,GDP 변화율,금리 변화율,수출액 변화율,실업률 변화율,전체 주주 수 변화율,주주 비율 변화율,보유 주식 수 변화율,전체 주식 수 변화율,보유 주식 비율 변화율,접수일자 변화율,특정 증권 등 소유 수 변화율,특정 증권 등 소유 증감 수 변화율,특정 증권 등 소유 비율 변화율,특정 증권 등 소유 증감 비율 변화율,1인평균급여 변화율,기초 소유 주식 수 변화율,기초 소유주식 지분율 변화율,기말 소유주식 수 변화율,기말 소유주식 지분율 변화율,발행할 주식 총수 변화율,현재까지 발행한 주식 총수 변화율,현재까지 감소한 주식의 총수 변화율,주식 수 감소 변화율,이익 소각 변화율,상환주식의 상환 변화율,기타 변화율,발행주식의 총수 변화율,자기주식수 변화율,유통주식수 변화율,증자주식수 변화율,주식액면가액 변화율,발행금액 변화율,보유 지분율 변화율,Relative Return,Label,Code
0,9580,Moorim_P&P,종이·목재,2024,Q3,0.038653611854443604,-0.022955162046520705,-0.0051011487316965365,0.05221914339259426,-0.07604429151994019,-0.0008871952760116653,-0.019936310455429096,-0.010650253155898293,-0.04849812318387792,0.6712224692412144,0.5086963345744653,0.49037408603332167,0.49037408603332167,0.2377021247854798,0.011538677997511404,-0.0009958598205548341,0.11983510689291532,0.0051857654838392,0.09523809523809512,0.005184657602402831,0.0,0.005184657602402942,0.005184657602402831,0.0,0.0,0.0,0.0,0.0,0.0,0.005184657602402942,0.005184657602403053,0.005184657602402942,0.005184657602402942,0.005184657602402942,0.005184657602402942,0.005184657602402831,0.005184657602403053,0.005184657602403053,0.0,0.0,0.0,0.005184657602402942,0.005184657602402831,0.005184657602402942,0.005184657602402831,0.005184657602402942,0.005184657602402942,0.0,0.008882928263790016,0.008882928263790016,009580
1,9580,Moorim_P&P,종이·목재,2024,Q2,-0.09871193690939872,-0.0272917735976963,-0.04701524199221252,-0.11729139570681335,-0.003867717037620455,-0.06735912654720377,-0.040780937108098714,-0.021379631126877463,-0.0527640141580481,-1.3662270233154556,-8.364450328571024,-6.433581054632438,-6.433581054632438,0.110334699467731,-0.030762850791552276,0.0022763832415567675,-0.02546205269366908,-0.05808429975732232,3.3306690738754696e-16,-0.05808322964572521,0.0,-0.05808322964572521,-0.05808322964572521,0.0,0.0,0.0,0.0,0.0,0.0,-0.05808322964572521,-0.05808322964572543,-0.05808322964572521,-0.05808322964572543,-0.05808322964572543,-0.05808322964572521,-0.05808322964572521,-0.05808322964572521,-0.05808322964572521,0.0,0.0,0.0,-0.05808322964572521,-0.05808322964572521,-0.05808322964572521,-0.05808322964572521,-0.05808322964572543,-0.05808322964572521,0.0,-0.07945308678393363,0.008882928263790016,009580
2,9580,Moorim_P&P,종이·목재,2024,Q1,0.03304332997977166,-0.005443426269698959,0.005487998588123877,0.011584469461218161,-0.006870210413824962,0.003544236694598246,0.015011722115773396,0.007926587747871694,-0.009097921055614355,2.8087932644383073,1.0879346350091113,1.1932538341428862,1.1932538341428862,0.11265192787422551,-0.006272868624748851,-0.013001130867663191,0.12136131985833976,-0.023680694141577696,0.011764705882352788,0.057713870045298266,0.0,-0.11773163421571886,0.05066639956456287,0.0,0.0,0.0,0.0,0.0,0.0,-0.0506163586995001,-0.14652340096402683,-0.146501804666054,-0.15061865662446605,-0.15059932175992086,-0.14876865307156173,-0.1487686530715615,-0.14876865307156173,-0.14876865307156173,0.0,0.0,0.0,-0.1487686530715615,-0.14876865307156173,-0.14876865307156173,-0.1487686530715615,-0.14876865307156173,-0.14876865307156173,0.0,-0.10011388008277232,-0.07945308678393363,009580
3,9580,Moorim_P&P,종이·목재,2023,Q4,0.028420254450289062,-0.04607476929783805,-0.023779098983873537,-0.28128972842404454,0.13353164511125803,-0.06016218797463857,0.034429825204185804,0.018480163597792365,-0.0747652970326762,-0.2426384069876244,-0.6604030590591188,0.09641161995902392,0.09641161995902392,-0.10965773361610065,-0.0065457565880464585,-0.004550077278224318,-0.00757180156657955,-0.05902989272759007,-0.0625,-0.15050299848731963,0.0,0.03008648519948054,-0.14196212737929392,0.0,0.0,0.0,0.0,0.0,0.0,-0.031873346506661626,0.05444318272583515,0.05442537156610294,0.05780858696807889,0.05779275422508834,0.056291260170412194,0.05629126017041197,0.056291260170412194,0.056291260170412194,0.0,0.0,0.0,0.056291260170412194,0.056291260170412194,0.056291260170412194,0.05629126017041208,0.056291260170412305,0.056291260170412305,0.0,-0.09876446783661597,-0.10011388008277232,009580
4,9580,Moorim_P&P,종이·목재,2023,Q3,0.04480570619679558,-0.029550130050436607,-0.00610989121405936,-0.0133877974903589,-0.0369164483334794,-0.025795626927788584,0.02909029439136246,0.015827470265882715,-0.004168864469310085,-6.98512286414818,-0.3544962950709063,-0.3969508360385403,-0.3969508360385403,0.028955398190522508,0.0021566395604083466,-0.007533279773421997,-0.11207897793263655,-0.001535787938867772,-0.03896103896103886,-0.0015365056938676513,0.0,-0.0015365056938676513,-0.0015365056938676513,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015365056938676513,-0.0015365056938676513,-0.0015365056938676513,-0.0015365056938676513,-0.0015365056938676513,-0.0015365056938676513,-0.0015365056938676513,-0.0015365056938676513,-0.0015365056938676513,0.0,0.0,0.0,-0.0015365056938676513,-0.0015365056938674293,-0.0015365056938674293,-0.0015365056938676513,-0.0015365056938676513,-0.0015365056938676513,0.0,-0.06044739383608627,-0.09876446783661597,009580
5,9580,Moorim_P&P,종이·목재,2023,Q2,0.04969995994891374,-0.06614120881135355,-0.026687535627188508,0.19816604744079835,-0.5022342305140337,-0.06325845552028841,0.02041528651895963,0.011211922607198055,0.1344288207357921,1.035725715559989,1.8469756328099733,1.8368217151159465,1.8368217151159465,0.3075171004307199,-0.031973087460080984,-0.005514657406169521,-0.0022310602386272915,-0.03581912791841346,0.04938271604938271,-0.035818535940269625,0.0,-0.035818535940269625,-0.035818535940269625,0.0,0.0,0.0,0.0,0.0,0.0,-0.03581853594026985,-0.03581853594026985,-0.035818535940269625,-0.035818535940269625,-0.035818535940269625,-0.035818535940269625,-0.035818535940269625,-0.035818535940269625,-0.035818535940269625,0.0,0.0,0.0,-0.035818535940269625,-0.03581853594026985,-0.035818535940269625,-0.03581853594026985,-0.03581853594026985,-0.035818535940269625,0.0,-0.23054422571627511,-0.06044739383608627,009580
6,9580,Moorim_P&P,종이·목재,2023,Q1,0.06776622215792227,0.0032075449124260302,0.02617615448366628,-0.008899198666905805,0.1311244573200957,0.0483439897829403,0.0037924361763430614,0.00208634450953904,0.07060981205126293,0.46098046598689524,0.08101394143093699,-2.517764165392699,-2.517764165392699,0.11353477832962133,0.06294645789640896,-0.004395562960080701,0.12061758935426237,0.06497623491867566,0.05813953488372092,0.183077600665715,0.0,0.005940522346817745,0.15589234894920856,0.0,0.0,0.0,0.0,0.0,0.0,0.13427289068639447,-0.01944055748011775,-0.019421354957058545,-0.02308188718171089,-0.023064695430479176,-0.021436941555893485,-0.021436941555893263,-0.021436941555893485,-0.021436941555893485,0.0,0.0,0.0,-0.021436941555893485,-0.021436941555893485,-0.021436941555893485,-0.021436941555893263,-0.021436941555893485,-0.021436941555893707,0.0,-0.050276564774381444,-0.23054422571627511,009580
7,9580,Moorim_P&P,종이·목재,2022,Q4,-0.1834232129168667,0.040153711143879,-0.029011414037288574,-0.15175712773591932,0.0822825905871265,-0.04301596885074299,-0.02730685535607491,-0.01421291815161152,0.0263319711870057,0.21744602089555942,0.459885974682666,0.8608272768585865,0.8608272768585865,0.11456608043309557,-0.01431559495807777,0.004520310424048435,-0.11445954938682568,0.08414558489005308,-0.023809523809523725,-0.048271714315678116,0.0,0.1385257489473859,-0.014511173956293533,0.0,0.0,0.0,0.0,0.0,0.0,0.010823809488889724,0.15997393106490232,0.15995810775506025,0.16296373267633724,0.1629496669781033,0.16161575015233798,0.16161575015233776,0.16161575015233798,0.16161575015233798,0.0,0.0,0.0,0.16161575015233798,0.1616157501523381,0.16161575015233798,0.16161575015233787,0.1616157501523381,0.16161575015233798,0.0,0.17897053050731354,-0.050276564774381444,009580
8,9580,Moorim_P&P,종이·목재,2022,Q3,-0.19624453433706446,0.013223136000751312,-0.04329176977695015,-0.04206001959608274,-0.07656002184759991,-0.057810475496817615,-0.05352545848727597,-0.028376860924767655,-0.40581612371175946,-14.798781113759073,6.839464284987683,6.883400320584958,6.883400320584958,-0.09093510066157107,-0.06411636151380273,-0.003895125891120621,-0.0359464250541639,-0.02779144307122383,0.023255813953488302,-0.027792345170368993,0.0,-0.027792345170368993,-0.027792345170368993,0.0,0.0,0.0,0.0,0.0,0.0,-0.027792345170368993,-0.027792345170368993,-0.027792345170368993,-0.027792345170368993,-0.027792345170368993,-0.027792345170368993,-0.02779234517036877,-0.027792345170368993,-0.027792345170368993,0.0,0.0,0.0,-0.027792345170369215,-0.027792345170368993,-0.027792345170368993,-0.027792345170368993,-0.027792345170368993,-0.027792345170368993,0.0,0.05552292622534635,0.17897053050731354,009580
9,9580,Moorim_P&P,종이·목재,2022,Q2,0.004313048189304669,-0.01571258211702875,-0.010230696813544604,-0.01429170967045379,-0.038831677917163354,-0.02534966449311571,0.009096939043676922,0.004843501667414207,-0.033131817916941975,0.37826060123168836,1.7997553586540187,1.850588266188855,1.850588266188855,-0.38636857995042173,-0.045732630383092276,-0.007975770342554478,-0.2746673361787626,-0.056550678111290775,0.033707865168539186,-0.056546995694448654,0.0,-0.056546995694448654,-0.056546995694448654,0.0,0.0,0.0,0.0,0.0,0.0,-0.05654699569444843,-0.056546995694448654,-0.056546995694448654,-0.056546995694448654,-0.05654699569444843,-0.05654699569444843,-0.056546995694448654,-0.056546995694448654,-0.056546995694448654,0.0,0.0,0.0,-0.05654699569444843,-0.056546995694448654,-0.056546995694448654,-0.056546995694448654,-0.05654699569444843,-0.05654699569444843,0.0,0.1094274829954732,0.05552292622534635,009580
