,name,sector,year,quarter,Relative Return,자본총계 변화율,매출액 변화율,전체 주주 수 변화율,수출액 변화율,전체 주식 수 변화율,1인평균급여 변화율,보유 주식 수 변화율,발행금액 변화율,기말 소유주식 수 변화율,Label,Code
25,Moorim_P&P,종이·목재,2018,Q2,0.4718454293030419,-0.0342760119301988,-0.025101668170331104,-0.022631667500430774,-0.0226310282981268,-0.022631667500430996,-0.022631667500430996,-0.022631667500430996,-0.022631667500430996,-0.022631667500430996,0.3801412155000322,009580
