,name,sector,year,quarter,Relative Return,자본총계 변화율,매출액 변화율,전체 주주 수 변화율,수출액 변화율,전체 주식 수 변화율,1인평균급여 변화율,보유 주식 수 변화율,발행금액 변화율,기말 소유주식 수 변화율,Label,Code
33,Moorim_P&P,종이·목재,2016,Q2,-0.034556145901737216,0.004788370020543775,0.09930679049453595,-0.008469160081683524,-0.008471446426447704,-0.008469160081683302,-0.008469160081683302,-0.008469160081683524,-0.008469160081683524,-0.008469160081683524,-0.1558455964847581,009580
