,name,sector,year,quarter,Relative Return,자본총계 변화율,매출액 변화율,전체 주주 수 변화율,수출액 변화율,전체 주식 수 변화율,1인평균급여 변화율,보유 주식 수 변화율,발행금액 변화율,기말 소유주식 수 변화율,Label,Code
19,Moorim_P&P,종이·목재,2019,Q4,-0.11589693837404785,0.03741807460122637,-0.05132508360674959,0.024388780001513344,0.024390380515078802,0.024388780001513344,-0.19333982988201948,-0.24440166382767647,-0.21104810058174417,-0.20910093652707218,-0.12813972585583677,009580
