,name,sector,year,quarter,Relative Return,자본총계 변화율,매출액 변화율,전체 주주 수 변화율,수출액 변화율,전체 주식 수 변화율,1인평균급여 변화율,보유 주식 수 변화율,발행금액 변화율,기말 소유주식 수 변화율,Label,Code
20,Moorim_P&P,종이·목재,2019,Q3,-0.10281839576601906,-0.0055684609186268386,0.09729627817080866,0.01388810403419205,0.013886289168915433,0.013888104034192161,0.013888104034192161,0.013888104034192161,0.013888104034192161,0.013888104034192161,-0.11589693837404785,009580
