,name,sector,year,quarter,Relative Return,자본총계 변화율,매출액 변화율,전체 주주 수 변화율,수출액 변화율,전체 주식 수 변화율,1인평균급여 변화율,보유 주식 수 변화율,발행금액 변화율,기말 소유주식 수 변화율,Label,Code
24,Moorim_P&P,종이·목재,2018,Q3,0.3801412155000322,-0.03746002430235529,-0.012588579032224434,-0.048619266435785846,-0.04862249558492171,-0.048619266435785846,-0.048619266435785846,-0.048619266435785846,-0.048619266435785846,-0.048619266435785846,0.2150062147617598,009580
