,name,sector,year,quarter,Relative Return,자본총계 변화율,매출액 변화율,전체 주주 수 변화율,수출액 변화율,전체 주식 수 변화율,1인평균급여 변화율,보유 주식 수 변화율,발행금액 변화율,기말 소유주식 수 변화율,Label,Code
10,Moorim_P&P,종이·목재,2022,Q1,-0.0025253282141136195,0.007642192983159823,0.06538033424450662,0.1647415406980437,-0.03864674909181387,0.09228613959799192,-0.1448321576862599,-0.06896503639851437,-0.09840547970715052,-0.10017437724326816,0.1094274829954732,009580
