접수번호,법인구분,고유번호,회사명,증자일자,증자방식,증자주식종류,증자주식수,주식액면가액,발행금액,결제일시,연도,분기
20160330003536,Y,00126380,삼성전자,-,-,-,-,-,-,2015-12-31,2015,Q4
20170331004518,Y,00126380,삼성전자,-,-,-,-,-,-,2016-12-31,2016,Q4
20180402005019,Y,00126380,삼성전자,-,-,-,-,-,-,2017-12-31,2017,Q4
20190401004781,Y,00126380,삼성전자,-,-,-,-,-,-,2018-12-31,2018,Q4
20200330003851,Y,00126380,삼성전자,-,-,-,-,-,-,2019-12-31,2019,Q4
20210309000744,Y,00126380,삼성전자,-,-,-,-,-,-,2020-12-31,2020,Q4
20220308000798,Y,00126380,삼성전자,-,-,-,-,-,-,2021-12-31,2021,Q4
20230307000542,Y,00126380,삼성전자,-,-,-,-,-,-,2022-12-31,2022,Q4
20240312000736,Y,00126380,삼성전자,-,-,-,-,-,-,2023-12-31,2023,Q4
20250311001085,Y,00126380,삼성전자,-,-,-,-,-,-,2024-12-31,2024,Q4
20250311001085,Y,00126380,삼성전자,-,-,-,-,-,-,2024-12-31,2024,Q4
