접수번호,법인구분,고유번호,회사명,증자일자,증자방식,증자주식종류,증자주식수,주식액면가액,발행금액,결제일시,연도,분기
20170316000712,Y,00158501,에스원,-,-,-,-,-,-,2015-12-31,2015,Q4
20170331005086,Y,00158501,에스원,-,-,-,-,-,-,2016-12-31,2016,Q4
20180402004329,Y,00158501,에스원,-,-,-,-,-,-,2017-12-31,2017,Q4
20190401004677,Y,00158501,에스원,-,-,-,-,-,-,2018-12-31,2018,Q4
20200330003830,Y,00158501,에스원,-,-,-,-,-,-,2019-12-31,2019,Q4
20210310001205,Y,00158501,에스원,-,-,-,-,-,-,2020-12-31,2020,Q4
20220308000980,Y,00158501,에스원,-,-,-,-,-,-,2021-12-31,2021,Q4
20230307000691,Y,00158501,에스원,-,-,-,-,-,-,2022-12-31,2022,Q4
20240313001360,Y,00158501,에스원,-,-,-,-,-,-,2023-12-31,2023,Q4
20250312000984,Y,00158501,에스원,-,-,-,-,-,-,2024-12-31,2024,Q4
