접수번호,법인구분,고유번호,회사명,증자일자,증자방식,증자주식종류,증자주식수,주식액면가액,발행금액,결제일시,연도,분기
20160330001404,Y,00153126,크라운해태홀딩스,-,-,-,-,-,-,2015-12-31,2015,Q4
20240516002281,Y,00153126,크라운해태홀딩스,2016.04.29,주식분할,보통주,"13,261,716",500,-,2016-12-31,2016,Q4
20240516002281,Y,00153126,크라운해태홀딩스,2016.04.29,주식분할,종류주,"819,135",500,-,2016-12-31,2016,Q4
20240516002289,Y,00153126,크라운해태홀딩스,2017.03.02,주식분할,보통주,"5,009,540",500,-,2017-12-31,2017,Q4
20240516002289,Y,00153126,크라운해태홀딩스,2017.03.02,주식분할,종류주,"309,424",500,-,2017-12-31,2017,Q4
20240516002289,Y,00153126,크라운해태홀딩스,2017.10.19,현물출자,보통주,"5,121,647",500,-,2017-12-31,2017,Q4
20240516002296,Y,00153126,크라운해태홀딩스,2017.03.02,주식분할,보통주,"5,009,540",500,-,2018-12-31,2018,Q4
20240516002296,Y,00153126,크라운해태홀딩스,2017.03.02,주식분할,종류주,"309,424",500,-,2018-12-31,2018,Q4
20240516002296,Y,00153126,크라운해태홀딩스,2017.10.19,현물출자,보통주,"5,121,647",500,-,2018-12-31,2018,Q4
20240516002302,Y,00153126,크라운해태홀딩스,2017.03.02,주식분할,보통주,"5,009,540",500,-,2019-12-31,2019,Q4
20240516002302,Y,00153126,크라운해태홀딩스,2017.03.02,주식분할,종류주,"309,424",500,-,2019-12-31,2019,Q4
20240516002302,Y,00153126,크라운해태홀딩스,2017.10.19,주식분할,보통주,"5,121,647",500,-,2019-12-31,2019,Q4
20210318001356,Y,00153126,크라운해태홀딩스,2017.03.02,주식분할,보통주,"5,009,540",500,-,2020-12-31,2020,Q4
20210318001356,Y,00153126,크라운해태홀딩스,2017.03.02,주식분할,종류주,"309,424",500,-,2020-12-31,2020,Q4
20210318001356,Y,00153126,크라운해태홀딩스,2017.10.19,현물출자,보통주,"5,121,647",500,-,2020-12-31,2020,Q4
20220518000298,Y,00153126,크라운해태홀딩스,2017.03.02,주식분할,보통주,"5,009,540",500,-,2021-12-31,2021,Q4
20220518000298,Y,00153126,크라운해태홀딩스,2017.03.02,주식분할,종류주,"309,424",500,-,2021-12-31,2021,Q4
20220518000298,Y,00153126,크라운해태홀딩스,2017.10.19,현물출자,보통주,"5,121,647",500,-,2021-12-31,2021,Q4
20230331000004,Y,00153126,크라운해태홀딩스,2017.03.02,주식분할,보통주,"5,009,540",500,-,2022-12-31,2022,Q4
20230331000004,Y,00153126,크라운해태홀딩스,2017.03.02,주식분할,종류주,"309,424",500,-,2022-12-31,2022,Q4
20230331000004,Y,00153126,크라운해태홀딩스,2017.10.19,현물출자,보통주,"5,121,647",500,-,2022-12-31,2022,Q4
20240321001677,Y,00153126,크라운해태홀딩스,2017.03.02,주식분할,보통주,"5,009,540",500,-,2023-12-31,2023,Q4
20240321001677,Y,00153126,크라운해태홀딩스,2017.03.02,주식분할,종류주,"309,424",500,-,2023-12-31,2023,Q4
20240321001677,Y,00153126,크라운해태홀딩스,2017.10.19,현물출자,보통주,"5,121,647",500,-,2023-12-31,2023,Q4
20250320000950,Y,00153126,크라운해태홀딩스,2017.03.02,주식분할,보통주,"5,009,540",500,-,2024-12-31,2024,Q4
20250320000950,Y,00153126,크라운해태홀딩스,2017.03.02,주식분할,종류주,"309,424",500,-,2024-12-31,2024,Q4
20250320000950,Y,00153126,크라운해태홀딩스,2017.10.19,현물출자,보통주,"5,121,647",500,-,2024-12-31,2024,Q4
