접수번호,법인구분,고유번호,회사명,증자일자,증자방식,증자주식종류,증자주식수,주식액면가액,발행금액,결제일시,연도,분기
20160330003554,Y,00161383,한미반도체,2005.07.20,유상증자(일반공모),보통주,"2,223,530",500,"8,900",2015-12-31,2015,Q4
20160330003554,Y,00161383,한미반도체,2006.10.12,무상증자,보통주,"9,176,470",500,500,2015-12-31,2015,Q4
20160330003554,Y,00161383,한미반도체,2008.03.14,주식배당,보통주,"1,200,000",500,500,2015-12-31,2015,Q4
20160330003554,Y,00161383,한미반도체,2008.04.30,주식매수선택권행사,보통주,"91,105",500,"3,259",2015-12-31,2015,Q4
20160330003554,Y,00161383,한미반도체,2008.06.30,주식매수선택권행사,보통주,"74,057",500,"3,259",2015-12-31,2015,Q4
20160330003554,Y,00161383,한미반도체,2009.05.08,주식매수선택권행사,보통주,"23,059",500,"3,259",2015-12-31,2015,Q4
20160330003554,Y,00161383,한미반도체,2009.10.15,주식매수선택권행사,보통주,"44,620",500,"3,259",2015-12-31,2015,Q4
20170329000017,Y,00161383,한미반도체,2005.07.20,유상증자(일반공모),보통주,"2,223,530",500,"8,900",2016-12-31,2016,Q4
20170329000017,Y,00161383,한미반도체,2006.10.12,무상증자,보통주,"9,176,470",500,500,2016-12-31,2016,Q4
20170329000017,Y,00161383,한미반도체,2008.03.14,주식배당,보통주,"1,200,000",500,500,2016-12-31,2016,Q4
20170329000017,Y,00161383,한미반도체,2008.04.30,주식매수선택권행사,보통주,"91,105",500,"3,259",2016-12-31,2016,Q4
20170329000017,Y,00161383,한미반도체,2008.06.30,주식매수선택권행사,보통주,"74,057",500,"3,259",2016-12-31,2016,Q4
20170329000017,Y,00161383,한미반도체,2009.05.08,주식매수선택권행사,보통주,"23,059",500,"3,259",2016-12-31,2016,Q4
20170329000017,Y,00161383,한미반도체,2009.10.15,주식매수선택권행사,보통주,"44,620",500,"3,259",2016-12-31,2016,Q4
20180328000631,Y,00161383,한미반도체,2017.04.14,주식분할,보통주,"38,149,260",200,-,2017-12-31,2017,Q4
20190329001992,Y,00161383,한미반도체,2017.04.14,주식분할,보통주,"38,149,260",200,-,2018-12-31,2018,Q4
20200327001498,Y,00161383,한미반도체,2017.04.14,주식분할,보통주,"38,149,260",200,-,2019-12-31,2019,Q4
20210311000922,Y,00161383,한미반도체,2017.04.14,주식분할,보통주,"38,149,260",200,-,2020-12-31,2020,Q4
20220415000576,Y,00161383,한미반도체,2017.04.14,주식분할,보통주,"38,149,260",200,-,2021-12-31,2021,Q4
20230316001554,Y,00161383,한미반도체,2017.04.14,주식분할,보통주,"38,149,260",200,-,2022-12-31,2022,Q4
20230316001554,Y,00161383,한미반도체,2022.04.06,주식분할,보통주,"49,459,877",100,-,2022-12-31,2022,Q4
20240314001257,Y,00161383,한미반도체,2017.04.14,주식분할,보통주,"38,149,260",200,-,2023-12-31,2023,Q4
20240314001257,Y,00161383,한미반도체,2022.04.06,주식분할,보통주,"49,459,877",100,-,2023-12-31,2023,Q4
20250313001171,Y,00161383,한미반도체,-,-,-,-,-,-,2024-12-31,2024,Q4
20250313001171,Y,00161383,한미반도체,-,-,-,-,-,-,2024-12-31,2024,Q4
