접수번호,법인구분,고유번호,회사명,증자일자,증자방식,증자주식종류,증자주식수,주식액면가액,발행금액,결제일시,연도,분기
20160330003671,Y,00126308,삼성E&A,-,-,-,-,-,-,2015-12-31,2015,Q4
20210517001985,Y,00126308,삼성E&A,2016.02.18,유상증자(주주배정),보통주,"156,000,000","5,000","8,110",2016-12-31,2016,Q4
20210517002027,Y,00126308,삼성E&A,2016.02.18,유상증자(주주배정),보통주,"156,000,000","5,000","8,110",2017-12-31,2017,Q4
20210517002048,Y,00126308,삼성E&A,2016.02.18,유상증자(주주배정),보통주,"156,000,000","5,000","8,110",2018-12-31,2018,Q4
20210517002064,Y,00126308,삼성E&A,2016.02.18,유상증자(주주배정),보통주,"156,000,000","5,000","8,110",2019-12-31,2019,Q4
20210517002076,Y,00126308,삼성E&A,2016.02.18,유상증자(주주배정),보통주,"156,000,000","5,000","8,110",2020-12-31,2020,Q4
20220308000672,Y,00126308,삼성E&A,-,-,-,-,-,-,2021-12-31,2021,Q4
20230831001403,Y,00126308,삼성E&A,-,-,-,-,-,-,2022-12-31,2022,Q4
20240329003421,Y,00126308,삼성E&A,-,-,-,-,-,-,2023-12-31,2023,Q4
20250312001103,Y,00126308,삼성E&A,-,-,-,-,-,-,2024-12-31,2024,Q4
