접수번호,법인구분,고유번호,회사명,증자일자,증자방식,증자주식종류,증자주식수,주식액면가액,발행금액,결제일시,연도,분기
20161028000369,Y,00159616,두산에너빌리티,2013.06.10,주식매수선택권행사,보통주,"1,300","5,000","33,000",2015-12-31,2015,Q4
20161028000369,Y,00159616,두산에너빌리티,2013.08.31,현물출자,보통주,"300,689","5,000","42,000",2015-12-31,2015,Q4
20161028000369,Y,00159616,두산에너빌리티,2014.12.06,유상증자(제3자배정),우선주,"13,203,540","5,000","28,000",2015-12-31,2015,Q4
20170331004249,Y,00159616,두산에너빌리티,2012.06.07,주식매수선택권행사,보통주,"6,100","5,000","33,000",2016-12-31,2016,Q4
20170331004249,Y,00159616,두산에너빌리티,2012.10.08,주식매수선택권행사,보통주,"6,700","5,000","34,000",2016-12-31,2016,Q4
20170331004249,Y,00159616,두산에너빌리티,2013.06.10,주식매수선택권행사,보통주,"1,300","5,000","33,000",2016-12-31,2016,Q4
20170331004249,Y,00159616,두산에너빌리티,2013.08.31,현물출자,보통주,"300,689","5,000","42,000",2016-12-31,2016,Q4
20170331004249,Y,00159616,두산에너빌리티,2014.12.06,유상증자(제3자배정),우선주,"13,203,540","5,000","28,000",2016-12-31,2016,Q4
20240327001228,Y,00159616,두산에너빌리티,2013.06.10,주식매수선택권행사,보통주,"1,300","5,000","33,000",2017-12-31,2017,Q4
20240327001228,Y,00159616,두산에너빌리티,2013.08.31,현물출자,보통주,"300,689","5,000","42,000",2017-12-31,2017,Q4
20240327001228,Y,00159616,두산에너빌리티,2014.12.06,유상증자(제3자배정),우선주,"13,203,540","5,000","28,000",2017-12-31,2017,Q4
20240327001228,Y,00159616,두산에너빌리티,2017.01.11,전환권행사,보통주,"299,330","5,000","23,000",2017-12-31,2017,Q4
20240327001228,Y,00159616,두산에너빌리티,2017.06.30,신주인수권행사,보통주,"3,573","5,000","23,000",2017-12-31,2017,Q4
20240327001228,Y,00159616,두산에너빌리티,2017.09.30,신주인수권행사,보통주,393,"5,000","19,000",2017-12-31,2017,Q4
20240327001228,Y,00159616,두산에너빌리티,2017.12.31,신주인수권행사,보통주,"1,541","5,000","19,000",2017-12-31,2017,Q4
20240327001230,Y,00159616,두산에너빌리티,2014.12.06,유상증자(제3자배정),우선주,"13,203,540","5,000","28,000",2018-12-31,2018,Q4
20240327001230,Y,00159616,두산에너빌리티,2017.01.11,전환권행사,보통주,"299,330","5,000","23,000",2018-12-31,2018,Q4
20240327001230,Y,00159616,두산에너빌리티,2017.06.30,신주인수권행사,보통주,"3,573","5,000","23,000",2018-12-31,2018,Q4
20240327001230,Y,00159616,두산에너빌리티,2017.09.30,신주인수권행사,보통주,393,"5,000","19,000",2018-12-31,2018,Q4
20240327001230,Y,00159616,두산에너빌리티,2017.12.31,신주인수권행사,보통주,"1,541","5,000","19,000",2018-12-31,2018,Q4
20240327001230,Y,00159616,두산에너빌리티,2018.03.31,신주인수권행사,보통주,178,"5,000","19,000",2018-12-31,2018,Q4
20240327001230,Y,00159616,두산에너빌리티,2018.06.05,-,보통주,"10,677,895","5,000","19,000",2018-12-31,2018,Q4
20240327001230,Y,00159616,두산에너빌리티,2018.06.30,신주인수권행사,보통주,"5,089","5,000","19,000",2018-12-31,2018,Q4
20240327001230,Y,00159616,두산에너빌리티,2018.09.30,신주인수권행사,보통주,548,"5,000","19,000",2018-12-31,2018,Q4
20240327001231,Y,00159616,두산에너빌리티,2014.12.06,유상증자(제3자배정),우선주,"13,203,540","5,000","28,000",2019-12-31,2019,Q4
20240327001231,Y,00159616,두산에너빌리티,2019.03.31,신주인수권행사,보통주,72,"5,000","19,000",2019-12-31,2019,Q4
20240327001231,Y,00159616,두산에너빌리티,2019.05.17,유상증자(주주배정),보통주,"85,000,000","5,000","6,000",2019-12-31,2019,Q4
20240327001231,Y,00159616,두산에너빌리티,2017.01.11,전환권행사,보통주,"299,330","5,000","23,000",2019-12-31,2019,Q4
20240327001231,Y,00159616,두산에너빌리티,2017.06.30,신주인수권행사,보통주,"3,573","5,000","23,000",2019-12-31,2019,Q4
20240327001231,Y,00159616,두산에너빌리티,2017.09.30,신주인수권행사,보통주,393,"5,000","19,000",2019-12-31,2019,Q4
20240327001231,Y,00159616,두산에너빌리티,2017.12.31,신주인수권행사,보통주,"1,541","5,000","19,000",2019-12-31,2019,Q4
