접수번호,법인구분,고유번호,회사명,증자일자,증자방식,증자주식종류,증자주식수,주식액면가액,발행금액,결제일시,연도,분기
20160330004178,Y,00119007,무림P&P,2006.03.28,출자전환,보통주,"8,000,000","5,000","5,000",2015-12-31,2015,Q4
20160330004178,Y,00119007,무림P&P,2006.03.28,출자전환,보통주,"3,144,162","5,000","10,000",2015-12-31,2015,Q4
20160330004178,Y,00119007,무림P&P,2008.05.16,유상증자(제3자배정),보통주,"10,500,000","5,000","14,740",2015-12-31,2015,Q4
20160330004178,Y,00119007,무림P&P,2011.04.19,주식분할,보통주,"31,184,162","2,500","2,500",2015-12-31,2015,Q4
20170331005139,Y,00119007,무림P&P,2006.03.28,출자전환,보통주,"8,000,000","5,000","5,000",2016-12-31,2016,Q4
20170331005139,Y,00119007,무림P&P,2006.03.28,출자전환,보통주,"3,144,162","5,000","10,000",2016-12-31,2016,Q4
20170331005139,Y,00119007,무림P&P,2008.05.16,유상증자(제3자배정),보통주,"10,500,000","5,000","14,740",2016-12-31,2016,Q4
20170331005139,Y,00119007,무림P&P,2011.04.19,주식분할,보통주,"31,184,162","2,500","2,500",2016-12-31,2016,Q4
20180402002721,Y,00119007,무림P&P,2006.03.28,출자전환,보통주,"8,000,000","5,000","5,000",2017-12-31,2017,Q4
20180402002721,Y,00119007,무림P&P,2006.03.28,출자전환,보통주,"3,144,162","5,000","10,000",2017-12-31,2017,Q4
20180402002721,Y,00119007,무림P&P,2008.05.16,유상증자(제3자배정),보통주,"10,500,000","5,000","14,740",2017-12-31,2017,Q4
20180402002721,Y,00119007,무림P&P,2011.04.19,주식분할,보통주,"31,184,162","2,500","2,500",2017-12-31,2017,Q4
20190401004203,Y,00119007,무림P&P,2006.03.28,출자전환,보통주,"8,000,000","5,000","5,000",2018-12-31,2018,Q4
20190401004203,Y,00119007,무림P&P,2006.03.28,출자전환,보통주,"3,144,162","5,000","10,000",2018-12-31,2018,Q4
20190401004203,Y,00119007,무림P&P,2008.05.16,유상증자(제3자배정),보통주,"10,500,000","5,000","14,740",2018-12-31,2018,Q4
20190401004203,Y,00119007,무림P&P,2011.04.19,주식분할,보통주,"31,184,162","2,500","2,500",2018-12-31,2018,Q4
20200330001796,Y,00119007,무림P&P,2006.03.28,출자전환,보통주,"8,000,000","5,000","5,000",2019-12-31,2019,Q4
20200330001796,Y,00119007,무림P&P,2006.03.28,출자전환,보통주,"3,144,162","5,000","10,000",2019-12-31,2019,Q4
20200330001796,Y,00119007,무림P&P,2008.05.16,유상증자(제3자배정),보통주,"10,500,000","5,000","14,740",2019-12-31,2019,Q4
20200330001796,Y,00119007,무림P&P,2011.04.19,주식분할,보통주,"31,184,162","2,500","2,500",2019-12-31,2019,Q4
20210317001126,Y,00119007,무림P&P,2006.03.28,출자전환,보통주,"8,000,000","5,000","5,000",2020-12-31,2020,Q4
20210317001126,Y,00119007,무림P&P,2006.03.28,출자전환,보통주,"3,144,162","5,000","10,000",2020-12-31,2020,Q4
20210317001126,Y,00119007,무림P&P,2008.05.16,유상증자(제3자배정),보통주,"10,500,000","5,000","14,740",2020-12-31,2020,Q4
20210317001126,Y,00119007,무림P&P,2011.04.19,주식분할,보통주,"31,184,162","2,500","2,500",2020-12-31,2020,Q4
20220315000694,Y,00119007,무림P&P,2006.03.28,출자전환,보통주,"8,000,000","5,000","5,000",2021-12-31,2021,Q4
20220315000694,Y,00119007,무림P&P,2006.03.28,출자전환,보통주,"3,144,162","5,000","10,000",2021-12-31,2021,Q4
20220315000694,Y,00119007,무림P&P,2008.05.16,유상증자(제3자배정),보통주,"10,500,000","5,000","14,740",2021-12-31,2021,Q4
20220315000694,Y,00119007,무림P&P,2011.04.19,주식분할,보통주,"31,184,162","2,500","2,500",2021-12-31,2021,Q4
20230320000856,Y,00119007,무림P&P,2006.03.28,출자전환,보통주,"8,000,000","5,000","5,000",2022-12-31,2022,Q4
20230320000856,Y,00119007,무림P&P,2006.03.28,출자전환,보통주,"3,144,162","5,000","10,000",2022-12-31,2022,Q4
20230320000856,Y,00119007,무림P&P,2008.05.16,유상증자(제3자배정),보통주,"10,500,000","5,000","14,740",2022-12-31,2022,Q4
20230320000856,Y,00119007,무림P&P,2011.04.19,주식분할,보통주,"31,184,162","2,500","2,500",2022-12-31,2022,Q4
20240315000661,Y,00119007,무림P&P,2006.03.28,출자전환,보통주,"8,000,000","5,000","5,000",2023-12-31,2023,Q4
20240315000661,Y,00119007,무림P&P,2006.03.28,출자전환,보통주,"3,144,162","5,000","10,000",2023-12-31,2023,Q4
20240315000661,Y,00119007,무림P&P,2008.05.16,유상증자(제3자배정),보통주,"10,500,000","5,000","14,740",2023-12-31,2023,Q4
20240315000661,Y,00119007,무림P&P,2011.04.19,주식분할,보통주,"31,184,162","2,500","2,500",2023-12-31,2023,Q4
20250314001672,Y,00119007,무림P&P,2006.03.28,출자전환,보통주,"8,000,000","5,000","5,000",2024-12-31,2024,Q4
20250314001672,Y,00119007,무림P&P,2006.03.28,출자전환,보통주,"3,144,162","5,000","10,000",2024-12-31,2024,Q4
20250314001672,Y,00119007,무림P&P,2008.05.16,유상증자(제3자배정),보통주,"10,500,000","5,000","14,740",2024-12-31,2024,Q4
20250314001672,Y,00119007,무림P&P,2011.04.19,주식분할,보통주,"31,184,162","2,500","2,500",2024-12-31,2024,Q4
