접수번호,법인구분,고유번호,회사명,증자일자,증자방식,증자주식종류,증자주식수,주식액면가액,발행금액,결제일시,연도,분기
20201116001910,Y,00244455,케이티앤지,-,-,-,-,-,-,2015-12-31,2015,Q4
20201116001970,Y,00244455,케이티앤지,-,-,-,-,-,-,2016-12-31,2016,Q4
20201119000225,Y,00244455,케이티앤지,-,-,-,-,-,-,2017-12-31,2017,Q4
20201230000709,Y,00244455,케이티앤지,-,-,-,-,-,-,2018-12-31,2018,Q4
20201230000735,Y,00244455,케이티앤지,-,-,-,-,-,-,2019-12-31,2019,Q4
20210311001208,Y,00244455,케이티앤지,-,-,-,-,-,-,2020-12-31,2020,Q4
20220321001014,Y,00244455,케이티앤지,-,-,-,-,-,-,2021-12-31,2021,Q4
20230320001005,Y,00244455,케이티앤지,-,-,-,-,-,-,2022-12-31,2022,Q4
20240320001212,Y,00244455,케이티앤지,-,-,-,-,-,-,2023-12-31,2023,Q4
20250318001223,Y,00244455,케이티앤지,-,-,-,-,-,-,2024-12-31,2024,Q4
