접수번호,법인구분,고유번호,회사명,증자일자,증자방식,증자주식종류,증자주식수,주식액면가액,발행금액,결제일시,연도,분기
20160516003529,Y,00120021,LG,-,-,-,-,-,-,2015-12-31,2015,Q4
20170331004986,Y,00120021,LG,-,-,-,-,-,-,2016-12-31,2016,Q4
20180402005213,Y,00120021,LG,-,-,-,-,-,-,2017-12-31,2017,Q4
20190401004643,Y,00120021,LG,-,-,-,-,-,-,2018-12-31,2018,Q4
20200330004561,Y,00120021,LG,-,-,-,-,-,-,2019-12-31,2019,Q4
20210311000968,Y,00120021,LG,-,-,-,-,-,-,2020-12-31,2020,Q4
20220321001237,Y,00120021,LG,2021.05.03,주식분할,보통주,"15,256,138","5,000",-,2021-12-31,2021,Q4
20220321001237,Y,00120021,LG,2021.05.03,주식분할,우선주,"293,057","5,000",-,2021-12-31,2021,Q4
20230321001235,Y,00120021,LG,2021.05.03,주식분할,보통주,"15,256,138","5,000",-,2022-12-31,2022,Q4
20230321001235,Y,00120021,LG,2021.05.03,주식분할,우선주,"293,057","5,000",-,2022-12-31,2022,Q4
20240319000703,Y,00120021,LG,2021.05.03,주식분할,보통주,"15,256,138","5,000",-,2023-12-31,2023,Q4
20240319000703,Y,00120021,LG,2021.05.03,주식분할,우선주,"293,057","5,000",-,2023-12-31,2023,Q4
20250318001070,Y,00120021,LG,2021.05.03,주식분할,보통주,"15,256,138","5,000",-,2024-12-31,2024,Q4
20250318001070,Y,00120021,LG,2021.05.03,주식분할,우선주,"293,057","5,000",-,2024-12-31,2024,Q4
