,Feature,Importance
0,F_비유동자산 변화율,0.20590462716507832
1,F_법인세차감전 순이익 변화율,0.1937098081300897
2,F_자산총계 변화율,0.17180791376665894
3,F_매출액 변화율,0.14577368584139727
4,F_자본총계 변화율,0.1444317839523619
5,F_비유동부채 변화율,0.13837218114441396
