code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,파생상품자산,파생상품관련손익,파생상품부채,영업비용,이자수익,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,이자비용,차입부채
270,Kia_Corp,운송장비·부품,2016,Q3,"11,044,006,000,000","23,138,271,000,000","34,182,277,000,000","7,316,832,000,000","4,889,007,000,000","12,205,839,000,000",,"21,976,438,000,000",6703963000000.0,185658000000.0,270355000000.0,227338000000.0,227338000000.0,,,,,,,,,,,
3570,S&T_Heavy_Industries,운송장비·부품,2016,Q3,"376,892,836,636","470,037,295,888","846,930,132,524","101,873,531,863","89,544,924,345","191,418,456,208","579,821,063,047","655,511,676,316",77304390546.0,-621172217.0,-5273920147.0,-4508130298.0,-4508130298.0,"83,683,597,500",,,,,,,,,,
3620,SsangYong_Motor,운송장비·부품,2016,Q3,"524,536,088,318","1,462,869,073,688","1,987,405,162,006","782,756,998,394","442,682,234,866","1,225,439,233,260","-56,555,744,886","761,965,928,746",850028781115.0,-7326900047.0,17213361243.0,17213361243.0,17213361243.0,,,,,,,,,,,
5380,Hyundai_Motor,운송장비·부품,2016,Q3,"20,813,974,000,000","44,889,781,000,000","65,703,755,000,000","8,335,107,000,000","5,347,966,000,000","13,683,073,000,000","47,815,899,000,000","52,020,682,000,000",7996646000000.0,23867000000.0,208598000000.0,,,,,,,,,,,,,
5850,SL_Corp,운송장비·부품,2016,Q3,"428,271,039,886","340,520,380,492","768,791,420,378","121,222,240,034","33,218,629,348","154,440,869,382","454,078,975,802","614,350,550,996",151789161928.0,10111448280.0,10540243709.0,8248338508.0,8248338508.0,,,,,,,,,,,
9680,Motonic,운송장비·부품,2016,Q3,"312,460,918,265","115,337,778,622","427,798,696,887","19,666,694,475","16,074,415,796","35,741,110,271",,"392,057,586,616",42765929051.0,582860729.0,1488053904.0,1317106453.0,1317106453.0,,,,,,,,,,,
10140,Samsung_Heavy Industries,운송장비·부품,2016,Q3,"8,725,871,473,504","7,048,666,231,224","15,774,537,704,728","9,175,920,048,068","1,630,400,079,267","10,806,320,127,335","3,486,095,481,087","4,968,217,577,393",2645549409199.0,119014009279.0,151544124676.0,117705625162.0,117705625162.0,,,,,,,,,,,
10620,Hyundai_Mipo_Dockyard,운송장비·부품,2016,Q3,"1,918,065,650,000","2,674,707,133,000","4,592,772,783,000","1,895,844,394,000","426,154,680,000","2,321,999,074,000","1,411,669,694,000","2,270,773,709,000",787444325000.0,37746946000.0,44921617000.0,34499417000.0,34499417000.0,,,,,,,,,,,
10690,Hwashin,운송장비·부품,2016,Q3,"372,474,974,258","246,129,655,823","618,604,630,081","127,732,515,296","80,066,237,486","207,798,752,782","406,766,623,316","410,805,877,299",118201939532.0,-2288822180.0,-13134268840.0,-8274101158.0,-8274101158.0,,,,,,,,,,,
11210,Hyundai_WIA,운송장비·부품,2016,Q3,"3,058,867,651,817","2,721,616,669,247","5,780,484,321,064","1,383,202,661,081","1,301,993,679,228","2,685,196,340,309","2,501,640,616,097","3,095,287,980,755",1644228945793.0,61784221147.0,22529183434.0,2234512266.0,2234512266.0,,,,,,,,,,,
12330,Hyundai_Mobis,운송장비·부품,2016,Q3,"10,194,096,000,000","13,742,257,000,000","23,936,353,000,000","3,837,112,000,000","523,383,000,000","4,360,495,000,000","18,081,162,000,000","19,575,858,000,000",4304069000000.0,418640000000.0,592087000000.0,471388000000.0,471388000000.0,,,,,,,,,,,
12450,Hanwha_Aerospace,운송장비·부품,2016,Q3,"1,767,908,873,529","2,589,055,157,539","4,356,964,031,068","1,224,515,101,335","907,681,460,671","2,132,196,562,006","1,190,495,837,200","2,224,767,469,062",660171950627.0,27838289287.0,32788008430.0,29917549652.0,29917549652.0,,,,,,,,,,,
33530,Sejong_Industrial,운송장비·부품,2016,Q3,"217,070,134,598","297,654,168,967","514,724,303,565","175,624,987,686","36,094,246,635","211,719,234,321","283,901,952,900","303,005,069,244",97045364349.0,-7001472285.0,-6675222834.0,-4645568340.0,-4645568340.0,"10,027,215,000",,,,,,,,,,
42660,Daewoo_Shipbuilding_&_Marine_Engineering,운송장비·부품,2016,Q3,"8,104,616,043,609","5,638,683,547,201","13,743,299,590,810","13,376,260,220,559","1,705,467,746,848","15,081,727,967,407","-3,125,950,883,786","-1,338,428,376,597",2791960679139.0,-97627791361.0,-108953062441.0,-109544860334.0,-109544860334.0,,,,,,,,,,,
47810,Korea_Aerospace_Industries,운송장비·부품,2016,Q3,"2,012,280,000,000","961,708,000,000","2,973,988,000,000","1,006,205,000,000","644,623,000,000","1,650,828,000,000","700,837,000,000","1,323,160,000,000",801464000000.0,94077000000.0,61662000000.0,46370000000.0,46370000000.0,"487,376,000,000",,,,,,,,,,
64350,Hyundai_Rotem,운송장비·부품,2016,Q3,"2,529,179,660,000","1,321,788,287,000","3,850,967,947,000","1,401,132,198,000","1,096,770,084,000","2,497,902,282,000","519,675,731,000","1,353,065,665,000",602911575000.0,1345845000.0,-18251902000.0,-17949556000.0,-17949556000.0,"425,000,000,000",,,,,,,,,,
64960,S&T_Motiv,운송장비·부품,2016,Q3,"462,577,996,536","460,670,333,018","923,248,329,554","218,078,848,285","67,750,063,698","285,828,911,983","516,115,106,072","637,419,417,571",192464484249.0,17626746908.0,8759022427.0,6690307819.0,6690307819.0,"73,115,680,000",,,,,,,,,,
