code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,파생상품자산,파생상품관련손익,파생상품부채,영업비용,이자수익,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,이자비용,차입부채
270,Kia_Corp,운송장비·부품,2024,Q3,"20,293,354,000,000","34,424,126,000,000","54,717,480,000,000","14,895,499,000,000","4,460,552,000,000","19,356,051,000,000","32,226,805,000,000","35,361,429,000,000",14921788000000.0,1446843000000.0,1498150000000.0,1127491000000.0,1127491000000.0,"2,139,317,000,000",1061857000000.0,,,,,,,,,
3570,S&T_Heavy_Industries,운송장비·부품,2024,Q3,"545,686,766,069","507,073,447,742","1,052,760,213,811","193,798,419,076","98,447,672,786","292,246,091,862","731,497,602,093","760,514,121,949",142215607985.0,18145448786.0,22261133889.0,17290808733.0,17290808733.0,"85,631,742,500",19461244545.0,,,,,,,,,
3620,SsangYong_Motor,운송장비·부품,2024,Q3,"986,856,518,324","1,551,488,679,343","2,538,345,197,667","844,330,493,866","526,744,843,289","1,371,075,337,155","-1,101,632,748,935","1,167,269,860,512",869378403134.0,-36214762651.0,-46067675708.0,-46595754418.0,-46595754418.0,"982,021,270,000",-45378227293.0,,,,,,,,,
5380,Hyundai_Motor,운송장비·부품,2024,Q3,"20,928,711,000,000","68,267,934,000,000","89,196,645,000,000","16,776,146,000,000","5,907,361,000,000","22,683,507,000,000","61,192,245,000,000","66,513,138,000,000",18866363000000.0,1349024000000.0,1310516000000.0,1018082000000.0,1018082000000.0,"1,488,993,000,000",1424295000000.0,,,,,,,,,
5850,SL_Corp,운송장비·부품,2024,Q3,"1,256,880,643,036","1,018,619,767,854","2,275,500,410,890","432,933,780,632","40,500,979,793","473,434,760,425","1,294,187,072,609","1,802,065,650,465",603991857365.0,22664767823.0,30525431270.0,34405398942.0,34405398942.0,"23,224,260,000",40075187580.0,,,,,,,,,
9680,Motonic,운송장비·부품,2024,Q3,"318,161,613,616","187,299,898,018","505,461,511,634","38,873,878,201","7,358,545,269","46,232,423,470","413,870,621,443","459,229,088,164",70655889515.0,4889233487.0,8579178047.0,6937710980.0,6937710980.0,"16,500,000,000",6988469286.0,,,,,,,,,
10140,Samsung_Heavy Industries,운송장비·부품,2024,Q3,"8,480,249,587,296","6,508,097,201,038","14,988,346,788,334","10,851,240,685,312","477,317,576,625","11,328,558,261,937","-2,200,158,914,082","3,659,788,526,397",2320247505964.0,109474671941.0,76776966799.0,76776966799.0,76776966799.0,"880,114,845,000",-198271246572.0,,,,,,,,,
10620,Hyundai_Mipo_Dockyard,운송장비·부품,2024,Q3,"2,560,872,126,000","1,963,877,499,000","4,524,749,625,000","2,410,804,147,000","137,058,686,000","2,547,862,833,000","1,410,986,443,000","1,976,886,792,000",1061614198000.0,27460020000.0,-4340865000.0,-3557705000.0,-3557705000.0,"199,710,745,000",-3231124000.0,,,,,,,,,
10690,Hwashin,운송장비·부품,2024,Q3,"393,149,576,287","534,520,941,463","927,670,517,750","393,444,597,260","46,729,299,274","440,173,896,534","457,228,045,468","487,496,621,216",218820393527.0,-3040998335.0,-15723504865.0,-9204038834.0,-9204038834.0,"17,460,205,000",-18976623611.0,,,,,,,,,
11210,Hyundai_WIA,운송장비·부품,2024,Q3,"2,593,251,000,000","2,570,911,000,000","5,164,162,000,000","1,623,253,000,000","293,949,000,000","1,917,202,000,000","2,666,591,000,000","3,246,960,000,000",1775576000000.0,25923000000.0,28544000000.0,22303000000.0,22303000000.0,"135,975,000,000",22017000000.0,,,,,,,,,
