,name,year,quarter,sector,Relative Return,국제유가 변화율,비유동자산 변화율,부채총계 변화율,유동부채 변화율,자본총계 변화율,Label,Code
18,하이트진로,2020,Q2,생활소비재,-0.0446657728861653,-0.41825270948982285,-0.004035415547907983,0.2486496282535382,0.2466487463388085,0.029755146106636765,-0.24613265477294238,000080
18,CJ,2020,Q2,생활소비재,-0.1269689384985466,-0.41825270948982285,-0.0011872682805297297,-0.34519415950650945,-0.04093459166402802,0.003527026651674703,-0.15509078929638534,001040
18,대상,2020,Q2,생활소비재,-0.27923538404857423,-0.41825270948982285,0.02911622885913956,0.0003962572509392803,-0.04592766446035368,0.046698029169572886,-0.0956107688888938,001680
18,오리온,2020,Q2,생활소비재,-0.3138914687046589,-0.41825270948982285,0.00011534396437551386,-0.19093343359523418,-0.33538654337617957,0.0003002018167896914,-0.106244623528609,001800
18,아모레G,2020,Q2,생활소비재,-0.1954920218115641,-0.41825270948982285,0.01045267587143961,-0.2931988837924968,-0.5304860112277037,-0.00028458435663003545,-0.20948628891499707,002790
18,남양유업,2020,Q2,생활소비재,-0.30531429207768973,-0.41825270948982285,0.0009698339840733539,0.006052734408601879,0.01655317140344792,-0.011280119047826775,-0.14968522266609224,003920
18,농심,2020,Q2,생활소비재,-0.11604480348318336,-0.41825270948982285,0.004094684939472515,-0.012867741192250315,-0.012956238238997164,0.010366475769923778,-0.2445679544314452,004370
18,빙그레,2020,Q2,생활소비재,-0.3558246598915814,-0.41825270948982285,0.013873631265773234,0.0733046777111277,0.06626933724483774,0.04692021630042165,-0.11754045855149031,005180
18,롯데칠성,2020,Q2,생활소비재,-0.3106751524525341,-0.41825270948982285,0.030255573108542322,0.11286367442161449,-0.18677483531780725,0.015390422440027418,-0.13971310350803715,005300
18,현대그린푸드,2020,Q2,생활소비재,-0.24762132839533246,-0.41825270948982285,0.0028625098850532105,-0.08431806281796461,-0.2050903797555853,0.008390740150816978,-0.11535265720144208,005440
18,삼립식품,2020,Q2,생활소비재,-0.3618402881216224,-0.41825270948982285,0.017612624181661207,0.04680238576875362,0.09071983489953572,-0.0680132831024628,0.02835369520253319,005610
18,크라운제과,2020,Q2,생활소비재,-0.3335905535503235,-0.41825270948982285,-0.0005942772048845857,-0.029377679660539835,-0.03903644741544876,-0.006995396059876757,0.007250828637337864,005740
18,GS리테일,2020,Q2,생활소비재,-0.45561649556391937,-0.41825270948982285,-0.0002797833180397946,0.013926008697926928,0.029287771503101023,0.022455108081523845,-0.060562225089484875,007070
18,오뚜기,2020,Q2,생활소비재,-0.14873510765277545,-0.41825270948982285,-0.0038189239145404175,0.11228277433322487,0.10498419086401345,0.026537461023356634,-0.10735955595426544,007310
18,한국전력,2020,Q2,생활소비재,-0.34533225014544033,-0.41825270948982285,0.013547073260785636,0.011141099426305034,0.03812709357687649,0.00450810236400212,-0.06950989702044662,015760
18,KT&G,2020,Q2,생활소비재,-0.12932151669284642,-0.41825270948982285,0.0228216618747632,-0.08688939608103607,-0.1040747988120404,0.03685699552794586,-0.052553364108449935,033780
18,무학,2020,Q2,생활소비재,-0.38563195529230704,-0.41825270948982285,0.08912895296653489,0.3300091487385648,0.38281844891594075,0.06342038831953056,0.06592425872299756,033920
18,한국가스공사,2020,Q2,생활소비재,-0.2847226055874563,-0.41825270948982285,-0.010187682048196312,-0.04910216050068039,-0.1774750578794897,-0.08175823907753166,0.05635921234938011,036460
18,팜스코,2020,Q2,생활소비재,-0.14744586612909205,-0.41825270948982285,-0.03577479846235809,0.02408043170850216,0.020640547613397286,0.0382756668318005,-0.23345666820148905,036580
18,동원F&B,2020,Q2,생활소비재,-0.3920448019939634,-0.41825270948982285,-0.011329214994132975,0.020157614573737437,-0.09326514948988751,0.011304811993309682,-0.09283835251008475,049770
18,LG생활건강,2020,Q2,생활소비재,-0.19484384965703985,-0.41825270948982285,0.07877868304860791,-0.11724415280731426,-0.13356803105226822,0.06619122445375125,-0.0330287161746497,051900
18,에이블씨엔씨,2020,Q2,생활소비재,-0.4017103029593384,-0.41825270948982285,-0.013306906690002562,-0.049117777751968905,-0.10213141975456874,-0.009719488892640737,-0.13230984217333294,078520
18,아모레퍼시픽,2020,Q2,생활소비재,-0.1978963527095429,-0.41825270948982285,-0.0022574061501237086,-0.18379745126791802,-0.24955630596037537,0.00822889332243637,-0.13351138976663313,090430
18,CJ제일제당,2020,Q2,생활소비재,0.06065065583746565,-0.41825270948982285,-0.004241433750658108,-0.023471621704425738,-0.06311019399836337,0.006041999486465555,-0.1481640444682132,097950
18,락앤락,2020,Q2,생활소비재,-0.19384377272804532,-0.41825270948982285,-0.003529545793692912,0.009607105005120964,0.0368692128602397,-0.02336342297237326,-0.1238232454367362,115390
18,이마트,2020,Q2,생활소비재,-0.18220162462543427,-0.41825270948982285,0.021936440013933245,-0.03498011411151847,-0.028045645324430657,0.04133395998150435,0.27119966292979764,139480
18,삼양사,2020,Q2,생활소비재,0.7021486315459677,-0.41825270948982285,0.022212153639106225,-0.022645418257624672,-0.0814606741573034,0.0158731822799818,-0.33733237940155353,145990
18,한국콜마,2020,Q2,생활소비재,-0.04626839410758293,-0.41825270948982285,-0.09213123569189696,-0.08417898779503907,-0.31052496298495535,0.028316003941022627,-0.13308758578090446,161890
18,코스맥스,2020,Q2,생활소비재,-0.16843584797154068,-0.41825270948982285,0.11128092246425125,-0.029636239632893413,-0.1548396929530339,0.014813998009889362,-0.003013340335905848,192820
