,name,year,quarter,sector,Relative Return,국제유가 변화율,비유동자산 변화율,부채총계 변화율,유동부채 변화율,자본총계 변화율,Label,Code
25,하이트진로,2018,Q3,생활소비재,-0.037858348509401896,0.009709172259507959,-0.005494126268979604,-0.012986984059138784,-0.04100067685784403,0.005667216150017307,0.15274857846813358,000080
25,CJ,2018,Q3,생활소비재,-0.07831231994398848,0.009709172259507959,0.004808694719706352,0.12669865818272608,0.6436565268626224,-0.013625374566606285,0.04888600235897958,001040
25,대상,2018,Q3,생활소비재,0.031081823228511114,0.009709172259507959,-0.008705667760779745,-0.06269149501044091,-0.11369353044822073,0.016956017435024506,0.17822628547450303,001680
25,오리온,2018,Q3,생활소비재,-0.22787220034605282,0.009709172259507959,0.011894281022110764,-0.1886420117141372,-0.21738986205355648,0.0007542653833323421,0.1597081438005444,001800
25,아모레G,2018,Q3,생활소비재,-0.3435860521692574,0.009709172259507959,-0.00014354363912028045,0.027746912700210125,0.0038936677313490264,0.00046440794502267124,0.17858040024170735,002790
25,남양유업,2018,Q3,생활소비재,-0.020526340485904515,0.009709172259507959,-0.014982677476017114,0.11368247524361053,0.10533223863874897,0.0013222453237020648,0.009899846319882544,003920
25,농심,2018,Q3,생활소비재,-0.12648499963605303,0.009709172259507959,-0.001701451513010377,-0.0036949299966012594,-0.0015048182015533484,0.009146195142888613,0.294723943438938,004370
25,빙그레,2018,Q3,생활소비재,0.15763934308479957,0.009709172259507959,-0.015916134397236603,-0.0255350253869856,-0.03544571401175545,0.032759804127134196,-0.08361623245774458,005180
25,롯데칠성,2018,Q3,생활소비재,-0.025640579987458598,0.009709172259507959,-0.007475567508692271,-0.019914717021912276,-0.07541597766816432,0.01683330943661021,0.3688960782856217,005300
25,현대그린푸드,2018,Q3,생활소비재,-0.04922391636930404,0.009709172259507959,-0.015511945622496692,-0.0029465987766392754,0.0576390341374442,-0.013049940839894858,0.1812216463379505,005440
25,삼립식품,2018,Q3,생활소비재,0.20402476837371497,0.009709172259507959,0.3167590703082168,0.29175336599506196,0.3014660799728759,0.43226971121375524,0.0964518735180358,005610
25,크라운제과,2018,Q3,생활소비재,-0.18902789064609732,0.009709172259507959,-0.0005304655137292613,-0.049283011426424106,-0.04571478750182345,0.009443333802097387,0.15848423141359735,005740
25,GS리테일,2018,Q3,생활소비재,0.06019258328544365,0.009709172259507959,0.016191038111832423,0.0683202218065011,0.08439232882309655,0.026174039934595106,0.08819899459003133,007070
25,오뚜기,2018,Q3,생활소비재,-0.1767609459119993,0.009709172259507959,0.1100716567690454,0.06011466635044371,0.003524847056682434,0.0793451480541496,0.13088382342724195,007310
25,한국전력,2018,Q3,생활소비재,-0.04047290874591335,0.009709172259507959,-0.003665873599382752,-0.01878565033169477,-0.14376806634118122,0.009106371776872901,0.04035828361249591,015760
25,KT&G,2018,Q3,생활소비재,0.005281382130328749,0.009709172259507959,0.028638561640579763,0.012190531128671855,0.005997463515113877,0.030762540177770692,0.029102843513819445,033780
25,무학,2018,Q3,생활소비재,-0.16459768060587687,0.009709172259507959,0.002373021372289008,-0.0011887611898531159,-0.007302188506711715,0.003886652701204474,0.10773796275688094,033920
25,한국가스공사,2018,Q3,생활소비재,0.012230012496680633,0.009709172259507959,-0.005985483320541274,-0.014034545507261798,0.008678838186853666,-0.042015468073544504,-0.13604901949163975,036460
25,팜스코,2018,Q3,생활소비재,-0.19096434072908497,0.009709172259507959,0.03735130508360318,0.10405626675407098,0.11997684132063857,0.016535404426724964,-0.002234169799070644,036580
25,동원F&B,2018,Q3,생활소비재,0.03445945089724343,0.009709172259507959,0.00375199663974346,0.08018636943910318,0.1634525791780541,0.04383498526357732,-0.12486417103557598,049770
25,LG생활건강,2018,Q3,생활소비재,-0.03600238283764674,0.009709172259507959,0.009531389364648257,0.008993735667031766,0.0031784282505231687,0.0587131938398191,0.29500108795104063,051900
25,에이블씨엔씨,2018,Q3,생활소비재,-0.32184519499624836,0.009709172259507959,0.15364394906313827,0.19213431902666223,0.19562452077130188,-0.03054343966071904,0.49850101496571625,078520
25,아모레퍼시픽,2018,Q3,생활소비재,-0.33688054724090294,0.009709172259507959,0.009476991442993965,-0.356419500283752,-0.41454007790164515,0.01442570780103658,0.19843060344952163,090430
25,CJ제일제당,2018,Q3,생활소비재,0.06722263372675276,0.009709172259507959,0.04557578455146749,-0.03246475129898674,-0.06891999770941448,0.014934659914888737,-0.08800465940083556,097950
25,락앤락,2018,Q3,생활소비재,-0.03185987342967886,0.009709172259507959,-0.016628606303751958,-0.1491769722486016,-0.22432535365683137,-0.0031744954331135444,0.23066419477402206,115390
25,이마트,2018,Q3,생활소비재,-0.05974434975189517,0.009709172259507959,0.01537381310145558,0.047772224059667856,0.25296151125341493,0.015383262686188726,-0.12270823146884084,139480
25,삼양사,2018,Q3,생활소비재,-0.17367837710465983,0.009709172259507959,0.025381089691588476,0.02981185393035357,0.04987299910722154,0.010211950854813301,0.017433889320277385,145990
25,한국콜마,2018,Q3,생활소비재,-0.1618698568030884,0.009709172259507959,-0.005039957131429684,-0.22279567430548797,-0.009945228560177988,0.3356736063352552,0.40161624164262316,161890
25,코스맥스,2018,Q3,생활소비재,-0.1366763366685343,0.009709172259507959,0.01678882654322078,0.03662984485181742,-0.018053591949713343,-0.0025672386303797756,0.2692854790403307,192820
