,name,year,quarter,sector,Relative Return,국제유가 변화율,비유동자산 변화율,부채총계 변화율,유동부채 변화율,자본총계 변화율,Label,Code
34,하이트진로,2016,Q2,생활소비재,-0.21978854970262243,0.3509743792660007,-0.01278768375772199,-0.0001689197085014138,0.041116649425299245,0.00842012655509694,-0.03598531033709729,000080
34,CJ,2016,Q2,생활소비재,-0.18960116914057856,0.3509743792660007,2.998635143214301e-05,-0.1141234131634089,-0.18165927953728633,0.003558826977634766,-0.1523368496930036,001040
34,대상,2016,Q2,생활소비재,0.07967801911387586,0.3509743792660007,0.004025403210617284,0.01271563569468892,0.02067380841002886,0.02434976139185352,-0.13602207737328315,001680
34,오리온,2016,Q2,생활소비재,-0.15338178941590255,0.3509743792660007,0.006360994631070316,-0.008262550622297526,-0.03246192746496923,0.0010344717346546517,-0.18535685414290062,001800
34,아모레G,2016,Q2,생활소비재,-0.17744728494812168,0.3509743792660007,0.000231187205032235,-0.39582044442439857,-0.8500837054331741,-0.00023851968615817842,0.025949920262107042,002790
34,남양유업,2016,Q2,생활소비재,-0.09472363552423035,0.3509743792660007,-0.0030317113324968004,0.0006887573995553176,0.062064810213878996,0.013030719419212966,0.005181239854440141,003920
34,농심,2016,Q2,생활소비재,-0.1780270453076065,0.3509743792660007,0.008573434334518959,-0.09809424232303143,-0.07974602247491547,0.00612638442825264,-0.1457451772756213,004370
34,빙그레,2016,Q2,생활소비재,-0.11018559045260598,0.3509743792660007,-0.02393667263633148,0.23491374799765108,0.36693346247075276,0.004218359236114244,-0.015148782523825285,005180
34,롯데칠성,2016,Q2,생활소비재,-0.24769800863879976,0.3509743792660007,-0.007538595202371434,0.08954539996561706,0.21769707643337965,-0.012534437969069168,-0.04036610090069271,005300
34,현대그린푸드,2016,Q2,생활소비재,-0.14465697385225118,0.3509743792660007,-0.03262489121738055,-0.05884723471348641,-0.07279045280086371,-0.01332860608306441,-0.06730279186944621,005440
34,삼립식품,2016,Q2,생활소비재,-0.2779688257670116,0.3509743792660007,-0.008557721781451755,-0.024760816971378552,-0.015425115142594592,0.032305658519557134,-0.08257330918951808,005610
34,크라운제과,2016,Q2,생활소비재,0.0,0.3509743792660007,0.005681390398843966,-0.039488926567265215,-0.06407885058169505,0.01607116241624329,-0.20353549157697867,005740
34,GS리테일,2016,Q2,생활소비재,-0.1831230244588442,0.3509743792660007,0.017635336191169193,-0.016277283091227557,-0.022692690880159905,0.027219229993609373,-0.01442743672275524,007070
34,오뚜기,2016,Q2,생활소비재,-0.13600658228746648,0.3509743792660007,0.005306243830301094,0.0012653879376451904,-0.01554391415229539,0.02638211762193876,-0.17209549331982874,007310
34,한국전력,2016,Q2,생활소비재,-0.07216715727288248,0.3509743792660007,0.01620396328960294,-0.06652297384837824,-0.12752027549499512,0.026003776812514534,-0.22526467783428658,015760
34,KT&G,2016,Q2,생활소비재,-0.14872587673188048,0.3509743792660007,0.0074791594414069795,-0.207275629835855,-0.21969892256601764,0.04655423934245628,-0.10410088890544986,033780
34,무학,2016,Q2,생활소비재,-0.29197951385410953,0.3509743792660007,-0.0009032949881446761,-0.01832683214530062,-0.018382976437330667,0.020625392085228844,-0.022529302909010077,033920
34,한국가스공사,2016,Q2,생활소비재,-0.004459828013295114,0.3509743792660007,-0.00026673119251996447,-0.021752659461721557,0.036611531336403935,-0.015577470444377628,0.003573029335047398,036460
34,팜스코,2016,Q2,생활소비재,0.013157518051792848,0.3509743792660007,0.020221113385233247,-0.07047545106169206,-0.07348659018304327,0.00939456067672051,-0.15791100369136207,036580
34,동원F&B,2016,Q2,생활소비재,-0.26897484335486,0.3509743792660007,0.00401170646878013,-0.25090666183780364,-0.40268280294952896,0.005513295846068633,-0.1043702443845416,049770
34,LG생활건강,2016,Q2,생활소비재,-0.11449125936724094,0.3509743792660007,0.018757931979916487,-0.08735624623270499,0.07657027692842511,0.07592067451835494,-0.1205356677915323,051900
34,에이블씨엔씨,2016,Q2,생활소비재,-0.28783907312184914,0.3509743792660007,0.030109757465932363,-0.06877270665209212,-0.09067698290649162,0.029220123249262375,-0.22232169398249998,078520
34,아모레퍼시픽,2016,Q2,생활소비재,-0.15311196150219172,0.3509743792660007,0.03333967874079624,-0.2321806583504793,-0.24907087145999884,0.0490203431751266,-0.04223509512476246,090430
34,CJ제일제당,2016,Q2,생활소비재,-0.061017396581539846,0.3509743792660007,-0.012695461224801585,-0.05126660876960798,-0.06761637757561367,-0.005537071583085806,-0.05723364738805751,097950
34,락앤락,2016,Q2,생활소비재,-0.23513132676168297,0.3509743792660007,0.008941073958775192,-0.42397917693208775,-0.44034105542714574,0.004668170284589657,0.12702067764508873,115390
34,이마트,2016,Q2,생활소비재,-0.2056284002350967,0.3509743792660007,-0.008895785900600806,-0.05170394636071329,-0.037461470827369836,0.03532936998047287,0.15427269156707332,139480
34,삼양사,2016,Q2,생활소비재,0.010794472105328842,0.3509743792660007,0.02004771295315,-0.06030943218963625,-0.08271858442974123,0.0303222677865016,0.04814952025985293,145990
34,한국콜마,2016,Q2,생활소비재,-0.04343351853343513,0.3509743792660007,0.03268022054560071,0.012112017613319148,0.012577721787376372,0.07443553340283304,-0.14048568583865312,161890
34,코스맥스,2016,Q2,생활소비재,-0.1335690260926672,0.3509743792660007,0.07676557074953272,0.10696082363296511,0.11677124567341712,0.11588385131645951,-0.11849363321463642,192820
