,name,year,quarter,sector,Relative Return,국제유가 변화율,비유동자산 변화율,부채총계 변화율,유동부채 변화율,자본총계 변화율,Label,Code
8,하이트진로,2022,Q4,생활소비재,-0.1655980592687614,-0.12070563315019511,-0.01132933907094602,-0.09535946817404928,-0.08490486250395912,0.013606506822322784,-0.024821968334735087,000080
8,CJ,2022,Q4,생활소비재,0.30441975423708406,-0.12070563315019511,-0.008030520405196917,0.30776618733785854,0.8219965586978846,0.00227785293683902,-0.13613870129101321,001040
8,대상,2022,Q4,생활소비재,-0.08923692255085477,-0.12070563315019511,-0.03298693252591467,-0.0665842740122321,-0.07497406349163227,0.005262512452327117,-0.042117077353037366,001680
8,오리온,2022,Q4,생활소비재,0.10855591507111939,-0.12070563315019511,0.03978035289763504,1.5324719787899124,0.19033291570114197,0.0007205294926670991,0.011134679133489672,001800
8,아모레G,2022,Q4,생활소비재,0.36847177590264235,-0.12070563315019511,0.042376921615041585,-0.16562911265909053,-0.5349971082074986,0.06823318327282735,-0.21228938790982174,002790
8,남양유업,2022,Q4,생활소비재,0.5235422488945236,-0.12070563315019511,0.012255476621716666,0.2157716786730135,0.5912031703785636,-0.04635208009483405,-0.14136842400622174,003920
8,농심,2022,Q4,생활소비재,0.2016242895254007,-0.12070563315019511,0.014723608494296991,-0.00015659640891474425,0.0009011938956080545,0.02381670389778434,0.04817080089397604,004370
8,빙그레,2022,Q4,생활소비재,0.06132704440180467,-0.12070563315019511,0.0495169484249649,0.00874233139498859,0.01530662009614625,0.005851811599331347,0.05721983925373751,005180
8,롯데칠성,2022,Q4,생활소비재,0.11564108964957731,-0.12070563315019511,0.018313980273676256,0.02043147896567099,0.1324599831309783,0.004946869702354917,-0.1154013960664157,005300
8,현대그린푸드,2022,Q4,생활소비재,0.09549891179523978,-0.12070563315019511,0.07013876234070904,0.05565294347607308,0.18712717295147763,0.025635566859351755,0.0,005440
8,삼립식품,2022,Q4,생활소비재,-0.020178529963050418,-0.12070563315019511,-0.011448642458073532,-0.012975507057683244,0.034021257766283286,0.04289583690625598,0.05611561802100263,005610
8,크라운제과,2022,Q4,생활소비재,0.02591918420730959,-0.12070563315019511,-0.04607874302136816,0.0512968224064847,0.04361533697752629,-0.06162260713948775,-0.03870077982092998,005740
8,GS리테일,2022,Q4,생활소비재,0.013185223195090315,-0.12070563315019511,-0.029509213403292378,0.019333175443824846,0.0661477977182443,-0.011694120070694147,-0.10480710195193943,007070
8,오뚜기,2022,Q4,생활소비재,0.011826179063082597,-0.12070563315019511,0.13961735031705902,0.04220977211260246,-0.047837214585953025,0.05447044364956577,0.006792620522862752,007310
8,한국전력,2022,Q4,생활소비재,-0.03004031582717491,-0.12070563315019511,0.025637365940627932,0.13609503793868094,0.08958283054853244,-0.26199761952942635,0.05526042307158455,015760
8,KT&G,2022,Q4,생활소비재,0.024287988770526243,-0.12070563315019511,-0.015764116922174165,0.11790696998461425,0.13428672177541134,-0.04383606821020203,-0.11801050185888873,033780
8,무학,2022,Q4,생활소비재,0.031195378885913425,-0.12070563315019511,0.05993235148378173,0.038569229613874434,0.039136334325450495,0.08740583880277697,0.09152075309320146,033920
8,한국가스공사,2022,Q4,생활소비재,-0.2132611802953765,-0.12070563315019511,0.052017823786621786,0.13405932404688192,0.31175327122237295,0.1717270342938324,-0.043305680653114534,036460
8,팜스코,2022,Q4,생활소비재,-0.02478788675794809,-0.12070563315019511,-0.04836857479899248,-0.3156435437474314,-0.31835655968159415,0.26875137093640955,-0.0454691207593151,036580
8,동원F&B,2022,Q4,생활소비재,0.21799513746955249,-0.12070563315019511,-0.061725844054291934,0.01934427799032279,0.09391950604562882,0.026772376259442288,-0.038776095566564445,049770
8,LG생활건강,2022,Q4,생활소비재,-0.04894261119604944,-0.12070563315019511,-0.05411164307045924,-0.31690225785067205,-0.36526317020012,-0.032000963139171446,-0.04558158822589467,051900
8,에이블씨엔씨,2022,Q4,생활소비재,0.5345394540583583,-0.12070563315019511,0.01710450216409698,0.049574568602541724,-0.027314439886756414,-0.010441804111748554,0.34610935191975933,078520
8,아모레퍼시픽,2022,Q4,생활소비재,0.1325842662596099,-0.12070563315019511,0.07569238517471755,0.19247425917953875,0.24017658475840764,0.0016895242080461337,-0.17687754275939044,090430
8,CJ제일제당,2022,Q4,생활소비재,-0.21823746968871954,-0.12070563315019511,0.005100015172142092,0.020246860057179683,0.09057793902171674,0.006918441933773556,-0.017709560609676888,097950
8,락앤락,2022,Q4,생활소비재,-0.0474207851944138,-0.12070563315019511,-0.04062582392429148,-0.23747339660862643,-0.20534564434108327,-0.1627228774979893,-0.07693829289283696,115390
8,이마트,2022,Q4,생활소비재,0.1889872866589728,-0.12070563315019511,0.01712374563750374,0.033453995015568117,0.24048831102892643,0.028073767983500142,-0.22505946038126384,139480
8,삼양사,2022,Q4,생활소비재,0.082510657797629,-0.12070563315019511,0.03303531923560432,0.0017647733422552214,0.013534320121894261,0.04485375504890232,0.07994251658988119,145990
8,한국콜마,2022,Q4,생활소비재,0.015333532148795119,-0.12070563315019511,-0.019780089268053636,0.011052991134195445,0.048117206764367815,-0.08151480322357318,0.022101969815024207,161890
8,코스맥스,2022,Q4,생활소비재,0.5162771828443886,-0.12070563315019511,-0.21596584524504614,0.04002524435008459,0.003743295030793181,-0.3329233809420872,0.0021474449505059917,192820
