,name,year,quarter,sector,Relative Return,국제유가 변화율,비유동자산 변화율,부채총계 변화율,유동부채 변화율,자본총계 변화율,Label,Code
32,하이트진로,2016,Q4,생활소비재,-0.17068264442794995,0.07425742574257432,-0.04539864215488432,0.0059240144008561035,0.012777044244090208,0.003149333770795737,0.008827454099233585,000080
32,CJ,2016,Q4,생활소비재,-0.06228555020128465,0.07425742574257432,-0.0029915826804676193,-0.5115601538842177,-0.825972003474537,0.0014896240139863348,0.08616570802638535,001040
32,대상,2016,Q4,생활소비재,-0.27888938087563453,0.07425742574257432,0.05000286677985821,0.0875491700333304,0.16261474492922168,0.014699641968033639,-0.0014950147294593014,001680
32,오리온,2016,Q4,생활소비재,-0.17317446296599925,0.07425742574257432,-0.010088811730867397,-0.0844492334837108,0.2689760933724219,0.06363068434894026,0.027978559900321075,001800
32,아모레G,2016,Q4,생활소비재,-0.3155265935223543,0.07425742574257432,-0.0009515157808068775,-0.011646533927661795,0.1393462797287779,-0.002792161117715075,0.17803149956341605,002790
32,남양유업,2016,Q4,생활소비재,0.1127092949915663,0.07425742574257432,-0.03123044619619475,0.07246816804818668,0.1879603267058585,0.017232223001516722,0.0280128958658215,003920
32,농심,2016,Q4,생활소비재,-0.12867600189882653,0.07425742574257432,0.011920345819755651,0.04403045515508164,0.03887233361137166,0.0060661360339018255,0.053451118845538895,004370
32,빙그레,2016,Q4,생활소비재,-0.039775037143353675,0.07425742574257432,-0.011338339105857798,-0.22830464897410152,-0.22439049126393862,-0.004381350905932058,0.010195139951130222,005180
32,롯데칠성,2016,Q4,생활소비재,-0.208945235739463,0.07425742574257432,0.0074899873225373614,0.03625398232987065,0.07186929461508651,-0.027142960925605863,0.18490208706588046,005300
32,현대그린푸드,2016,Q4,생활소비재,-0.18310686026381745,0.07425742574257432,-0.016114039097194555,-0.21155892163717516,-0.27332544832486116,-0.004397573980799874,-0.018718508791556884,005440
32,삼립식품,2016,Q4,생활소비재,0.15027343740866905,0.07425742574257432,0.03423376449459181,0.09354667350754031,0.06671670936980023,0.020488702147476667,-0.05828595940424144,005610
32,크라운제과,2016,Q4,생활소비재,0.03330212457718697,0.07425742574257432,0.004904479453922583,0.045664932978127126,-0.11103875830058696,0.0067414913954599864,0.0,005740
32,GS리테일,2016,Q4,생활소비재,-0.04133650312588509,0.07425742574257432,0.016861409222990842,-0.21833429191693587,-0.2919959157888994,0.06323523895317584,0.012463982432955698,007070
32,오뚜기,2016,Q4,생활소비재,0.04818200962376175,0.07425742574257432,0.06412917918282268,-0.027791486835656465,0.01849360527633581,0.024052659967940038,-0.0016605484100455162,007310
32,한국전력,2016,Q4,생활소비재,-0.09982619946331711,0.07425742574257432,0.004745829788893374,0.021732045194793992,0.08150989392638475,-0.0024112613104536607,-0.1303947848014619,015760
32,KT&G,2016,Q4,생활소비재,-0.18682754603796783,0.07425742574257432,0.032014009805027,0.4163644097535151,0.4586776369980121,0.05069261936732894,0.029667874939654428,033780
32,무학,2016,Q4,생활소비재,-0.1610136296638855,0.07425742574257432,0.0407633943235437,0.15012934168848924,0.157931290701266,0.02348317946761269,-0.044411175558610044,033920
32,한국가스공사,2016,Q4,생활소비재,-0.08167581703302781,0.07425742574257432,-0.011484497835075658,0.02377573485381035,0.02924640191796879,-0.1591897305306177,0.017709626698220356,036460
32,팜스코,2016,Q4,생활소비재,-0.056758347454124905,0.07425742574257432,0.006434146787518635,-0.11176154694431295,-0.06982870685376008,-0.022748098959007645,-0.05020742474204881,036580
32,동원F&B,2016,Q4,생활소비재,0.012064274627888005,0.07425742574257432,-0.004594730123672397,0.15288705907667421,0.9728244127695747,-0.007289306214766089,0.0989024494119185,049770
32,LG생활건강,2016,Q4,생활소비재,-0.14670661495958995,0.07425742574257432,0.03966630321248821,-0.050069797765684654,-0.05331742114890747,0.03519099125280367,0.11507100709921253,051900
32,에이블씨엔씨,2016,Q4,생활소비재,0.13080745708407376,0.07425742574257432,-0.016892946222105354,0.3677787356430866,0.4782699550207383,0.05417112762478005,0.13429772545505658,078520
32,아모레퍼시픽,2016,Q4,생활소비재,-0.33883019855786173,0.07425742574257432,0.07692301559103587,-0.00555631874412843,0.04974280515872209,0.016719527951228885,0.16589264307931617,090430
32,CJ제일제당,2016,Q4,생활소비재,-0.1466937667737538,0.07425742574257432,0.07689402240499743,0.13684361013213397,0.4167938924345258,0.008911252473925657,-0.05189363471174286,097950
32,락앤락,2016,Q4,생활소비재,-0.097978548455144,0.07425742574257432,0.03509866835319908,0.1269468329169261,0.09455656389405709,0.004658368337543184,-0.0750493671288299,115390
32,이마트,2016,Q4,생활소비재,0.001773946808808033,0.07425742574257432,0.02012291803356714,-0.007720500192945012,-4.633001677101234e-05,0.011522876233952761,0.03623838776016725,139480
32,삼양사,2016,Q4,생활소비재,-0.2081990990132944,0.07425742574257432,-0.03617865082460592,0.06848800579359082,0.12573278687751444,-0.006536482593962556,-0.04819484205349735,145990
32,한국콜마,2016,Q4,생활소비재,-0.164350161287377,0.07425742574257432,0.13788343708507478,0.08184217397563365,0.10518070909254562,0.04955402958848931,0.08648838776016723,161890
32,코스맥스,2016,Q4,생활소비재,-0.038787551117069954,0.07425742574257432,0.08723822845767848,-0.07429747316240276,-0.08190818308760706,1.0207078535102387,-0.09780248980519052,192820
