,name,year,quarter,sector,Relative Return,국제유가 변화율,비유동자산 변화율,부채총계 변화율,유동부채 변화율,자본총계 변화율,Label,Code
35,하이트진로,2016,Q1,생활소비재,-0.09220073570701287,-0.22660852268380383,-0.002774170367094375,-0.006236510410104978,-0.045239953343617745,-0.03751719158153222,-0.21978854970262243,000080
35,CJ,2016,Q1,생활소비재,0.1658840593286085,-0.22660852268380383,-0.0007438857420923872,0.09821653249964535,0.16085089597896163,-0.0001242599386843679,-0.18960116914057856,001040
35,대상,2016,Q1,생활소비재,0.0024987178448997033,-0.22660852268380383,-0.0015953868439720909,0.18970240165936447,0.08254611060151351,0.009960775872046801,0.07967801911387586,001680
35,오리온,2016,Q1,생활소비재,0.10012761001946362,-0.22660852268380383,0.0069245978447773915,0.07874454349306403,0.4478718944364499,-0.03491479220056504,-0.15338178941590255,001800
35,아모레G,2016,Q1,생활소비재,0.17942190353383847,-0.22660852268380383,-0.0031676388954510193,0.6637741295147472,5.417292566161534,0.010693770242666378,-0.17744728494812168,002790
35,남양유업,2016,Q1,생활소비재,-0.06863495201839015,-0.22660852268380383,-0.048652696455431466,0.02239778425807759,0.003874272737335538,0.0030089607575027877,-0.09472363552423035,003920
35,농심,2016,Q1,생활소비재,-0.005639651422808933,-0.22660852268380383,0.01146604662845796,-0.02134622907680961,-0.03236413960226081,0.07407854578981166,-0.1780270453076065,004370
35,빙그레,2016,Q1,생활소비재,-0.009581848014798968,-0.22660852268380383,-0.009424675253938641,0.1713156966884526,0.1980756245032973,-0.01822302719825586,-0.11018559045260598,005180
35,롯데칠성,2016,Q1,생활소비재,0.1148799477440989,-0.22660852268380383,0.01619755471999751,0.002701135863399262,0.12038676868845366,0.0104555465209617,-0.24769800863879976,005300
35,현대그린푸드,2016,Q1,생활소비재,0.015734933866686868,-0.22660852268380383,0.037447624114595346,0.04533967717449916,-0.0005708730422330222,0.035685553969228456,-0.14465697385225118,005440
35,삼립식품,2016,Q1,생활소비재,0.09709641899432499,-0.22660852268380383,-0.008244666491319608,-0.01587015997345409,-0.023208061970039884,-0.009959274764067438,-0.2779688257670116,005610
35,크라운제과,2016,Q1,생활소비재,-0.06421746058080974,-0.22660852268380383,-0.0007563018468796923,-0.0026227151565877405,-0.013131855726916108,0.0069654348173344705,0.0,005740
35,GS리테일,2016,Q1,생활소비재,0.22752201212244957,-0.22660852268380383,0.01692235033920375,0.07381166975929254,0.15475649967494554,-0.02405675437638255,-0.1831230244588442,007070
35,오뚜기,2016,Q1,생활소비재,-0.037608809036820734,-0.22660852268380383,0.0028205161537535606,0.06826604046927032,0.0782190716955764,0.023785400111086874,-0.13600658228746648,007310
35,한국전력,2016,Q1,생활소비재,0.038853835943549186,-0.22660852268380383,0.01457280145140416,0.009493385792367581,0.11267725308147569,-0.018112753323682784,-0.07216715727288248,015760
35,KT&G,2016,Q1,생활소비재,0.1917513336894438,-0.22660852268380383,0.0019532149857295344,0.15131524555074738,0.1563574584679106,-0.018083698788288416,-0.14872587673188048,033780
35,무학,2016,Q1,생활소비재,-0.07640884518031038,-0.22660852268380383,-0.03505433045847739,-0.07206168324141538,-0.0722664907399857,-0.00022674475052208987,-0.29197951385410953,033920
35,한국가스공사,2016,Q1,생활소비재,0.12351842649956979,-0.22660852268380383,-0.007544715840005822,-0.030057306389621674,-0.17743296668179875,0.06599256397816022,-0.004459828013295114,036460
35,팜스코,2016,Q1,생활소비재,0.19046076605393145,-0.22660852268380383,0.037699482182102395,0.008038512998783442,0.01859777708713195,0.04483409560502394,0.013157518051792848,036580
35,동원F&B,2016,Q1,생활소비재,-0.09811637827593991,-0.22660852268380383,-0.003133441099294698,0.31972230887435615,0.5936361131481411,0.012412069202469622,-0.26897484335486,049770
35,LG생활건강,2016,Q1,생활소비재,0.1334269878870938,-0.22660852268380383,0.0002395351299702142,-0.06662267390756349,-0.13843899611539423,0.05387657915646216,-0.11449125936724094,051900
35,에이블씨엔씨,2016,Q1,생활소비재,0.25066952278471855,-0.22660852268380383,0.010109690784053438,0.0723320165907757,0.06897226482776886,-0.005888541690312388,-0.28783907312184914,078520
35,아모레퍼시픽,2016,Q1,생활소비재,0.12531525531259996,-0.22660852268380383,0.02394645792081329,0.3484052868069838,0.42167779236642255,0.041814552124921134,-0.15311196150219172,090430
35,CJ제일제당,2016,Q1,생활소비재,0.16563233648493775,-0.22660852268380383,0.003512699828058796,0.1149833996680738,-0.07847860321159805,0.02611266006973323,-0.061017396581539846,097950
35,락앤락,2016,Q1,생활소비재,0.08960629707535174,-0.22660852268380383,0.001176053779210262,0.0479348717987329,0.043579144086238086,0.028136267389088365,-0.23513132676168297,115390
35,이마트,2016,Q1,생활소비재,0.09382071973347383,-0.22660852268380383,0.01219963046416983,-0.0015243460669390752,0.0456145520431519,0.024597328057033963,-0.2056284002350967,139480
35,삼양사,2016,Q1,생활소비재,0.06713639900431999,-0.22660852268380383,0.36108300403676763,0.34831907461599076,0.4093247588424438,0.6479826241222943,0.010794472105328842,145990
35,한국콜마,2016,Q1,생활소비재,0.12832796117591097,-0.22660852268380383,0.020422215750824035,0.21147279743793868,0.2157653404597295,0.041126222557430925,-0.04343351853343513,161890
35,코스맥스,2016,Q1,생활소비재,0.30984249661588686,-0.22660852268380383,0.027162758301501055,0.11587260592481807,0.12032453375664942,0.0035164835257601723,-0.1335690260926672,192820
