접수번호,법인구분,회사코드,회사명,변동일,최대주주명,보유 주식 수,보유 지분율,변동원인,비고,결제일시,연도,분기
20160330001223,Y,00101628,경방,-,-,-,-,-,-,2015-12-31,2015,Q4
20170331001034,Y,00101628,경방,-,-,-,-,-,-,2016-12-31,2016,Q4
20180330002127,Y,00101628,경방,-,-,-,-,-,-,2017-12-31,2017,Q4
20190401001920,Y,00101628,경방,-,-,-,-,-,-,2018-12-31,2018,Q4
20200330002419,Y,00101628,경방,-,-,-,-,-,-,2019-12-31,2019,Q4
20210316000402,Y,00101628,경방,-,-,-,-,-,-,2020-12-31,2020,Q4
20220805000069,Y,00101628,경방,-,-,-,-,-,-,2021-12-31,2021,Q4
20230317000682,Y,00101628,경방,-,-,-,-,-,-,2022-12-31,2022,Q4
20240320000197,Y,00101628,경방,-,-,-,-,-,-,2023-12-31,2023,Q4
20250320001362,Y,00101628,경방,-,-,-,-,-,-,2024-12-31,2024,Q4
