접수번호,법인구분,회사코드,회사명,변동일,최대주주명,보유 주식 수,보유 지분율,변동원인,비고,결제일시,연도,분기
20160330002087,Y,00121941,대상,2005년 11월 14일,대상홀딩스,"8,474,697",33.46%,-,-,2015-12-31,2015,Q4
20160330002087,Y,00121941,대상,2014년 12월 11일,대상홀딩스,"15,489,438",45.01%,-,-,2015-12-31,2015,Q4
20160330002087,Y,00121941,대상,2007년 12월 31일,대상홀딩스,"14,872,953",44.50%,-,-,2015-12-31,2015,Q4
20160330002087,Y,00121941,대상,2008년 04월 10일,대상홀딩스,"14,926,943",44.67%,-,-,2015-12-31,2015,Q4
20160330002087,Y,00121941,대상,2008년 06월 30일,대상홀딩스,"14,932,193",44.68%,-,-,2015-12-31,2015,Q4
20160330002087,Y,00121941,대상,2009년 03월 20일,대상홀딩스,"14,924,513",44.66%,-,-,2015-12-31,2015,Q4
20160330002087,Y,00121941,대상,2009년 10월 16일,대상홀딩스,"15,279,513",45.72%,-,-,2015-12-31,2015,Q4
20160330002087,Y,00121941,대상,2011년 04월 14일,대상홀딩스,"15,313,938",44.50%,-,-,2015-12-31,2015,Q4
20160330002087,Y,00121941,대상,2014년 05월 07일,대상홀딩스,"15,326,438",44.54%,-,-,2015-12-31,2015,Q4
20160330002087,Y,00121941,대상,2014년 12월 08일,대상홀딩스,"15,330,438",44.55%,-,-,2015-12-31,2015,Q4
20170331003401,Y,00121941,대상,2005년 11월 14일,대상홀딩스,"8,474,697",33.46%,-,-,2016-12-31,2016,Q4
20170331003401,Y,00121941,대상,2014년 12월 11일,대상홀딩스,"15,489,438",45.01%,-,-,2016-12-31,2016,Q4
20170331003401,Y,00121941,대상,2016년 03월 18일,대상홀딩스,"15,496,428",45.03%,-,-,2016-12-31,2016,Q4
20170331003401,Y,00121941,대상,2007년 12월 31일,대상홀딩스,"14,872,953",44.50%,-,-,2016-12-31,2016,Q4
20170331003401,Y,00121941,대상,2008년 04월 10일,대상홀딩스,"14,926,943",44.67%,-,-,2016-12-31,2016,Q4
20170331003401,Y,00121941,대상,2008년 06월 30일,대상홀딩스,"14,932,193",44.68%,-,-,2016-12-31,2016,Q4
20170331003401,Y,00121941,대상,2009년 03월 20일,대상홀딩스,"14,924,513",44.66%,-,-,2016-12-31,2016,Q4
20170331003401,Y,00121941,대상,2009년 10월 16일,대상홀딩스,"15,279,513",45.72%,-,-,2016-12-31,2016,Q4
20170331003401,Y,00121941,대상,2011년 04월 14일,대상홀딩스,"15,313,938",44.50%,-,-,2016-12-31,2016,Q4
20170331003401,Y,00121941,대상,2014년 05월 07일,대상홀딩스,"15,326,438",44.54%,-,-,2016-12-31,2016,Q4
20170331003401,Y,00121941,대상,2014년 12월 08일,대상홀딩스,"15,330,438",44.55%,-,-,2016-12-31,2016,Q4
20180402002096,Y,00121941,대상,2005년 11월 14일,대상홀딩스,"8,474,697",33.46%,-,-,2017-12-31,2017,Q4
20180402002096,Y,00121941,대상,2014년 12월 11일,대상홀딩스,"15,489,438",45.01%,-,-,2017-12-31,2017,Q4
20180402002096,Y,00121941,대상,2016년 03월 18일,대상홀딩스,"15,496,428",45.03%,-,-,2017-12-31,2017,Q4
20180402002096,Y,00121941,대상,2017년 03월 24일,대상홀딩스,"15,490,538",45.02%,-,-,2017-12-31,2017,Q4
20180402002096,Y,00121941,대상,2017년 04월 17일,대상홀딩스,"15,507,183",44.76%,-,-,2017-12-31,2017,Q4
20180402002096,Y,00121941,대상,2007년 12월 31일,대상홀딩스,"14,872,953",44.50%,-,-,2017-12-31,2017,Q4
20180402002096,Y,00121941,대상,2008년 04월 10일,대상홀딩스,"14,926,943",44.67%,-,-,2017-12-31,2017,Q4
20180402002096,Y,00121941,대상,2008년 06월 30일,대상홀딩스,"14,932,193",44.68%,-,-,2017-12-31,2017,Q4
20180402002096,Y,00121941,대상,2009년 03월 20일,대상홀딩스,"14,924,513",44.66%,-,-,2017-12-31,2017,Q4
20180402002096,Y,00121941,대상,2009년 10월 16일,대상홀딩스,"15,279,513",45.72%,-,-,2017-12-31,2017,Q4
20180402002096,Y,00121941,대상,2011년 04월 14일,대상홀딩스,"15,313,938",44.50%,-,-,2017-12-31,2017,Q4
20180402002096,Y,00121941,대상,2014년 05월 07일,대상홀딩스,"15,326,438",44.54%,-,-,2017-12-31,2017,Q4
20180402002096,Y,00121941,대상,2014년 12월 08일,대상홀딩스,"15,330,438",44.55%,-,-,2017-12-31,2017,Q4
20190401002441,Y,00121941,대상,-,-,-,-,-,-,2018-12-31,2018,Q4
20200330003287,Y,00121941,대상,2005년 11월 14일,대상홀딩스,"8,474,697",33.46%,"합병 및 무상증자, 장내외 매매 등",-,2019-12-31,2019,Q4
20200330003287,Y,00121941,대상,2014년 12월 11일,대상홀딩스,"15,489,438",45.01%,장내매매,-,2019-12-31,2019,Q4
20200330003287,Y,00121941,대상,2016년 03월 18일,대상홀딩스,"15,496,428",45.03%,임원선임,-,2019-12-31,2019,Q4
20200330003287,Y,00121941,대상,2017년 03월 24일,대상홀딩스,"15,490,538",45.02%,임원선/퇴임,-,2019-12-31,2019,Q4
20200330003287,Y,00121941,대상,2017년 04월 17일,대상홀딩스,"15,507,183",44.76%,보통주전환,-,2019-12-31,2019,Q4
20200330003287,Y,00121941,대상,2007년 12월 31일,대상홀딩스,"14,872,953",44.50%,"합병 및 무상증자, 장내외 매매 등",-,2019-12-31,2019,Q4
20200330003287,Y,00121941,대상,2008년 04월 10일,대상홀딩스,"14,926,943",44.67%,장내매매,-,2019-12-31,2019,Q4
20200330003287,Y,00121941,대상,2008년 06월 30일,대상홀딩스,"14,932,193",44.68%,장내매매,-,2019-12-31,2019,Q4
20200330003287,Y,00121941,대상,2009년 03월 20일,대상홀딩스,"14,924,513",44.66%,임원퇴임,-,2019-12-31,2019,Q4
20200330003287,Y,00121941,대상,2009년 10월 16일,대상홀딩스,"15,279,513",45.72%,장내매매,-,2019-12-31,2019,Q4
20200330003287,Y,00121941,대상,2011년 04월 14일,대상홀딩스,"15,313,938",44.50%,보통주 전환,-,2019-12-31,2019,Q4
20200330003287,Y,00121941,대상,2014년 05월 07일,대상홀딩스,"15,326,438",44.54%,장내매매,-,2019-12-31,2019,Q4
20200330003287,Y,00121941,대상,2014년 12월 08일,대상홀딩스,"15,330,438",44.55%,장내매매,-,2019-12-31,2019,Q4
20210318001155,Y,00121941,대상,2005년 11월 14일,대상홀딩스,"8,474,697",33.46%,"합병 및 무상증자, 장내외 매매 등",-,2020-12-31,2020,Q4
20210318001155,Y,00121941,대상,2014년 12월 11일,대상홀딩스,"15,489,438",45.01%,장내매매,-,2020-12-31,2020,Q4
20210318001155,Y,00121941,대상,2016년 03월 18일,대상홀딩스,"15,496,428",45.03%,임원선임,-,2020-12-31,2020,Q4
20210318001155,Y,00121941,대상,2017년 03월 24일,대상홀딩스,"15,490,538",45.02%,임원선/퇴임,-,2020-12-31,2020,Q4
20210318001155,Y,00121941,대상,2017년 04월 17일,대상홀딩스,"15,507,183",44.76%,보통주전환,-,2020-12-31,2020,Q4
20210318001155,Y,00121941,대상,2007년 12월 31일,대상홀딩스,"14,872,953",44.50%,-,-,2020-12-31,2020,Q4
20210318001155,Y,00121941,대상,2008년 04월 10일,대상홀딩스,"14,926,943",44.67%,장내매매,-,2020-12-31,2020,Q4
20210318001155,Y,00121941,대상,2008년 06월 30일,대상홀딩스,"14,932,193",44.68%,장내매매,-,2020-12-31,2020,Q4
20210318001155,Y,00121941,대상,2009년 03월 20일,대상홀딩스,"14,924,513",44.66%,임원퇴임,-,2020-12-31,2020,Q4
20210318001155,Y,00121941,대상,2009년 10월 16일,대상홀딩스,"15,279,513",45.72%,장내매매,-,2020-12-31,2020,Q4
20210318001155,Y,00121941,대상,2011년 04월 14일,대상홀딩스,"15,313,938",44.50%,보통주 전환,-,2020-12-31,2020,Q4
20210318001155,Y,00121941,대상,2014년 05월 07일,대상홀딩스,"15,326,438",44.54%,장내매매,-,2020-12-31,2020,Q4
20210318001155,Y,00121941,대상,2014년 12월 08일,대상홀딩스,"15,330,438",44.55%,장내매매,-,2020-12-31,2020,Q4
20220816001426,Y,00121941,대상,2005년 11월 14일,대상홀딩스,"8,474,697",33.46%,"합병 및 무상증자, 장내외 매매 등",-,2021-12-31,2021,Q4
20220816001426,Y,00121941,대상,2014년 12월 11일,대상홀딩스,"15,489,438",45.01%,장내매매,-,2021-12-31,2021,Q4
20220816001426,Y,00121941,대상,2016년 03월 18일,대상홀딩스,"15,496,428",45.03%,임원선임,-,2021-12-31,2021,Q4
20220816001426,Y,00121941,대상,2017년 03월 24일,대상홀딩스,"15,490,538",45.02%,임원선/퇴임,-,2021-12-31,2021,Q4
20220816001426,Y,00121941,대상,2017년 04월 17일,대상홀딩스,"15,507,183",44.76%,보통주전환,-,2021-12-31,2021,Q4
20220816001426,Y,00121941,대상,2019년 10월 31일,대상홀딩스,"15,502,083",44.74%,임원퇴임,-,2021-12-31,2021,Q4
20220816001426,Y,00121941,대상,2021년 06월 11일,대상홀딩스,"15,337,083",44.27%,장내매매,-,2021-12-31,2021,Q4
20220816001426,Y,00121941,대상,2007년 12월 31일,대상홀딩스,"14,872,953",44.50%,-,-,2021-12-31,2021,Q4
20220816001426,Y,00121941,대상,2008년 04월 10일,대상홀딩스,"14,926,943",44.67%,장내매매,-,2021-12-31,2021,Q4
20220816001426,Y,00121941,대상,2008년 06월 30일,대상홀딩스,"14,932,193",44.68%,장내매매,-,2021-12-31,2021,Q4
20220816001426,Y,00121941,대상,2009년 03월 20일,대상홀딩스,"14,924,513",44.66%,임원퇴임,-,2021-12-31,2021,Q4
20220816001426,Y,00121941,대상,2009년 10월 16일,대상홀딩스,"15,279,513",45.72%,장내매매,-,2021-12-31,2021,Q4
