접수번호,법인구분,회사코드,회사명,변동일,최대주주명,보유 주식 수,보유 지분율,변동원인,비고,결제일시,연도,분기
20160330001687,Y,00145109,유한양행,2015년 12월 31일,유한재단,"1,730,618",15.52%,-,장내매도,2015-12-31,2015,Q4
20160330001687,Y,00145109,유한양행,2014년 12월 31일,유한재단,"1,735,573",15.56%,-,임원 선임,2015-12-31,2015,Q4
20160330001687,Y,00145109,유한양행,2013년 12월 31일,유한재단,"1,735,572",15.56%,-,"임원 퇴임, 증여
및 장내매도",2015-12-31,2015,Q4
20170331002054,Y,00145109,유한양행,2016년 12월 31일,유한재단,"1,730,618",15.52%,-,-,2016-12-31,2016,Q4
20170331002054,Y,00145109,유한양행,2015년 12월 31일,유한재단,"1,730,618",15.52%,-,장내매도,2016-12-31,2016,Q4
20170331002054,Y,00145109,유한양행,2014년 12월 31일,유한재단,"1,735,573",15.56%,-,임원 선임,2016-12-31,2016,Q4
20180402002650,Y,00145109,유한양행,2017년 12월 31일,유한재단,"1,810,851",15.52%,-,"무상증자, 증여",2017-12-31,2017,Q4
20180402002650,Y,00145109,유한양행,2016년 12월 31일,유한재단,"1,730,618",15.52%,-,-,2017-12-31,2017,Q4
20180402002650,Y,00145109,유한양행,2015년 12월 31일,유한재단,"1,730,618",15.52%,-,장내매도,2017-12-31,2017,Q4
20190401002104,Y,00145109,유한양행,2018년 12월 31일,유한재단,"1,901,095",15.57%,"무상증자, 기증, 임원퇴임",-,2018-12-31,2018,Q4
20190401002104,Y,00145109,유한양행,2017년 12월 31일,유한재단,"1,810,851",15.52%,"무상증자, 증여",-,2018-12-31,2018,Q4
20190401002104,Y,00145109,유한양행,2016년 12월 31일,유한재단,"1,730,618",15.52%,-,-,2018-12-31,2018,Q4
20200330002408,Y,00145109,유한양행,2019년 12월 31일,유한재단,"1,993,839",15.60%,"무상증자, 임원퇴임, 신규선임",-,2019-12-31,2019,Q4
20200330002408,Y,00145109,유한양행,2018년 12월 31일,유한재단,"1,901,095",15.57%,"무상증자, 기증, 임원퇴임",-,2019-12-31,2019,Q4
20200330002408,Y,00145109,유한양행,2017년 12월 31일,유한재단,"1,810,851",15.52%,"무상증자, 증여",-,2019-12-31,2019,Q4
20210311000883,Y,00145109,유한양행,2020년 12월 31일,유한재단,"10,467,675",15.66%,"무상증자, 액면분할",-,2020-12-31,2020,Q4
20210311000883,Y,00145109,유한양행,2019년 12월 31일,유한재단,"1,993,839",15.60%,"무상증자, 임원퇴임, 신규선임",-,2020-12-31,2020,Q4
20210311000883,Y,00145109,유한양행,2018년 12월 31일,유한재단,"1,901,095",15.57%,"무상증자, 기증, 임원퇴임",-,2020-12-31,2020,Q4
20220310001178,Y,00145109,유한양행,2021년 12월 31일,유한재단,"11,011,083",15.74%,"무상증자, 장내매수",-,2021-12-31,2021,Q4
20220310001178,Y,00145109,유한양행,2020년 12월 31일,유한재단,"10,467,675",15.66%,"무상증자, 액면분할",-,2021-12-31,2021,Q4
20220310001178,Y,00145109,유한양행,2019년 12월 31일,유한재단,"1,993,839",15.60%,"무상증자, 임원퇴임, 신규선임",-,2021-12-31,2021,Q4
20220310001178,Y,00145109,유한양행,2018년 12월 31일,유한재단,"1,901,095",15.57%,"무상증자, 기증, 임원퇴임",-,2021-12-31,2021,Q4
20230315001431,Y,00145109,유한양행,2022년 12월 31일,유한재단,"11,578,248",15.81%,"무상증자, 신규선임",-,2022-12-31,2022,Q4
20230315001431,Y,00145109,유한양행,2021년 12월 31일,유한재단,"11,011,083",15.74%,"무상증자, 장내매수",-,2022-12-31,2022,Q4
20230315001431,Y,00145109,유한양행,2020년 12월 31일,유한재단,"10,467,675",15.66%,"무상증자, 액면분할",-,2022-12-31,2022,Q4
20230315001431,Y,00145109,유한양행,2019년 12월 31일,유한재단,"1,993,839",15.60%,"무상증자, 임원퇴임, 신규선임",-,2022-12-31,2022,Q4
20230315001431,Y,00145109,유한양행,2018년 12월 31일,유한재단,"1,901,095",15.57%,"무상증자, 기증, 임원퇴임",-,2022-12-31,2022,Q4
20240307000960,Y,00145109,유한양행,2023년 12월 31일,유한재단,"12,157,846",15.86%,"무상증자, 장내매수",-,2023-12-31,2023,Q4
20240307000960,Y,00145109,유한양행,2022년 12월 31일,유한재단,"11,578,248",15.81%,"무상증자, 신규선임",-,2023-12-31,2023,Q4
20240307000960,Y,00145109,유한양행,2021년 12월 31일,유한재단,"11,011,083",15.74%,"무상증자, 장내매수",-,2023-12-31,2023,Q4
20240307000960,Y,00145109,유한양행,2020년 12월 31일,유한재단,"10,467,675",15.66%,"무상증자, 액면분할",-,2023-12-31,2023,Q4
20240307000960,Y,00145109,유한양행,2019년 12월 31일,유한재단,"1,993,839",15.60%,"무상증자, 임원퇴임, 신규선임",-,2023-12-31,2023,Q4
20250312001137,Y,00145109,유한양행,2022년 01월 01일,유한재단,"11,561,662",15.79%,무상증자,-,2024-12-31,2024,Q4
20250312001137,Y,00145109,유한양행,2022년 01월 31일,유한재단,"11,578,248",15.81%,조욱제 이사 신규선임,-,2024-12-31,2024,Q4
20250312001137,Y,00145109,유한양행,2023년 01월 01일,유한재단,"12,157,184",15.86%,무상증자,-,2024-12-31,2024,Q4
20250312001137,Y,00145109,유한양행,2023년 01월 18일,유한재단,"12,157,684",15.86%,조욱제 이사 장내매수,-,2024-12-31,2024,Q4
20250312001137,Y,00145109,유한양행,2023년 12월 28일,유한재단,"12,157,846",15.86%,이정희 이사 장내매수,-,2024-12-31,2024,Q4
20250312001137,Y,00145109,유한양행,2024년 01월 01일,유한재단,"12,765,762",15.92%,무상증자,-,2024-12-31,2024,Q4
20250312001137,Y,00145109,유한양행,2024년 02월 05일,유한재단,"12,765,962",15.92%,조욱제 이사 장내매수,-,2024-12-31,2024,Q4
