,name,year,quarter,sector,Relative Return,금리 변화율,자본금 변화율,1인평균급여 변화율,보유 주식 수 변화율,실업률 변화율,기초 소유주식 지분율 변화율,Label,Code
9,경방,2022,Q3,경기소비재,-0.13229381994235823,0.0359464250541639,0.0,0.0,0.0,-0.023255813953488302,0.0,-0.015779626136757832,000050
9,한국타이어월드와이드,2022,Q3,경기소비재,-0.023218109725545246,0.0359464250541639,0.0,0.0,0.0,-0.023255813953488302,0.0,-0.05457576397169826,000240
9,기아차,2022,Q3,경기소비재,-0.14892440695249984,0.0359464250541639,0.021920711577053442,0.0,0.0,-0.023255813953488302,0.0,0.16996704520573117,000270
9,SK네트웍스,2022,Q3,경기소비재,-0.03219044921266011,0.0359464250541639,0.0,0.0,0.0,-0.023255813953488302,0.0,0.039444218410868585,001740
9,넥센타이어,2022,Q3,경기소비재,0.10643844023838972,0.0359464250541639,0.0,0.0,0.0,-0.023255813953488302,0.0,0.05304448707738941,002350
9,일신방직,2022,Q3,경기소비재,-0.007870747766539756,0.0359464250541639,0.0,0.0,0.0,-0.023255813953488302,0.0,0.2541788765844919,003200
9,쌍용차,2022,Q3,경기소비재,0.0,0.0359464250541639,-0.21139759461562202,0.0,0.0,-0.023255813953488302,0.0,0.0,003620
9,한솔홀딩스,2022,Q3,경기소비재,-0.007796958663335372,0.0359464250541639,0.0,0.0,0.0,-0.023255813953488302,0.0,0.01577219283522478,004150
9,신세계,2022,Q3,경기소비재,-6.238894900662331e-05,0.0359464250541639,0.0,0.0,0.0,-0.023255813953488302,0.0,-0.004501769986062963,004170
9,세방전지,2022,Q3,경기소비재,-0.2247195993508979,0.0359464250541639,0.0,0.0,0.0,-0.023255813953488302,0.0,0.23811265633220116,004490
9,조광피혁,2022,Q3,경기소비재,0.12106497013110835,0.0359464250541639,0.0,0.0,0.0,-0.023255813953488302,0.0,0.017470721292549653,004700
9,현대차,2022,Q3,경기소비재,-0.10248663137324907,0.0359464250541639,0.0,0.0,0.0,-0.023255813953488302,0.0,0.03507395094661494,005380
9,에스엘,2022,Q3,경기소비재,0.0686989082333432,0.0359464250541639,0.0,0.0,0.0,-0.023255813953488302,0.0,-0.20658044446095197,005850
9,동아타이어,2022,Q3,경기소비재,0.13158774332612566,0.0359464250541639,0.0,0.0,0.0,-0.023255813953488302,0.0,0.1420023270632949,007340
