,name,year,quarter,sector,Relative Return,금리 변화율,자본금 변화율,1인평균급여 변화율,보유 주식 수 변화율,실업률 변화율,기초 소유주식 지분율 변화율,Label,Code
32,경방,2016,Q4,경기소비재,-0.2813695647129345,0.3210161662817601,0.0886466649837665,0.013707348507147943,9.907472881385925,-0.06896551724137923,0.005911859548549003,-0.02973383446205497,000050
32,한국타이어월드와이드,2016,Q4,경기소비재,-0.19368253315611283,0.3210161662817601,0.08860782549954482,-0.034965034965035,-0.018528189414765195,-0.06896551724137923,-0.0035049878673494295,0.012076016626146636,000240
32,기아차,2016,Q4,경기소비재,-0.15636195899343341,0.3210161662817601,0.0817295073473503,-0.017341040462427793,0.006982857750595484,-0.06896551724137923,0.0,-0.0629612035204867,000270
32,SK네트웍스,2016,Q4,경기소비재,-0.058738377608712575,0.3210161662817601,0.0,0.04854368932038833,0.0,-0.06896551724137923,0.0015007503751873763,-0.03833353004805193,001740
32,넥센타이어,2016,Q4,경기소비재,-0.12315621736663916,0.3210161662817601,0.08862160048909562,0.0,0.09156085033528316,-0.06896551724137923,0.0,-0.053861977203336395,002350
32,일신방직,2016,Q4,경기소비재,-0.3281529472554554,0.3210161662817601,0.0,0.0324490419730048,-0.03688719228110249,-0.06896551724137923,-0.030723937495281906,-0.021147975876196386,003200
32,쌍용차,2016,Q4,경기소비재,-0.021960996984554046,0.3210161662817601,0.08866347463344915,0.07518796992481214,0.005190705179336064,-0.06896551724137923,0.0,-0.1325755947205061,003620
32,한솔홀딩스,2016,Q4,경기소비재,-0.10450812581784394,0.3210161662817601,0.08865397364872618,0.22033898305084754,0.11843339471193914,-0.06896551724137923,-0.9067385444743935,-0.01567346860090981,004150
32,신세계,2016,Q4,경기소비재,-0.1250910976894108,0.3210161662817601,0.08827287840869524,0.028301886792452935,-0.1001132324204963,-0.06896551724137923,0.0,0.1026015577107203,004170
32,세방전지,2016,Q4,경기소비재,-0.15849834835393145,0.3210161662817601,0.0886560983872633,0.011262423221812368,0.027497920461414083,-0.06896551724137923,0.1116468445301615,0.008039294315257912,004490
32,조광피혁,2016,Q4,경기소비재,-0.14332937753979935,0.3210161662817601,0.0,0.08866192341714485,-0.027919494264940226,-0.06896551724137923,0.31634491634491635,-0.08147125915029933,004700
32,현대차,2016,Q4,경기소비재,0.08123772202730022,0.3210161662817601,0.05004201664532193,-0.005847953216374324,-0.0006824163593623922,-0.06896551724137923,-0.011035207566999494,-0.08572477838403338,005380
32,에스엘,2016,Q4,경기소비재,0.15441191175498448,0.3210161662817601,0.07869279946708052,0.08865881500041062,0.1080340695401758,-0.06896551724137923,0.0,-0.05751161223983275,005850
32,동아타이어,2016,Q4,경기소비재,-0.08110160236504049,0.3210161662817601,0.0,-0.10230325854823519,-0.12094188151451812,-0.06896551724137923,0.0,-0.04396113074062374,007340
32,서연,2016,Q4,경기소비재,-0.13856747277789458,0.3210161662817601,0.08866231357958121,0.42377797716350596,-0.0025100864660871913,-0.06896551724137923,-0.20000000000000007,-0.06236598117187158,007860
32,호텔신라,2016,Q4,경기소비재,-0.2686594330801799,0.3210161662817601,0.0,0.0741839762611276,-0.011260230286508688,-0.06896551724137923,-0.005714285714285672,0.22734837605928437,008770
32,한샘,2016,Q4,경기소비재,0.07566731204512554,0.3210161662817601,0.08866150927005267,-0.030691701545211836,-0.006459609379967368,-0.06896551724137923,-0.08228331818557388,-0.05524916880091872,009240
32,모토닉,2016,Q4,경기소비재,-0.16967993910914425,0.3210161662817601,0.0886605763943007,-0.053069451584102145,-0.05615026681871216,-0.06896551724137923,-0.2222222222222222,-0.04627565718365297,009680
32,화신,2016,Q4,경기소비재,-0.17611509157120483,0.3210161662817601,0.08866332528000975,0.07216494845360821,-0.005304143466943412,-0.06896551724137923,0.0008787346221441616,-0.06997338016216384,010690
32,현대위아,2016,Q4,경기소비재,-0.17593734315199627,0.3210161662817601,0.08849246984162429,0.056607624428993475,0.11858624496158598,-0.06896551724137923,0.3023255813953487,-0.054535421763642275,011210
32,현대모비스,2016,Q4,경기소비재,-0.1661729977465027,0.3210161662817601,0.06912930499371228,-0.03883495145631066,0.052929400005887084,-0.06896551724137923,0.25,-0.01531751941282853,012330
