,name,year,quarter,sector,Relative Return,금리 변화율,자본금 변화율,1인평균급여 변화율,보유 주식 수 변화율,실업률 변화율,기초 소유주식 지분율 변화율,Label,Code
30,경방,2017,Q2,경기소비재,-0.024001473839351535,0.01678214010777368,0.04068952718190322,0.0,0.0,-0.00900900900900925,0.0,-0.12313590234177786,000050
30,한국타이어월드와이드,2017,Q2,경기소비재,-0.009205310769807169,0.01678214010777368,0.040672288855153615,0.0,0.0,-0.00900900900900925,0.0,-0.15109247683773183,000240
30,기아차,2017,Q2,경기소비재,-0.049617912195515916,0.01678214010777368,0.027581649439047284,0.0,0.0,-0.00900900900900925,0.0,-0.07915442086029638,000270
30,SK네트웍스,2017,Q2,경기소비재,-0.058777593242336605,0.01678214010777368,0.0,0.0,0.0,-0.00900900900900925,0.0,-0.1960592284296609,001740
30,넥센타이어,2017,Q2,경기소비재,-0.03566212365884612,0.01678214010777368,0.04068940206393146,0.0,0.0,-0.00900900900900925,0.0,-0.166310576512762,002350
30,일신방직,2017,Q2,경기소비재,-0.0009579955784819686,0.01678214010777368,0.0,0.0,0.0,-0.00900900900900925,0.0,-0.08332433892506423,003200
30,쌍용차,2017,Q2,경기소비재,-0.2343976088312758,0.01678214010777368,0.04069188453009831,0.0,0.0,-0.00900900900900925,0.0,-0.16666943052586125,003620
30,한솔홀딩스,2017,Q2,경기소비재,-0.06515014160222274,0.01678214010777368,0.040694734299540514,0.0,0.0,-0.00900900900900925,0.0,-0.1335700103103873,004150
30,신세계,2017,Q2,경기소비재,-0.08463712391354586,0.01678214010777368,0.04051575826257814,0.0,0.0,-0.00900900900900925,0.0,0.11264533343945793,004170
30,세방전지,2017,Q2,경기소비재,-0.04078031410806583,0.01678214010777368,0.04069166841726313,0.0,0.0,-0.00900900900900925,0.0,-0.21713296299610035,004490
30,조광피혁,2017,Q2,경기소비재,-0.06265704362168188,0.01678214010777368,0.0,0.04069607413368659,0.0,-0.00900900900900925,0.0,0.039485334906325054,004700
30,현대차,2017,Q2,경기소비재,-0.08589689867595283,0.01678214010777368,0.017799836414523762,0.0,0.0,-0.00900900900900925,0.0,0.03011591406793329,005380
30,에스엘,2017,Q2,경기소비재,0.13888464160526626,0.01678214010777368,0.04070629632638423,0.04070629632638423,0.0,-0.00900900900900925,0.0,-0.06480747034245979,005850
30,동아타이어,2017,Q2,경기소비재,0.06559136403163203,0.01678214010777368,0.0,0.0,0.0,-0.00900900900900925,0.0,-0.2007839161527798,007340
30,서연,2017,Q2,경기소비재,-0.12131854701008324,0.01678214010777368,0.04069525679974162,0.0,0.0,-0.00900900900900925,0.0,-0.20054770149270745,007860
30,호텔신라,2017,Q2,경기소비재,0.05043377191466495,0.01678214010777368,0.0,0.0,0.0,-0.00900900900900925,0.0,0.23124795766005968,008770
30,한샘,2017,Q2,경기소비재,-0.24494317787522596,0.01678214010777368,0.04070091671492926,0.0,0.0,-0.00900900900900925,0.0,-0.12236266610342535,009240
30,모토닉,2017,Q2,경기소비재,0.015998526160648466,0.01678214010777368,0.040695372744510516,0.0,0.0,-0.00900900900900925,0.0,-0.09619987540575092,009680
30,화신,2017,Q2,경기소비재,-0.117612148878598,0.01678214010777368,0.040692663402621676,0.0,0.0,-0.00900900900900925,0.0,-0.2086779070401973,010690
30,현대위아,2017,Q2,경기소비재,0.11378455885009868,0.01678214010777368,0.040488681484937894,0.0,0.0,-0.00900900900900925,0.0,-0.19106153548480231,011210
30,현대모비스,2017,Q2,경기소비재,0.024695063838856203,0.01678214010777368,0.030370255312117234,0.0,0.0,-0.00900900900900925,0.0,-0.025611640111633277,012330
30,에스원,2017,Q2,경기소비재,-0.11510512878848675,0.01678214010777368,0.0,0.0,0.0,-0.00900900900900925,0.0,-0.06951563696228841,012750
30,SK텔레콤,2017,Q2,커뮤니케이션서비스,0.1017951925832758,0.01678214010777368,0.0031979270002111537,0.0,0.0,-0.00900900900900925,0.0,-0.14516512165094828,017670
30,한온시스템,2017,Q2,경기소비재,0.16086191413879053,0.01678214010777368,0.040645906640133456,0.0,0.040645906640133456,-0.00900900900900925,0.0,0.1296065762071523,018880
30,대교,2017,Q2,경기소비재,-0.0019095754112983289,0.01678214010777368,0.04069431223587561,0.04069431223587583,0.0,-0.00900900900900925,0.0,-0.12845793992187995,019680
30,한섬,2017,Q2,경기소비재,0.12014486762406311,0.01678214010777368,0.040679445816308446,0.0,0.0,-0.00900900900900925,0.0,-0.2910923485240305,020000
30,코웨이,2017,Q2,경기소비재,-0.08409493178327676,0.01678214010777368,0.04069989249356332,0.0,0.0,-0.00900900900900925,0.0,-0.07198191375085689,021240
30,롯데쇼핑,2017,Q2,경기소비재,-0.0694702099691355,0.01678214010777368,0.013747461723084609,0.0,0.0,-0.00900900900900925,0.0,-0.09302999369366169,023530
30,삼성물산,2017,Q2,경기소비재,0.03361757377969608,0.01678214010777368,0.06438360409620913,0.0,0.055776005611038126,-0.00900900900900925,0.0,-0.039808897962141904,028260
30,제일기획,2017,Q2,커뮤니케이션서비스,0.0015425676114256687,0.01678214010777368,0.04069778087472842,0.0,0.0,-0.00900900900900925,0.0,-0.08097144900981183,030000
30,KT,2017,Q2,커뮤니케이션서비스,0.04190906929163888,0.01678214010777368,0.01500203913524989,0.0,0.0,-0.00900900900900925,0.0,-0.2128665420724176,030200
30,LG유플러스,2017,Q2,커뮤니케이션서비스,0.06153809450597221,0.01678214010777368,0.03669826880540206,0.0,0.0,-0.00900900900900925,0.0,-0.2689573504888074,032640
30,세종공업,2017,Q2,경기소비재,-0.1881950222264483,0.01678214010777368,0.0,0.0,0.0,-0.00900900900900925,0.0,-0.05583529207241759,033530
30,SBS,2017,Q2,커뮤니케이션서비스,0.06802977616064847,0.01678214010777368,0.0,0.0,0.0,-0.00900900900900925,0.0,-0.1968680539354869,034120
30,강원랜드,2017,Q2,경기소비재,-0.10766917900794168,0.01678214010777368,0.04057566940181734,0.0,0.0,-0.00900900900900925,0.0,-0.10428386571901838,035250
30,NAVER,2017,Q2,커뮤니케이션서비스,-0.08199997537878563,0.01678214010777368,0.04204013929781536,0.0,0.0,-0.00900900900900925,0.0,-0.08133249393336664,035420
30,엔씨소프트,2017,Q2,커뮤니케이션서비스,0.04491513576804633,0.01678214010777368,0.04077910467345758,0.04077910467345758,0.0,-0.00900900900900925,0.0,-0.017220693032416495,036570
30,한라홀딩스,2017,Q2,경기소비재,0.05662452937092134,0.01678214010777368,0.04069979861223949,0.0,0.0,-0.00900900900900925,0.0,-0.060271731693176074,060980
30,S&T모티브,2017,Q2,경기소비재,0.11208294821693737,0.01678214010777368,0.0,0.0,0.0,-0.00900900900900925,0.0,-0.23624483058819812,064960
30,현대백화점,2017,Q2,경기소비재,-0.11902430488957984,0.01678214010777368,0.0,0.0,0.0,-0.00900900900900925,0.0,-0.1990511992346715,069960
30,금호타이어,2017,Q2,경기소비재,-0.15339541323329092,0.01678214010777368,0.040681111661245106,0.0,0.0,-0.00900900900900925,0.0,-0.17452155372742925,073240
30,현대리바트,2017,Q2,경기소비재,-0.18183364167151939,0.01678214010777368,0.04069538420687335,0.0,0.0,-0.00900900900900925,0.0,0.01724550274550958,079430
30,베이직하우스,2017,Q2,경기소비재,0.30675324314178054,0.01678214010777368,0.04069599583656136,0.0,0.0,-0.00900900900900925,0.0,-0.28299232823593956,084870
30,LF,2017,Q2,경기소비재,0.18590504045239806,0.01678214010777368,0.040691323281268454,0.0,0.0,-0.00900900900900925,0.0,-0.26673256850049004,093050
30,한세실업,2017,Q2,경기소비재,0.024166465091946178,0.01678214010777368,0.0,0.0,0.0,-0.00900900900900925,0.0,-0.13855714980722422,105630
30,영원무역,2017,Q2,경기소비재,-0.07557396979023398,0.01678214010777368,0.0,0.0,0.0,-0.00900900900900925,0.0,-0.05546974698505825,111770
30,GKL,2017,Q2,경기소비재,0.03135287704189706,0.01678214010777368,0.0,0.0,0.0,-0.00900900900900925,0.0,0.19334004390914733,114090
30,한국타이어,2017,Q2,경기소비재,0.020594901778440887,0.01678214010777368,0.04064724439052525,0.0,0.0,-0.00900900900900925,0.0,-0.22497571006393852,161390
