,name,year,quarter,sector,Relative Return,금리 변화율,자본금 변화율,1인평균급여 변화율,보유 주식 수 변화율,실업률 변화율,기초 소유주식 지분율 변화율,Label,Code
33,삼성물산,2016,Q3,경기소비재,0.036664477524810196,-0.16954353663214605,-0.01966379645225458,0.0,-0.030922549456617876,0.08411214953271018,0.0,-0.24877155441054766,028260
33,제일기획,2016,Q3,커뮤니케이션서비스,-0.06592390631357364,-0.16954353663214605,-0.050614426651389044,0.0,0.0,0.08411214953271018,0.0,0.06370995993432076,030000
33,KT,2016,Q3,커뮤니케이션서비스,-0.012806725329420184,-0.16954353663214605,-0.02183298042747106,0.0,0.0,0.08411214953271018,0.0,-0.10688162308256621,030200
33,LG유플러스,2016,Q3,커뮤니케이션서비스,-0.01851175963672108,-0.16954353663214605,-0.048714571761657166,0.0,0.0,0.08411214953271018,0.0,0.19021465954406075,032640
33,세종공업,2016,Q3,경기소비재,-0.08892174181140913,-0.16954353663214605,0.0,0.0,0.0,0.08411214953271018,0.0,-0.16439790251076333,033530
33,SBS,2016,Q3,커뮤니케이션서비스,-0.04534157322973078,-0.16954353663214605,0.0,0.0,0.0,0.08411214953271018,0.0,-0.10342613834156378,034120
33,강원랜드,2016,Q3,경기소비재,-0.10749089195950665,-0.16954353663214605,-0.05049827466391377,0.0,0.0,0.08411214953271018,0.0,-0.07717012695431924,035250
33,NAVER,2016,Q3,커뮤니케이션서비스,-0.011310178185146937,-0.16954353663214605,-0.049686306443535555,0.0,0.0,0.08411214953271018,0.0,0.013392578190782448,035420
33,엔씨소프트,2016,Q3,커뮤니케이션서비스,0.02484209754913413,-0.16954353663214605,-0.05056905308810766,-0.050569053088107774,0.0,0.08411214953271018,0.0,0.06016764626972447,036570
33,한라홀딩스,2016,Q3,경기소비재,-0.014371596983079833,-0.16954353663214605,-0.050613083304094975,0.0,0.0,0.08411214953271018,0.0,-0.15128989911605464,060980
33,S&T모티브,2016,Q3,경기소비재,-0.2884021113361442,-0.16954353663214605,0.0,0.0,0.0,0.08411214953271018,0.0,0.04238933021718386,064960
33,현대백화점,2016,Q3,경기소비재,-0.028696633586300917,-0.16954353663214605,0.0,0.0,0.0,0.08411214953271018,0.0,-0.28201985373027555,069960
33,금호타이어,2016,Q3,경기소비재,0.07491613675355491,-0.16954353663214605,-0.050596777462246556,0.0,0.0,0.08411214953271018,0.0,-0.3108242015563625,073240
33,현대리바트,2016,Q3,경기소비재,-0.0625471673941301,-0.16954353663214605,-0.05062036674674464,0.0,0.0,0.08411214953271018,0.0,-0.07144293065335244,079430
33,베이직하우스,2016,Q3,경기소비재,-0.07913835349014044,-0.16954353663214605,-0.050622124429461124,0.0,0.0,0.08411214953271018,0.0,-0.2527052033418183,084870
33,LF,2016,Q3,경기소비재,-0.009312502563270288,-0.16954353663214605,-0.050609513860818134,0.0,0.0,0.08411214953271018,0.0,-0.1551495562911765,093050
33,한세실업,2016,Q3,경기소비재,-0.29947739538864576,-0.16954353663214605,0.0,0.0,0.0,0.08411214953271018,0.0,0.007692724563312409,105630
33,영원무역,2016,Q3,경기소비재,-0.2686219547384475,-0.16954353663214605,0.0,0.0,0.0,0.08411214953271018,0.0,0.07130583434311898,111770
33,GKL,2016,Q3,경기소비재,-0.16222562260594148,-0.16954353663214605,0.0,0.0,0.0,0.08411214953271018,0.0,-0.12587372545490988,114090
33,한국타이어,2016,Q3,경기소비재,0.03831477325780555,-0.16954353663214605,-0.050416105187640725,0.0,0.0,0.08411214953271018,0.0,-0.10650870131391865,161390
