,name,sector,year,quarter,매출액변화율,비유동자산변화율,영업이익변화율,Code
23,Korea_Shell_Petroleum,Energy_&_Utilities,2018,Q4,-0.03462213424937444,-0.19659514655306554,-0.03742368629323556,002960
23,S-Oil,Energy_&_Utilities,2018,Q4,0.04544106316714713,-0.07447465903562933,2.0587155436080478,010950
23,Korea_Electric_Power_Corporation_(KEPCO),Energy_&_Utilities,2018,Q4,0.07266493176045796,0.0011475008651425922,2.071459687937064,015760
23,Korea_Electric_Terminal,Energy_&_Utilities,2018,Q4,-0.14408090492350056,-0.029007986828605725,-0.6003886916014474,025540
23,Korea_Gas_Corporation,Energy_&_Utilities,2018,Q4,-0.6571556772362621,0.012723141756476375,2.925304679950659,036460
23,KEPCO_KPS,Energy_&_Utilities,2018,Q4,-0.45569821944868716,-0.1023155469259458,-4.560922183755156,051600
23,SK_Innovation,Energy_&_Utilities,2018,Q4,-1.7276414269597429,-0.010702843908643178,16.823461739238905,096770
