,name,sector,year,quarter,매출액변화율,비유동자산변화율,영업이익변화율,Code
0,Korea_Shell_Petroleum,Energy_&_Utilities,2024,Q3,0.09271770120276523,-0.05239294386006765,0.07240830460325587,002960
0,S-Oil,Energy_&_Utilities,2024,Q3,0.07717226963236568,-0.04133594836170751,3.6002677309179165,010950
0,Korea_Electric_Power_Corporation_(KEPCO),Energy_&_Utilities,2024,Q3,-0.27002107455492386,-0.004410713010378986,-7.341343510462822,015760
0,Korea_Electric_Terminal,Energy_&_Utilities,2024,Q3,0.06136229193623122,0.01200630737140762,0.07009453355132511,025540
0,Korea_Gas_Corporation,Energy_&_Utilities,2024,Q3,-0.07683750640873543,0.009452534665316925,0.18989072856476452,036460
0,KEPCO_KPS,Energy_&_Utilities,2024,Q3,0.17874074215346403,-0.0003730860441761852,0.4422912390528241,051600
0,SK_Innovation,Energy_&_Utilities,2024,Q3,0.018133644251620118,0.006331943898766457,-0.34506050734160754,096770
