,name,sector,year,quarter,유동자산변화율,비유동자산변화율,자산총계변화율,유동부채변화율,비유동부채변화율,부채총계변화율,이익잉여금변화율,자본총계변화율,매출액변화율,영업이익변화율,법인세차감전 순이익변화율,당기순이익변화율,당기순이익(손실)변화율,자본금변화율,Label,Code
0,Korea_Shell_Petroleum,Energy_&_Utilities,2024,Q3,-0.02199347129189566,-0.05239294386006765,-0.027366168987307482,0.05746843539931612,-0.028741787889388082,0.053147362424495026,-0.07224687694588461,-0.06723525630461658,0.09271770120276523,0.07240830460325587,0.049676374503294984,0.06428384629349493,0.06428384629349493,-0.0,0.1639060174810308,002960
1,Korea_Shell_Petroleum,Energy_&_Utilities,2024,Q2,0.15128991157361227,-0.007238056854931951,0.12700641756786102,0.40011294466203307,-0.010272694607664778,0.3876451531782634,-0.1149495836272858,-0.1061295043225936,-0.09248229452932444,-0.045009840675567014,-0.026352106506372097,-0.04237449667416793,-0.04237449667416793,-0.0,0.1639060174810308,002960
2,Korea_Shell_Petroleum,Energy_&_Utilities,2024,Q1,-0.051118008920961966,-0.03501378450455728,-0.04861871940639495,-0.5034258015051427,-0.36763709172051007,-0.49890449314232854,0.18522340442191343,0.17347669972628021,-0.018212698076889522,-0.7128231519756376,-0.7036359060952442,-0.7002054730833804,-0.7002054730833804,-0.0,0.0728318857182299,002960
3,Korea_Shell_Petroleum,Energy_&_Utilities,2023,Q4,-0.10045480595954381,-0.05029942049199376,-0.09235924978982446,-0.2095174077631894,-0.023843458278438368,-0.20225776130802875,-0.04786591632577886,-0.045233433210126295,0.0028176699955114737,0.40712765689447716,0.4044821556083652,0.40488798034958795,0.40488798034958795,-0.0,-0.12491856487247022,002960
4,Korea_Shell_Petroleum,Energy_&_Utilities,2023,Q3,-0.04959095368946187,0.013919122246434767,-0.03879184912804501,0.07813904552383344,-0.08758831985721205,0.07261375859929742,-0.10259957821164467,-0.09520890904122914,0.008916504318011165,-0.06936710563264725,0.04395302248707034,0.03559095451156358,0.03559095451156358,-0.0,0.05756084788689701,002960
5,Korea_Shell_Petroleum,Energy_&_Utilities,2023,Q2,0.052111367321476365,-0.03188928316491779,0.038806657236143294,0.24749250175512838,-0.09462332123124817,0.23956878376763924,-0.11905134731908484,-0.10953623342765306,-0.016413648961777216,0.008246130976517052,-0.1239333729113028,-0.1141881221221639,-0.1141881221221639,-0.0,-0.06951160933461813,002960
6,Korea_Shell_Petroleum,Energy_&_Utilities,2023,Q1,-0.0036571196545356344,0.005915913529174643,-0.002128594242326365,-0.2392511666610575,-0.10576070079316802,-0.2357958196501717,0.129843142269761,0.12071827108811317,0.017001596121830054,-0.6933453656916335,-0.9532328223834008,-1.2078354695460534,-1.2078354695460534,-0.0,-0.11654775557131308,002960
7,Korea_Shell_Petroleum,Energy_&_Utilities,2022,Q4,-0.06674213598982082,-0.03641909581074576,-0.06178197488355597,-0.13438446461542464,0.6200809399011091,-0.07892436211403742,-0.05673820537103991,-0.0529862973545463,-0.1354203233313902,0.06363550528105444,0.18196404007997924,0.2660361804907373,0.2660361804907373,-0.0,-0.06968156815504406,002960
8,Korea_Shell_Petroleum,Energy_&_Utilities,2022,Q3,0.027254735850421485,-0.000285735006552823,0.022853954355518735,0.16561338328430197,-0.08006487900060688,0.15142448346938664,-0.06454512783678124,-0.059513455242018454,0.09720802903509329,0.3239116876667799,0.28712991566301127,0.2229593510886997,0.2229593510886997,-0.0,0.09474644483344002,002960
9,Korea_Shell_Petroleum,Energy_&_Utilities,2022,Q2,0.06498825292343624,-0.011229545728183243,0.053589837243632865,0.22253968665181223,-0.06101481589752433,0.21035173349538194,-0.09059022257352622,-0.08431382282525246,-0.12047931662687072,-0.03854392745694879,0.007845096151396835,0.0897319831789618,0.0897319831789618,-0.0,0.1245402088181344,002960
10,Korea_Shell_Petroleum,Energy_&_Utilities,2022,Q1,-0.0766598576004851,0.030475069474484195,-0.059156541350044334,-0.4876828568620264,-0.06469904263456261,-0.46270541350104843,0.15898117367455533,0.1476991503459455,-0.10241498001973448,-0.1399725321219365,-0.2269683038552781,-0.46462402955282767,-0.46462402955282767,-0.0,0.06390503643832378,002960
11,Korea_Shell_Petroleum,Energy_&_Utilities,2021,Q4,-0.11933748415435508,-0.021320550967243834,-0.10205792248957257,-0.19628040120054502,-0.08748150090384388,-0.1892545060065869,-0.06626866098358342,-0.06213912878022909,-0.07392162920185075,0.02945584060500428,0.06203920008534802,0.2156048779265226,0.2156048779265226,-0.0,-0.06534628098570389,002960
12,Korea_Shell_Petroleum,Energy_&_Utilities,2021,Q3,-0.04270472949416604,0.03612803206674853,-0.027884217749426288,0.07565532351658444,-0.10079129420400879,0.06598728658433484,-0.08422537082180837,-0.07745886453214701,0.026707480727105826,-0.0382105306629168,-0.03748608297513201,-0.04338825215772002,-0.04338825215772002,-0.0,0.04637891519586669,002960
13,Korea_Shell_Petroleum,Energy_&_Utilities,2021,Q2,0.07927028799707814,-0.005405909459413882,0.06445739300933573,0.26759320828544775,-0.10954859550185447,0.2536936680470714,-0.08781133263257668,-0.08019102175010406,-0.07682486690074675,0.158645089038855,0.17919366003571913,0.1838367433938599,0.1838367433938599,-0.0,0.0910269567070934,002960
14,Korea_Shell_Petroleum,Energy_&_Utilities,2021,Q1,-0.0728336574421724,0.03529561223624611,-0.052202343966351705,-0.3518855375758352,-0.11986553335044303,-0.34164101696782145,0.10497558223264447,0.09674709919178137,-0.13685548448926377,-0.7125812594630927,-0.5688374440463637,-4.334705813512221,-4.334705813512221,-0.0,-0.08882705913962449,002960
