,name,sector,year,quarter,매출액변화율,비유동자산변화율,영업이익변화율,Code
17,Korea_Shell_Petroleum,Energy_&_Utilities,2020,Q2,0.08527844184041034,0.023187555118967973,0.024746045464398847,002960
17,S-Oil,Energy_&_Utilities,2020,Q2,0.3330762876310346,0.00033835922440339505,0.8362915529685265,010950
17,Korea_Electric_Power_Corporation_(KEPCO),Energy_&_Utilities,2020,Q2,0.13121401821713974,-0.013547073260785636,1.934705593244184,015760
17,Korea_Electric_Terminal,Energy_&_Utilities,2020,Q2,0.2128574192030065,-0.01918083381782143,0.7216941366448237,025540
17,Korea_Gas_Corporation,Energy_&_Utilities,2020,Q2,0.49116008019241386,0.010187682048196312,1.0879307514416217,036460
17,KEPCO_KPS,Energy_&_Utilities,2020,Q2,-0.31579029315693163,0.04787559598743907,-0.3809947793340336,051600
17,SK_Innovation,Energy_&_Utilities,2020,Q2,0.7908661940837197,-0.021849817039131247,1.093306904080718,096770
