,name,sector,year,quarter,매출액변화율,비유동자산변화율,영업이익변화율,Code
20,Korea_Shell_Petroleum,Energy_&_Utilities,2019,Q3,0.04834237975782807,-0.05436104679562925,0.1604021734500345,002960
20,S-Oil,Energy_&_Utilities,2019,Q3,0.0036161559241302266,-0.0031570506105207397,3.550898468131164,010950
20,Korea_Electric_Power_Corporation_(KEPCO),Energy_&_Utilities,2019,Q3,-0.2137079634292378,0.004258078938752741,-1.589779914768462,015760
20,Korea_Electric_Terminal,Energy_&_Utilities,2019,Q3,0.020866594102559866,-0.03526333959242334,0.5647297949165593,025540
20,Korea_Gas_Corporation,Energy_&_Utilities,2019,Q3,0.08629889389593237,-0.028593474725793433,2.138109274699902,036460
20,KEPCO_KPS,Energy_&_Utilities,2019,Q3,0.09704635407006257,-0.006516983417321098,0.05502463106363631,051600
20,SK_Innovation,Energy_&_Utilities,2019,Q3,-0.16322708120909502,0.016653068980853947,0.563383535692056,096770
