,name,sector,year,quarter,매출액변화율,비유동자산변화율,영업이익변화율,Code
21,Korea_Shell_Petroleum,Energy_&_Utilities,2019,Q2,-0.05849862816448104,-0.06516442719131943,-0.3230398726690058,002960
21,S-Oil,Energy_&_Utilities,2019,Q2,-0.1531816361468028,-0.009947312634460248,1.3354040718349929,010950
21,Korea_Electric_Power_Corporation_(KEPCO),Energy_&_Utilities,2019,Q2,0.1318175768675739,-0.008465610224145381,1.107723748341718,015760
21,Korea_Electric_Terminal,Energy_&_Utilities,2019,Q2,-0.04769601990285044,-0.03360903666423387,0.1430999377655221,025540
21,Korea_Gas_Corporation,Energy_&_Utilities,2019,Q2,0.4537284143269792,-0.007436905257416582,0.806779213766488,036460
21,KEPCO_KPS,Energy_&_Utilities,2019,Q2,-0.350945216302726,0.05160108254537732,-2.0767481031824766,051600
21,SK_Innovation,Energy_&_Utilities,2019,Q2,0.8326050763675699,-0.0011061853888487683,1.0491178583334284,096770
