,name,sector,year,quarter,매출액변화율,비유동자산변화율,영업이익변화율,Code
29,Korea_Shell_Petroleum,Energy_&_Utilities,2017,Q2,-0.011599000542970472,0.01720035635109063,0.0028144766989105507,002960
29,S-Oil,Energy_&_Utilities,2017,Q2,0.10291077862102183,-0.07050550432822766,0.6483252512348068,010950
29,Korea_Electric_Power_Corporation_(KEPCO),Energy_&_Utilities,2017,Q2,0.1278223572873567,-0.009667662288813217,1.4353287073649839,015760
29,Korea_Electric_Terminal,Energy_&_Utilities,2017,Q2,0.031473892920850566,-0.046316961797328915,0.16407360884873678,025540
29,Korea_Gas_Corporation,Energy_&_Utilities,2017,Q2,0.4986370991700755,-0.024358632771638078,1.070714964445312,036460
29,KEPCO_KPS,Energy_&_Utilities,2017,Q2,-0.2638812854580237,-0.04270955873312099,-0.6657482373151253,051600
29,SK_Innovation,Energy_&_Utilities,2017,Q2,0.6773566719551722,-0.009667541785926215,1.078640290114072,096770
