,name,sector,year,quarter,매출액변화율,비유동자산변화율,영업이익변화율,Code
22,Korea_Shell_Petroleum,Energy_&_Utilities,2019,Q1,0.04018687747010341,-0.017827839003841994,0.17186316513868583,002960
22,S-Oil,Energy_&_Utilities,2019,Q1,0.20917858054289473,-0.009290926062584637,1.8140573499832637,010950
22,Korea_Electric_Power_Corporation_(KEPCO),Energy_&_Utilities,2019,Q1,0.000955515433467613,-0.00729405142711359,-2.035333198227172,015760
22,Korea_Electric_Terminal,Energy_&_Utilities,2019,Q1,0.13532674603197625,-0.011733064301259866,0.3726989271504706,025540
22,Korea_Gas_Corporation,Energy_&_Utilities,2019,Q1,-0.15475613741281236,-0.003375135320194733,-0.899265038338962,036460
22,KEPCO_KPS,Energy_&_Utilities,2019,Q1,0.3711579353571305,0.049303579280574716,0.7951321026635851,051600
22,SK_Innovation,Energy_&_Utilities,2019,Q1,-0.798105993638222,-0.051388029815267355,-1.629675271756076,096770
