,name,sector,year,quarter,매출액변화율,비유동자산변화율,영업이익변화율,Code
13,Korea_Shell_Petroleum,Energy_&_Utilities,2021,Q2,-0.07682486690074675,-0.005405909459413882,0.158645089038855,002960
13,S-Oil,Energy_&_Utilities,2021,Q2,-0.25472638450133256,0.006019382840157128,0.09271725388230245,010950
13,Korea_Electric_Power_Corporation_(KEPCO),Energy_&_Utilities,2021,Q2,0.09407787886639685,-0.013670842925927795,-0.06335413442223459,015760
13,Korea_Electric_Terminal,Energy_&_Utilities,2021,Q2,-0.009783445433781068,-0.013191061460142484,0.5146004338194399,025540
13,Korea_Gas_Corporation,Energy_&_Utilities,2021,Q2,0.39310216936232567,-0.005551969845932536,0.9702383703684996,036460
13,KEPCO_KPS,Energy_&_Utilities,2021,Q2,-0.1461682840615659,0.03902623310559317,0.34989995214697156,051600
13,SK_Innovation,Energy_&_Utilities,2021,Q2,0.3185878112578039,0.008722886196244839,0.9097273862770385,096770
