Year,Quarter,sj_div,account_nm,thstrm_dt,thstrm_amount
2023,Q1,BS,유동자산,2023.03.31 현재,"869,066,946,457"
2023,Q1,BS,비유동자산,2023.03.31 현재,"1,759,653,004,140"
2023,Q1,BS,자산총계,2023.03.31 현재,"2,628,719,950,597"
2023,Q1,BS,유동부채,2023.03.31 현재,"453,406,276,688"
2023,Q1,BS,비유동부채,2023.03.31 현재,"330,323,301,154"
2023,Q1,BS,부채총계,2023.03.31 현재,"783,729,577,842"
2023,Q1,BS,자본금,2023.03.31 현재,"9,210,200,000"
2023,Q1,BS,이익잉여금,2023.03.31 현재,"1,841,154,347,218"
2023,Q1,BS,자본총계,2023.03.31 현재,"1,844,990,372,755"
2023,Q1,IS,매출액,2023.01.01 ~ 2023.03.31,413288406617
2023,Q1,IS,영업이익,2023.01.01 ~ 2023.03.31,3124718956
2023,Q1,IS,법인세차감전 순이익,2023.01.01 ~ 2023.03.31,109933569586
2023,Q1,IS,당기순이익,2023.01.01 ~ 2023.03.31,91322876120
2023,Q1,IS,당기순이익(손실),2023.01.01 ~ 2023.03.31,91322876120
2023,Q2,BS,유동자산,2023.06.30 현재,"609,102,214,286"
2023,Q2,BS,비유동자산,2023.06.30 현재,"1,844,484,527,532"
2023,Q2,BS,자산총계,2023.06.30 현재,"2,453,586,741,818"
2023,Q2,BS,유동부채,2023.06.30 현재,"323,311,319,433"
2023,Q2,BS,비유동부채,2023.06.30 현재,"329,745,622,643"
2023,Q2,BS,부채총계,2023.06.30 현재,"653,056,942,076"
2023,Q2,BS,자본금,2023.06.30 현재,"9,210,200,000"
2023,Q2,BS,이익잉여금,2023.06.30 현재,"1,796,686,300,451"
2023,Q2,BS,자본총계,2023.06.30 현재,"1,800,529,799,742"
2023,Q2,IS,매출액,2023.01.01 ~ 2023.06.30,431182208500
2023,Q2,IS,영업이익,2023.01.01 ~ 2023.06.30,-61633275683
2023,Q2,IS,법인세차감전 순이익,2023.01.01 ~ 2023.06.30,-57855295588
2023,Q2,IS,당기순이익,2023.01.01 ~ 2023.06.30,-44468046767
2023,Q2,IS,당기순이익(손실),2023.01.01 ~ 2023.06.30,-44468046767
2023,Q3,BS,유동자산,2023.09.30 현재,"643,228,984,867"
2023,Q3,BS,비유동자산,2023.09.30 현재,"1,878,246,446,085"
2023,Q3,BS,자산총계,2023.09.30 현재,"2,521,475,430,952"
2023,Q3,BS,유동부채,2023.09.30 현재,"330,721,344,605"
2023,Q3,BS,비유동부채,2023.09.30 현재,"338,558,496,298"
2023,Q3,BS,부채총계,2023.09.30 현재,"669,279,840,903"
2023,Q3,BS,자본금,2023.09.30 현재,"9,210,200,000"
2023,Q3,BS,이익잉여금,2023.09.30 현재,"1,848,524,239,409"
2023,Q3,BS,자본총계,2023.09.30 현재,"1,852,195,590,049"
2023,Q3,IS,매출액,2023.01.01 ~ 2023.09.30,350399880761
2023,Q3,IS,영업이익,2023.01.01 ~ 2023.09.30,-1196152564
2023,Q3,IS,법인세차감전 순이익,2023.01.01 ~ 2023.09.30,57658688129
2023,Q3,IS,당기순이익,2023.01.01 ~ 2023.09.30,51837938958
2023,Q3,IS,당기순이익(손실),2023.01.01 ~ 2023.09.30,51837938958
2023,Q3,IS,총포괄손익,2023.01.01 ~ 2023.09.30,51665790307
2023,Q4,BS,유동자산,2023.12.31 현재,"570,181,192,642"
2023,Q4,BS,비유동자산,2023.12.31 현재,"1,808,909,616,609"
2023,Q4,BS,자산총계,2023.12.31 현재,"2,379,090,809,251"
2023,Q4,BS,유동부채,2023.12.31 현재,"357,777,762,740"
2023,Q4,BS,비유동부채,2023.12.31 현재,"311,311,121,940"
2023,Q4,BS,부채총계,2023.12.31 현재,"669,088,884,680"
2023,Q4,BS,자본금,2023.12.31 현재,"9,210,200,000"
2023,Q4,BS,이익잉여금,2023.12.31 현재,"1,705,406,579,382"
2023,Q4,BS,자본총계,2023.12.31 현재,"1,710,001,924,571"
2023,Q4,IS,매출액,2023.01.01 ~ 2023.12.31,351784302394
2023,Q4,IS,영업이익,2023.01.01 ~ 2023.12.31,-82690791048
2023,Q4,IS,법인세차감전 순이익,2023.01.01 ~ 2023.12.31,-187781218994
2023,Q4,IS,당기순이익,2023.01.01 ~ 2023.12.31,-141717596892
2023,Q4,IS,당기순이익(손실),2023.01.01 ~ 2023.12.31,-141717596892
2023,Q4,IS,총포괄손익,2023.01.01 ~ 2023.12.31,-95331362371
