,name,year,quarter,sector,Relative Return,비유동자산 변화율,자산총계 변화율,자본총계 변화율,금리 변화율,매출액 변화율,법인세차감전 순이익 변화율,Label,Code
28,CJ대한통운,2017,Q4,산업재,-0.041479917630222414,0.0495674409000626,0.023534007076173147,-0.0027923349158969213,0.094065934065934,0.007952262938571764,-2.032326396146821,0.2566929321227336,000120
28,두산,2017,Q4,산업재,-0.12720228105803708,-0.006196657855485177,-0.015307945489514196,0.023541949106684612,0.094065934065934,0.1620321001701599,0.0385166517163702,0.11144460111392289,000150
28,SK하이닉스,2017,Q4,정보기술,0.03934534420141787,0.04352044640071373,0.11721252225299783,0.09588897945534725,0.094065934065934,0.11496335056343177,0.08025595777748995,0.038442663684447834,000660
28,LG상사,2017,Q4,산업재,-0.011568343910626756,-0.03658325896205772,-0.05101972798224119,-0.0670723559851415,0.094065934065934,-0.033738413134798195,-1.2910874394163248,0.11946540445227934,001120
28,대한항공,2017,Q4,산업재,0.12563477305901172,0.004855742463422352,-0.00539429363093924,0.2788665558471901,0.094065934065934,-0.035603533845815605,4.360344902448953,0.035916696981945904,003490
28,LG,2017,Q4,정보기술,0.07277934922619968,0.03456710237460592,0.006400559468896727,0.0038935514155022943,0.094065934065934,0.10437176790921199,-0.9140778501020237,-0.07444355270467415,003550
28,S&T중공업,2017,Q4,산업재,-0.013550251049301458,-0.023768753345824067,-0.0531907448045158,-0.0732445088320739,0.094065934065934,0.1231353478702788,333.09494334677163,-0.15424360008349078,003570
28,한솔테크닉스,2017,Q4,정보기술,-0.2565304325228945,-0.011305150489280491,-0.02447281963648318,-0.018587323702726977,0.094065934065934,-0.08186798983641574,-1.721749605951934,0.010298365668419143,004710
28,삼성전자,2017,Q4,정보기술,-0.06716811652335422,0.04112108219745059,0.04995442760848512,0.05050062074026207,0.094065934065934,-0.021890273249071,0.22175351305179491,0.015604005577386153,005930
28,LS,2017,Q4,산업재,0.07619834967488062,-0.00101246587161552,-0.01742044504780127,0.0025724582946673458,0.094065934065934,-0.08087005281546278,0.2772254446087392,0.1264004085713014,006260
28,삼성SDI,2017,Q4,정보기술,-0.041095324840439824,0.02004533363017935,0.014922446283525348,0.017343478510699395,0.094065934065934,0.06097035715603916,0.5659641607951402,0.023440581259759306,006400
28,대덕전자,2017,Q4,정보기술,-0.14864362705953385,0.06390206307257107,0.05189810122185068,0.06127389881747325,0.094065934065934,-0.0408306623416419,-0.008668834467070563,0.021896118622128993,008060
28,삼성전기,2017,Q4,정보기술,0.1190642197034259,-0.03002383908436712,-0.06672690451662433,-0.0750429159545426,0.094065934065934,-0.0638358463119606,-43.07415885244835,0.17798914920829823,009150
28,LS산전,2017,Q4,산업재,0.08046051358554096,0.00772660547839199,-0.025180321892762758,0.015200295598661873,0.094065934065934,-0.012183986436541505,-0.6651442967430778,0.29306773954529763,010120
28,LG이노텍,2017,Q4,정보기술,-0.15998696957380687,0.13706816748830786,0.15056269337100137,0.06410112857299355,0.094065934065934,0.5736807961894173,1.8244903543997837,0.044742327572851,011070
28,현대상선,2017,Q4,산업재,-0.2182255333682668,-0.07157615498461856,0.0023799263092976197,0.2509064676926658,0.094065934065934,-0.06541930102488225,5.1055930568948895,0.40572645455697803,011200
28,삼성에스디에스,2017,Q4,정보기술,0.3633987004836898,-0.009762719585531099,0.022841686024634322,0.030360387273526523,0.094065934065934,0.04549054733376212,0.03992939662236061,-0.14997843629684904,018260
28,일진머티리얼즈,2017,Q4,정보기술,0.03964166923822829,-0.0512293987917517,-0.013625176581936627,-0.01780758379588454,0.094065934065934,-0.11600025187330776,-0.9258055593970406,-0.08392733455899663,020150
28,한국단자,2017,Q4,산업재,-0.19060520775301398,0.019899973540922877,0.010425948398601559,0.030389553904083266,0.094065934065934,-0.0213743306729276,-0.3816679216170894,-0.06267468360465307,025540
28,신도리코,2017,Q4,정보기술,0.1118675755158587,-0.00978361150783369,-0.0011465832756106797,0.011007790689969044,0.094065934065934,-0.012637231341930621,-0.5005725421364653,-0.09892080504600474,029530
28,LG디스플레이,2017,Q4,정보기술,-0.06413068386881884,0.08258375805945462,0.023641877754525087,0.03817194174604954,0.094065934065934,-0.02476324213827419,0.4054743473782425,-0.11238137805149839,034220
28,SK,2017,Q4,정보기술,0.11697012905511839,0.005158093798668162,0.004302703628556337,-0.007679186722967968,0.094065934065934,-0.05624726708523142,-2.210794019873204,0.025578234176675697,034730
28,한미반도체,2017,Q4,정보기술,0.18465200066861137,0.15077872155396443,0.0358456497477917,0.11012907363581426,0.094065934065934,-0.02690788923040821,-1.8777773408583283,-0.07792508441272449,042700
28,대우인터내셔널,2017,Q4,산업재,0.23012701963408144,-0.01071172615879401,-0.04757607886739079,0.0087322024762857,0.094065934065934,0.0299104051351764,-0.2931509489098372,0.08587388027143088,047050
28,한국항공우주,2017,Q4,산업재,0.05683325993621334,0.09954746560242866,-0.13553108697243677,-0.09215628407887022,0.094065934065934,-0.29162236545134523,1.1419682413110301,-0.14556752890467015,047810
28,한전KPS,2017,Q4,산업재,0.21906294070207016,-0.0015109977605550773,0.02168113649114045,0.04659367549926685,0.094065934065934,0.2274946842126191,0.1350719455176581,-0.039812006981483544,051600
28,LG전자,2017,Q4,정보기술,0.24361105569604505,0.03157425534783842,0.0070709375055768575,0.005459585133470002,0.094065934065934,-0.023564755162078455,-2.331026500446095,-0.12048133765081422,066570
28,현대글로비스,2017,Q4,산업재,0.10117766068052905,0.05494000629381013,-0.012736710289968034,0.053699710661595956,0.094065934065934,-0.07298963784395873,0.7949415992618047,0.03981676321894266,086280
