,name,year,quarter,sector,Relative Return,비유동자산 변화율,자산총계 변화율,자본총계 변화율,금리 변화율,매출액 변화율,법인세차감전 순이익 변화율,Label,Code
26,CJ대한통운,2018,Q2,산업재,-0.08753989778786372,0.01664181233881523,0.023362962253114405,0.0023326808527597276,-0.0044422507403751865,0.13287089820554532,-0.8518838988289481,0.11571023203286286,000120
26,두산,2018,Q2,산업재,-0.031583011954693416,0.13069409956515554,0.10249406837918706,-0.003976187043333468,-0.0044422507403751865,-0.307063903130402,-0.6706256021567352,0.2813772335036169,000150
26,SK하이닉스,2018,Q2,정보기술,-0.03550835541951301,0.2063910933822859,0.08384621984336649,0.11910988460069771,-0.0044422507403751865,0.17247468909197217,0.3258254282556641,0.017395274679003904,000660
26,LG상사,2018,Q2,산업재,-0.1822205925842355,0.02694552317999732,-0.02026708211698136,0.036939165982079025,-0.0044422507403751865,-0.059874226179991163,-0.3310945637645033,-0.22248022226883024,001120
26,대한항공,2018,Q2,산업재,-0.10501069971367774,0.010691827318265457,-0.0013354796915271416,-0.0792412376526681,-0.0044422507403751865,-0.0011608180077635755,-11.525370392623046,0.12495020537271037,003490
26,LG,2018,Q2,정보기술,0.00598980207591944,0.00021130225509469192,-0.034845316066507204,0.00402894484670413,-0.0044422507403751865,-0.7969896955462921,-0.9077078771353381,-0.009626283564119015,003550
26,S&T중공업,2018,Q2,산업재,0.011079778303015292,0.0009784333375872922,-0.006130760366906407,-0.001757293924292802,-0.0044422507403751865,0.18290247363738676,-1.6779907153728555,0.08716642462338153,003570
26,한솔테크닉스,2018,Q2,정보기술,-0.13571566747667213,0.005666445906731488,0.05235068054637049,-0.014659540663075288,-0.0044422507403751865,-0.06039272195740453,-3.6293561078975634,-0.21888481634703838,004710
26,삼성전자,2018,Q2,정보기술,-0.01484218290028759,0.023064584735296156,-0.006023464285410007,0.036135929814873124,-0.0044422507403751865,-0.030329656330003063,-0.04100509491893711,0.062292406532657496,005930
26,LS,2018,Q2,산업재,-0.1178274543580107,-0.0028548412106398358,-0.028208997816811743,-0.005796111937345971,-0.0044422507403751865,0.022595764935936957,-1.0859948939717605,-0.14615924572539346,006260
26,삼성SDI,2018,Q2,정보기술,0.16815212523828227,0.007340008927827046,0.019626275538269233,0.003288191845787658,-0.0044422507403751865,0.1622432844413766,-0.08097893483396168,0.07010092574828349,006400
26,대덕전자,2018,Q2,정보기술,0.05515263194773247,-0.050287983728135144,-0.028796286634704238,0.012257116522763623,-0.0044422507403751865,-0.0075963718744400666,0.9044828860106269,0.12574523540668203,008060
26,삼성전기,2018,Q2,정보기술,0.1865616877829872,0.004662127775124647,-0.008336319209409582,0.0034535838548730435,-0.0044422507403751865,-0.09977028139272337,3.4175344978765008,-0.12990380305485644,009150
26,LS산전,2018,Q2,산업재,-0.05297483287324756,-0.009180238359474235,-0.010081277111906206,0.029320423522769756,-0.0044422507403751865,0.13677797552259685,-0.027364719201558918,-0.24531077979904248,010120
26,LG이노텍,2018,Q2,정보기술,0.19759594338246023,0.006549766255188771,0.045173584010193,-0.0006844334923219453,-0.0044422507403751865,-0.10416596160329594,0.0015801810657465332,-0.2258221704017952,011070
26,현대상선,2018,Q2,산업재,-0.16784359577912367,0.16618497722116587,0.0517232150748177,-0.2746054943942434,-0.0044422507403751865,0.10420970857869949,0.3899046518347298,-0.0778137709005156,011200
26,삼성에스디에스,2018,Q2,정보기술,0.11722591658386199,0.008094906242074318,0.015838721018530233,0.03144099688048141,-0.0044422507403751865,0.09891400321057109,0.4851976668791793,-0.10468256411680334,018260
26,일진머티리얼즈,2018,Q2,정보기술,0.514239452711559,-0.03902691927792157,-0.01353265229336309,0.022849044922674366,-0.0044422507403751865,0.026022353201399895,0.7481358740679371,0.05595478280372942,020150
26,한국단자,2018,Q2,산업재,-0.002398730100561658,0.00686095667415465,0.02444073047039641,0.021585755553341412,-0.0044422507403751865,0.11807750506860959,0.5356855460968395,-0.1721078513440587,025540
26,신도리코,2018,Q2,정보기술,-0.06183237339879774,-0.06334733643603252,-0.011442066239207405,0.010688795544218754,-0.0044422507403751865,-0.05666208112911564,0.12676501503882065,-0.03563502835129913,029530
26,LG디스플레이,2018,Q2,정보기술,0.0067287264125395485,0.052318714429831825,0.03015381128285366,-0.031025078830216768,-0.0044422507403751865,-0.02314492805079138,1.9654533314196208,-0.09348758926415991,034220
26,SK,2018,Q2,정보기술,-0.06225254146602463,0.015267910003974094,-0.014173812798218166,0.004906442058044691,-0.0044422507403751865,-0.3888956143125679,-0.9611751247434561,0.13480207929808474,034730
26,한미반도체,2018,Q2,정보기술,0.008487575040580356,-0.07358333509816717,-0.001435521901963055,0.055409318865167645,-0.0044422507403751865,0.6993574381736523,1.0079197149146726,-0.00910126873595464,042700
26,대우인터내셔널,2018,Q2,산업재,-0.23668002238205516,-0.014466858229250978,0.029680937015102327,0.013954761354725287,-0.0044422507403751865,-0.021598221150895602,-0.5976202721100017,0.1684108036867166,047050
26,한국항공우주,2018,Q2,산업재,-0.04013272579782187,0.05965494083233813,0.025777462676483953,0.011916623437724816,-0.0044422507403751865,0.3086315390959258,-0.22851790193744836,-0.08890511711530323,047810
26,한전KPS,2018,Q2,산업재,-0.10144173065521384,0.0013313988391312481,-0.01765975926572172,0.04823544575257355,-0.0044422507403751865,0.35269462016715836,1.4407706219486975,-0.1550786282296816,051600
26,LG전자,2018,Q2,정보기술,-0.12646469388621,-0.0007043443293237583,0.042525523362364925,0.0331352294582925,-0.0044422507403751865,0.057582073011487545,0.05584254764226926,-0.007433369414909005,066570
26,현대글로비스,2018,Q2,산업재,-0.1399970633697557,-0.009642861893862653,0.007703561405082215,-0.003060354450287961,-0.0044422507403751865,0.13963557475642108,-0.7811353540159974,-0.003821716985839413,086280
