,name,year,quarter,sector,Relative Return,비유동자산 변화율,자산총계 변화율,자본총계 변화율,금리 변화율,매출액 변화율,법인세차감전 순이익 변화율,Label,Code
31,삼성SDI,2017,Q1,정보기술,0.05118822344474085,0.0062489515557069275,-0.014936619819777341,-0.014264801836723184,0.13548951048950886,0.11654233181841689,-1.8024800595726864,0.08697602830662833,006400
31,대덕전자,2017,Q1,정보기술,-0.05961333565303157,-0.02403517214902695,0.016879183242661133,-0.008690967818259177,0.13548951048950886,-0.1294306967774218,-0.5140384918025276,0.1969895920239354,008060
31,삼성전기,2017,Q1,정보기술,0.060985497586756844,0.04360221137906661,0.03927715264405851,-0.004523413158312839,0.13548951048950886,0.2038226735644355,-0.9153505099539134,0.15996759832559693,009150
31,LS산전,2017,Q1,산업재,0.09361378968942768,0.0049711297739316596,-0.0023501454184935433,-0.006143305845060842,0.13548951048950886,-0.5368054174224292,0.7520292516709823,0.05932401154252052,010120
31,LG이노텍,2017,Q1,정보기술,-0.1041065943186858,-0.015537757684139453,-0.06772006708631206,0.02715125841874344,0.13548951048950886,-0.20253008246179294,-0.4943497832724707,0.20028424044636273,011070
31,현대상선,2017,Q1,산업재,0.04220540702980747,-0.27995328795818875,-0.1190758223117776,-0.1687201927045887,0.13548951048950886,0.03294458503254494,-0.06285252198524205,-0.15852426423223576,011200
31,삼성에스디에스,2017,Q1,정보기술,0.04735730161784516,-0.02413908082127869,-0.009396670455106282,0.001981052032709707,0.13548951048950886,-0.036310731470997615,0.11865254141227966,0.16750537547571698,018260
31,일진머티리얼즈,2017,Q1,정보기술,0.14253772175128712,0.003548355992671892,0.02764838324566865,0.04628633346467437,0.13548951048950886,0.161391073567013,4.8,0.7568403036741871,020150
31,한국단자,2017,Q1,산업재,-0.012630826826088008,0.026039091275176895,-0.013260190870307498,0.023206268102985872,0.13548951048950886,-0.037052391890304515,-0.27046495385228997,-0.07227961953471577,025540
31,신도리코,2017,Q1,정보기술,0.014488387760167247,-0.004186438853408192,0.008641876210760735,-0.012391801370758904,0.13548951048950886,0.04203128049754712,-0.3061403744546719,0.07555076496661861,029530
31,LG디스플레이,2017,Q1,정보기술,-0.09875277484784531,0.05135168041648308,-0.010755681883302226,0.027103382491869832,0.13548951048950886,-0.0978995766449644,-0.48519065645641024,0.016931343947018694,034220
31,SK,2017,Q1,정보기술,-0.01376161223983275,0.004307319282947253,0.03439451628024193,0.032271226655774754,0.13548951048950886,-0.07636058230683096,15840.307692307691,0.06368776918853691,034730
31,한미반도체,2017,Q1,정보기술,0.12138398787809404,-0.003033318302292587,-0.033979579156985795,-0.04378902945567453,0.13548951048950886,-0.03528275647372492,-0.7881550524603838,-0.05422343559557907,042700
31,대우인터내셔널,2017,Q1,산업재,-0.04027023292948792,0.09629004802838392,0.1271667241467891,0.11249922228028209,0.13548951048950886,0.070232259574186,-3.9334031312806332,-0.04366249078850408,047050
31,한국항공우주,2017,Q1,산업재,0.05962125489303439,0.029042463324467693,0.029496357496792358,-0.047168303320893834,0.13548951048950886,0.1246581337698267,-0.4592486187845304,-0.41103735527460894,047810
31,한전KPS,2017,Q1,산업재,-0.16436966646630802,0.005570646579929672,0.02690879828793813,0.0017247529917630011,0.13548951048950886,-0.2660075769892054,26.363383551214532,-0.15239433098220867,051600
31,LG전자,2017,Q1,정보기술,0.13136100855079683,-0.0024118100277183974,0.028619717039032322,0.027180229838689396,0.13548951048950886,0.12026801288676725,-1.7272770411613276,-0.11669096039191877,066570
31,현대글로비스,2017,Q1,산업재,-0.016697783682392824,-0.010488074216939425,0.04157655658082704,0.06226135744949568,0.13548951048950886,0.01063563564891501,-19.764398145299534,0.06391622056542583,086280
