,name,year,quarter,sector,Relative Return,비유동자산 변화율,자산총계 변화율,자본총계 변화율,금리 변화율,매출액 변화율,법인세차감전 순이익 변화율,Label,Code
10,CJ대한통운,2022,Q2,산업재,0.02343612097174363,-0.010194508024086169,0.005050970100246133,-0.011571595836462945,0.2746673361787626,0.09859737334604102,-0.14353283265679362,-0.2919578137856079,000120
10,두산,2022,Q2,산업재,0.06110258333314108,0.014187148863769483,0.025794871894208926,0.009279818119856342,0.2746673361787626,0.05648965206117218,1.0965622982848697,0.12457118079094609,000150
10,SK하이닉스,2022,Q2,정보기술,-0.1278198900582863,0.047552601752104406,0.046853304005245455,0.051842287960773836,0.2746673361787626,0.13763873936646442,0.4779778324192434,0.018244489357871683,000660
10,LG상사,2022,Q2,산업재,-0.020619585210161863,0.03478598835723301,0.013214624154462618,0.10977707349994037,0.2746673361787626,-0.03287698299501984,0.12356737254201255,0.17330242061976894,001120
10,대한항공,2022,Q2,산업재,-0.05682996607649239,0.03369747966968473,0.05105752443380873,0.057391931069744384,0.2746673361787626,0.18793260089765695,-0.16780586567821887,-0.0026048099319513143,003490
10,LG,2022,Q2,정보기술,0.1768203448903187,0.05600704113831401,-0.04278060014321239,-0.0016085775684849812,0.2746673361787626,-0.8118038222255337,-0.8956136899752156,0.008850001702514463,003550
10,S&T중공업,2022,Q2,산업재,0.07463939620829756,0.0028872896911866786,-0.028221160802129996,-0.00012367586757566773,0.2746673361787626,0.09885845369624091,0.10501968391522354,-0.011735503194118632,003570
10,한솔테크닉스,2022,Q2,정보기술,0.030438232365177134,-0.005820190260367175,-0.06118888514591214,0.007160689956053901,0.2746673361787626,-0.11387293657825681,-1.2663768558298578,-0.097940256742077,004710
10,삼성전자,2022,Q2,정보기술,-0.05267791641122129,0.02748267149670247,-0.0014756432666083175,0.028438558074947773,0.2746673361787626,0.033795594117775885,0.06014505033054274,0.06849592142748558,005930
10,LS,2022,Q2,산업재,0.10199314310659517,-0.0005128679171578776,0.008456268964329272,0.019615248488342063,0.2746673361787626,0.05648951498968802,-0.4119776488072998,0.1240645951779775,006260
10,삼성SDI,2022,Q2,정보기술,0.09196004961303578,-0.00452499736806089,0.0343949275369102,0.001683167316154588,0.2746673361787626,0.15127945958187805,-0.25060580788541664,0.20520521263200125,006400
10,대덕전자,2022,Q2,정보기술,-0.08274954758279959,0.017071115088981514,-0.018628184364676614,0.0002655085462810458,0.2746673361787626,-0.797665750019331,-0.9717425849069198,-0.026069642493352158,008060
10,삼성전기,2022,Q2,정보기술,-0.10154910815405696,0.0315723042930629,0.08196059483639617,0.04515192019072001,0.2746673361787626,0.004697378060489754,0.09992635119609039,0.05048714975937685,009150
