F_유동자산 변화율,F_비유동자산 변화율,F_자산총계 변화율,F_유동부채 변화율,F_비유동부채 변화율,F_부채총계 변화율,F_자본금 변화율,F_이익잉여금 변화율,F_자본총계 변화율,F_매출액 변화율,F_영업이익 변화율,F_법인세차감전 순이익 변화율,F_당기순이익 변화율,F_당기순이익(손실) 변화율,M_소비자물가지수 변화율,M_환율 변화율,M_GDP 변화율,M_금리 변화율,M_수출액 변화율,M_실업률 변화율,M_국제유가 변화율,M_주택가격 변화율,P_보유 주식 수 변화율,P_1인평균급여 변화율,P_기초 소유 주식 수 변화율,P_기초 소유주식 지분율 변화율,P_기말 소유주식 수 변화율,P_기말 소유주식 지분율 변화율,P_발행할 주식 총수 변화율,P_현재까지 발행한 주식 총수 변화율,P_발행주식의 총수 변화율,P_자기주식수 변화율,P_유통주식수 변화율,P_증자주식수 변화율,P_주식액면가액 변화율,P_발행금액 변화율,Relative Return
1.0,-0.04111623698130466,0.1824269617346177,0.23062305063252925,0.06495802530209768,0.14835102823653296,-0.005949188536288185,0.08359390180267798,0.07311792271817344,0.19299632663624575,-0.01897886709014258,0.027159113469313722,0.044179459630699906,0.044179459630699906,-0.0026516788974895807,-0.03600575395407242,-0.03142787752439075,-0.05228393718720421,-0.03325710846484762,-0.03427873492519751,-0.023259127839751745,-0.034871353159773154,-0.005413546368130638,-0.001467905790516542,-0.0023425972394539646,-0.010615337585412532,-0.002343496370807496,-0.0008450168842818614,-0.009317283312977846,-0.008336572993159068,-0.010064599596900236,-0.017340249974344406,-0.00928296044837873,-0.008664043731312873,0.00980348449565287,0.027667883891236124,0.08426082143567824
-0.04111623698130466,1.0,0.5656522800344469,-0.06253969294452413,0.13470553951299113,-0.049899538342282224,0.3075443080012771,0.04673202827827169,0.4678263750674211,0.007558984255312012,-0.01963138554943783,-0.0021320722377275794,-8.821011942899375e-05,-8.821011942899375e-05,-0.016661500291088042,0.04217107532793176,0.04085391191548925,0.032302061457016557,0.01735043056647344,0.028360706211674844,0.02592658540685211,0.04351828589983839,-0.00393345578256265,-0.011376885999639378,0.003489105236639329,0.009776009959924186,0.003500247729874169,0.18715714599773636,0.0926074438797225,0.1470931087162542,0.09435853626042885,8.616268132081447e-06,0.096288862717889,0.4672181627580567,-0.019437906879770848,-0.0036296754377384876,0.002904173198721443
0.1824269617346177,0.5656522800344469,1.0,0.15053379759628385,-0.020020392705683464,0.18734175307086334,0.5237973883208803,0.014178014032745816,0.5653432451410428,0.10088997219558861,-0.021311194079176976,0.007299982559289282,0.008405724399912856,0.008405724399912856,0.006695355808033103,0.052966677671118206,0.047859921908341166,0.019032499710846355,0.03872141712709916,0.03453135568080721,0.055131004444009445,0.05058225760175703,-0.008770314857442795,-0.02026827922365536,0.002723781166933121,0.030561734114882385,0.0027377040063512876,0.25232393056477004,0.10041468813036322,0.17357738798849626,0.10823223918035882,-0.07508742131690785,0.11090790233266656,0.5667832037754138,-0.031876954002466894,0.12110229344765526,0.053098420104129206
0.23062305063252925,-0.06253969294452413,0.15053379759628385,1.0,-0.04352636258397046,0.8415595590091728,0.017773830124571382,-0.027630402234090023,-0.20153949724018724,0.4058596112222054,0.06204320948063407,-0.0020028267594323474,0.02174553204113488,0.02174553204113488,-0.0011156688434411355,0.011922039116521808,0.023489778405027945,0.02419094576616585,0.01989975993525289,0.023456892486305177,0.026426280204655952,0.01878653368849325,-0.0075161057993992164,-0.004363455116616635,-0.003047610969943072,0.01420880088946532,-0.0030483409541685225,0.012838107466769284,-0.00934826708433679,-0.011680607965157411,-0.011075153756978496,-0.02691528076293818,-0.011001100195568403,-0.019354984961577983,0.015016671171625948,0.03095856133965287,0.07027273296354214
0.06495802530209768,0.13470553951299113,-0.020020392705683464,-0.04352636258397046,1.0,0.01786047199511843,-0.06274057842265977,0.01091057997161673,-0.08580602124389465,0.010498672431505799,0.00396966208373885,-0.012598784521850627,0.01877705226182522,0.01877705226182522,-0.005595125613566615,0.007927878095697628,0.011889760197782134,0.01864361029202496,0.014141056529502953,0.014310785141309068,0.030987922468018615,0.013522359081635443,-0.00048667904236701734,-0.004969817234279458,-0.001661957619138061,0.00495415528800984,-0.0016618940544516447,0.0035249658542893703,0.001682689454749667,0.0007878323845216707,0.001661348840977517,-0.0011521711117591308,0.0015784926081406601,-0.008719462194435687,0.004715795183455373,-0.0038165567759892716,0.02937786649211037
0.14835102823653296,-0.049899538342282224,0.18734175307086334,0.8415595590091728,0.01786047199511843,1.0,0.009463198376589085,-0.04714928479634893,-0.25298729879703985,0.384952353802014,0.027065496676933552,-0.0017830711327455294,0.00486192332080659,0.00486192332080659,-0.001130548314552762,0.01140362758268317,0.019300955420002486,0.012641409376144927,0.011443254382435096,0.020872557503035023,0.023681555972139622,0.016048667488275478,-0.005048323052860368,-0.01154419836343939,-0.0030135550879174865,0.021137086772720685,-0.003015161785161392,0.001198576881550184,-0.015443566720495398,-0.02154201851131515,-0.0164054381057066,-0.023495152299163644,-0.016605236300561217,-0.054595358661435854,0.018546846561759357,0.03170426791248678,0.06588257536934722
-0.005949188536288185,0.3075443080012771,0.5237973883208803,0.017773830124571382,-0.06274057842265977,0.009463198376589085,1.0,-0.006171508679961641,0.38851055137258034,0.037443313426347595,-0.026732486291902655,0.013736476856136267,0.005745260142680357,0.005745260142680357,-0.0012841754685345493,0.019359293278513053,0.025389274095486008,0.060567572423188575,0.03434333190141082,0.002831987356137254,0.05762751716404275,0.02185319930010207,0.0005741481308667166,-0.023172251934922804,-0.002136940874908778,0.008502750794722054,-0.002124783730752827,0.2026500753282445,0.09738418904532009,0.16082802736077442,0.10423784518862449,-0.09132981093402302,0.10643192873386771,0.5251396759230886,-0.04367313569850236,0.07740454716869487,-0.015580555661918979
0.08359390180267798,0.04673202827827169,0.014178014032745816,-0.027630402234090023,0.01091057997161673,-0.04714928479634893,-0.006171508679961641,1.0,0.05249109646598113,0.05505443112201095,0.03484406663851233,0.003302503318892692,0.04946985083567514,0.04946985083567514,-0.009374160824703616,-0.00026315645688639277,-0.0040964582415140395,-0.04172511705730153,0.001791847789084801,0.00024155657048323902,0.009457015508521533,-0.004598863531087938,-0.007531499752645239,-0.0008330755906277151,-0.00036059528263421845,-0.05486661540355641,-0.0003604450106824484,-0.028007506307199215,-0.0018982156337769831,-0.0029732025746218274,-0.0034234927592577797,0.0018752806334692586,-0.0033262681599998474,-0.0015028024329293373,0.0018689523464601124,-0.0012871151416019128,-0.02527684511244993
0.07311792271817344,0.4678263750674211,0.5653432451410428,-0.20153949724018724,-0.08580602124389465,-0.25298729879703985,0.38851055137258034,0.05249109646598113,1.0,0.03231092211929723,-0.03549671031881279,0.005681623773741662,-0.003102969106741682,-0.003102969106741682,0.0008232970277450973,0.0344788396864747,0.030159238207288754,0.007081258029834332,0.02150408786586784,0.014794540804010324,0.03688121554058031,0.03571164830782118,-0.003476973609288455,0.000690269987841853,0.006815828601915209,0.008136881534756765,0.00682718059352109,0.1864679192597872,0.08799317552572754,0.1463671665734368,0.09385862214826798,0.0067165007779172465,0.09581820784613532,0.45995033117495526,-0.025719814985683292,0.08214544587934958,0.035151964562261766
0.19299632663624575,0.007558984255312012,0.10088997219558861,0.4058596112222054,0.010498672431505799,0.384952353802014,0.037443313426347595,0.05505443112201095,0.03231092211929723,1.0,0.02947470810672597,-0.003808534150489941,0.051040018422589636,0.051040018422589636,0.02941389019434877,0.015915650844484635,0.03202332831472741,0.05660103197658191,0.048796226383453524,0.01228017503813063,0.10257250393235003,0.031506151067114956,-0.005085826422651649,0.010626807601266315,-0.003972662416852263,0.025214595882661967,-0.00397219741142899,0.024503068703648934,-0.005928146888242113,-0.002229370725086728,-0.006021130319678541,-0.01490486589568262,-0.00586165279181873,0.014622647540828395,0.012018958093942076,0.010988442516820992,0.05073581640999966
