,name,year,quarter,sector,Relative Return,비유동자산 변화율,자산총계 변화율,자본총계 변화율,금리 변화율,매출액 변화율,법인세차감전 순이익 변화율,Label,Code
19,CJ대한통운,2020,Q1,산업재,0.025137678403095942,0.011582653188511705,0.032028375788886176,0.003107517116688996,-0.060040160642572116,-0.08419970206439564,1.4337970568727307,-0.20805324300341949,000120
19,두산,2020,Q1,산업재,-0.0619823979223777,0.007964542966585553,0.045186653488663575,-0.00067448751846233,-0.060040160642572116,0.018011169435680374,1.4934938736337502,-0.0912061080882638,000150
19,SK하이닉스,2020,Q1,정보기술,-0.12209308332041942,0.01620179338973049,0.023784635852980296,-0.00031960579808698597,-0.060040160642572116,0.06706475320862215,-3.417422178721152,-0.2760883720058567,000660
19,LG상사,2020,Q1,산업재,0.4870411980598478,-0.01812853130547676,0.1291536446782835,0.19337362805709923,-0.060040160642572116,0.06075019002687165,-3.2766144908225714,-0.040930749715722164,001120
19,대한항공,2020,Q1,산업재,-0.06711625460812101,-0.020635772963722765,-0.007390397605075538,-0.25874860818285805,-0.060040160642572116,-0.19955951725734522,-7.4099338456907855,-0.006374697562021692,003490
19,LG,2020,Q1,정보기술,-0.07293920663140668,-0.002173927450284552,0.06976620598058392,0.029675840821208332,-0.060040160642572116,6.1473980120505045,12.594058058369466,0.1995391026549494,003550
19,S&T중공업,2020,Q1,산업재,-0.025693149455158534,0.03254657743619083,-0.01953769345161116,-0.012151772734218746,-0.060040160642572116,-0.2137156366902191,-0.43796461581829893,-0.32487189387740756,003570
19,한솔테크닉스,2020,Q1,정보기술,0.5194818832059939,-0.0061285401171544684,0.06957139112476818,0.06869095774180445,-0.060040160642572116,0.12348736387249293,-2.1702700977534493,0.06737267835909072,004710
19,삼성전자,2020,Q1,정보기술,-0.09696352584938125,0.002854415746063488,0.02031386951262859,-0.0024821127054487357,-0.060040160642572116,0.07244699748760564,-0.3549781505948161,-0.053462503730239364,005930
19,LS,2020,Q1,산업재,0.08320297003764945,-0.012948388014689671,0.010703243002982976,-0.003004986306272661,-0.060040160642572116,0.017947291070468996,-1.3682985852568876,-0.019981619898667646,006260
19,삼성SDI,2020,Q1,정보기술,0.17155230146981043,-0.0179960051895649,-0.03926277704170966,-0.029232052668078712,-0.060040160642572116,-0.1629927689411944,0.2612075285385933,0.26047152241687693,006400
19,대덕전자,2020,Q1,정보기술,0.134552061293167,-0.711906373959555,0.0023312566049609185,-0.6788506053988828,-0.060040160642572116,-1.0013849350595037,-0.8444590349055885,0.0,008060
19,삼성전기,2020,Q1,정보기술,0.1276368549511855,0.004446415610027232,0.03521604396424638,-0.0035883404138135067,-0.060040160642572116,0.046834683797202015,-2.5768445635556096,-0.12990878472197492,009150
19,LS산전,2020,Q1,산업재,0.10776428213565153,0.017720138530211704,0.023107160978835806,-0.005975035053892741,-0.060040160642572116,-0.10765867565592502,0.118905362737733,0.19135469755845652,010120
19,LG이노텍,2020,Q1,정보기술,0.2512662409160978,0.00973448285916878,-0.0168367631173989,0.028533783971928406,-0.060040160642572116,-0.3258920725054716,0.22590198535814965,-0.15756930251612492,011070
19,현대상선,2020,Q1,산업재,0.32902914131778693,0.04798741021853048,-0.01573264467018043,-0.034806370638689965,-0.060040160642572116,-0.02820401797859584,-0.5476830461656612,0.5189624782432478,011200
19,삼성에스디에스,2020,Q1,정보기술,0.09045764503192369,-0.011391031975465093,-0.017119415956018735,-0.04393011523724388,-0.060040160642572116,-0.12612520315749387,-0.19243464815112188,-0.30309961655303336,018260
19,일진머티리얼즈,2020,Q1,정보기술,0.2907399251266241,0.02724420855511056,0.015725651899751503,0.0073200260540242645,-0.060040160642572116,0.01937646292987627,8.602172437202988,-0.007013161826352032,020150
19,한국단자,2020,Q1,산업재,0.19886250430183489,-0.005734829983197298,0.01708121869543322,0.008985437391902273,-0.060040160642572116,-0.09282699693653607,1.2781648961656344,0.44472922095051354,025540
19,신도리코,2020,Q1,정보기술,0.18616272382954258,-0.0002465321375698659,-0.01633099132602467,-0.01573934152697065,-0.060040160642572116,-0.07324584919490451,0.15941789969848186,-0.38990878472197493,029530
19,LG디스플레이,2020,Q1,정보기술,-0.1678129688754333,0.021646579761881002,-0.0032515444069024513,-0.031828899297990376,-0.060040160642572116,-0.24123330925125852,-0.7546526221055283,0.02031230420065827,034220
19,SK,2020,Q1,정보기술,0.04683232654818445,0.0030395751591605347,0.047903211906979104,0.05728688291089412,-0.060040160642572116,1.5508507190244005,3.0193774677810516,0.02800550806970209,034730
19,한미반도체,2020,Q1,정보기술,0.0741773931405178,0.06913110985457749,0.13357716565153055,0.013811206078146787,-0.060040160642572116,0.059413832898216334,0.4279495017148336,0.15102532043720257,042700
19,대우인터내셔널,2020,Q1,산업재,0.20168576799466376,-0.006135903294681722,0.06462716249614808,0.008644855498662007,-0.060040160642572116,-0.06867477023923652,27.22754519018602,-0.20957517109628587,047050
19,한국항공우주,2020,Q1,산업재,0.038400743840074414,-0.004016130560730025,0.09369245657681313,0.03329597887902569,-0.060040160642572116,-0.25338918114291664,-2.472048073357873,-0.20230653622420403,047810
19,한전KPS,2020,Q1,산업재,-0.018563262419706503,0.04267672478840656,0.006985332672297284,-0.0481396033041529,-0.060040160642572116,-0.34160339790336314,-0.5641351524216256,-0.2758570856223525,051600
19,LG전자,2020,Q1,정보기술,0.002679899028320512,-0.00441018336167931,0.025296187708260698,0.05505721703793731,-0.060040160642572116,0.03218425182104623,-2.7296195458207144,0.33889363057490535,066570
19,현대글로비스,2020,Q1,산업재,0.05401192526478418,-0.017481630773585,0.09345173445438348,-0.008075675085746248,-0.060040160642572116,-0.006626335610200429,-0.033321184538285475,-0.042376978566364826,086280
