,name,year,quarter,sector,Relative Return,비유동자산 변화율,자산총계 변화율,자본총계 변화율,금리 변화율,매출액 변화율,법인세차감전 순이익 변화율,Label,Code
15,CJ대한통운,2021,Q1,산업재,-0.0013950976945100314,0.020382950821737467,0.024932484377589992,0.021998544000502385,0.17195325542571194,-0.05922559924847581,-0.7507342153270062,-0.023021486438886938,000120
15,두산,2021,Q1,산업재,0.4133159621832869,-0.12165294205743815,-0.025816667109242797,0.021080142930058443,0.17195325542571194,0.07206343367263734,-2.2679009479525,0.3998221686124155,000150
15,SK하이닉스,2021,Q1,정보기술,-0.16196221259107016,0.056414497622612636,0.05971975935136342,0.0033684789603904974,0.17195325542571194,0.09299234168558068,-0.3399132504058445,-0.14016093166180846,000660
15,LG상사,2021,Q1,산업재,0.13019494504908907,0.047606606498153514,0.08478062575353795,0.059497489546852744,0.17195325542571194,0.05248762266828311,44.56434081830839,-0.16533429368954639,001120
15,대한항공,2021,Q1,산업재,0.002459938505026964,0.002015686314524423,0.05858034436995063,0.9726074086839371,0.17195325542571194,-0.03376820689091209,-2.009299614182955,-0.018333141026916258,003490
15,LG,2021,Q1,정보기술,0.38867039231396616,-0.000825341305360161,0.05511737950815632,-0.14947130892655425,0.17195325542571194,7.366746555663008,-10.187647878650374,0.0,003550
15,S&T중공업,2021,Q1,산업재,0.21360493373460077,-0.04351907865216553,0.08160033812423317,0.08154410321206118,0.17195325542571194,-0.3470619898786883,17.44846169787787,0.24394302420486916,003570
15,한솔테크닉스,2021,Q1,정보기술,-0.07232028588327229,-0.007300493550117859,0.04588680969761705,0.02089064942770169,0.17195325542571194,0.07750991070917923,39.10564672653812,-0.1667863766138609,004710
15,삼성전자,2021,Q1,정보기술,-0.04749286885392753,0.013130789280255462,0.029896423619840684,-0.04669868527652721,0.17195325542571194,0.11166595480054031,0.0107704668059454,-0.06520218578722098,005930
15,LS,2021,Q1,산업재,0.09368193975702957,-0.007817621759851234,0.015416817125290416,0.005773018749322345,0.17195325542571194,0.07221281476985375,-0.16005973616527003,-0.02215560018290256,006260
15,삼성SDI,2021,Q1,정보기술,-0.051867556383400376,0.005780687920031946,0.02374710673440794,0.0031803231531843945,0.17195325542571194,-0.011502304134530683,2.326857183517707,0.304686954315942,006400
15,대덕전자,2021,Q1,정보기술,0.03994710777153376,-0.0009847110857070795,0.013129078778813863,-0.00455250026712628,0.17195325542571194,17.4014136593713,-0.6143162380336181,0.03748639798828364,008060
15,삼성전기,2021,Q1,정보기술,-0.1447299000532229,0.014097197816988372,0.03479328136302051,0.03197426807470216,0.17195325542571194,0.11828480128246133,0.7638698661669503,0.08564752604963435,009150
15,LS산전,2021,Q1,산업재,-0.07273411347431195,0.04666013116591272,-0.014802060155066132,-0.019908755878273787,0.17195325542571194,-0.0956467495803186,-0.8647074860596127,0.1767543787661602,010120
15,LG이노텍,2021,Q1,정보기술,-0.017628415396143716,-0.018447194686726287,0.08464530373732426,0.1054343679604075,0.17195325542571194,-0.19317934148654592,0.48255314369094204,0.09248674766308607,011070
15,현대상선,2021,Q1,산업재,0.9641633652587319,0.08118667634863908,0.17523643316203352,0.2850045410781934,0.17195325542571194,0.23344515486089046,0.5232386312529715,-0.12606770772181125,011200
15,삼성에스디에스,2021,Q1,정보기술,-0.0688556862167449,0.00807493521535707,0.029574355974120836,-0.013692391992615627,0.17195325542571194,0.02311870495284163,-0.161847610175488,-0.016381005326633488,018260
15,일진머티리얼즈,2021,Q1,정보기술,0.013472384297807137,-0.029120010760281145,-0.007392714677010748,-0.017932774778044447,0.17195325542571194,0.06562836210871459,-2.876786404016995,0.20077044088721116,020150
15,한국단자,2021,Q1,산업재,0.12201228827997054,0.027840113228946084,0.05218394663008308,0.03772193309988858,0.17195325542571194,-0.04059501478885641,0.8639439916277847,0.09048444396116133,025540
15,신도리코,2021,Q1,정보기술,0.022992224041519016,-0.006082193288678206,0.004049136362596739,0.012738554027143856,0.17195325542571194,0.005515801676615917,-3.116208648790556,0.006289685622142174,029530
15,LG디스플레이,2021,Q1,정보기술,-0.037279300096139764,-0.0032874684139634347,0.026815262434637166,0.0040826308663886035,0.17195325542571194,-0.04672439418658281,-0.4159751037344398,-0.055317012731986435,034220
15,SK,2021,Q1,정보기술,0.10737514552554797,0.04738562180467909,0.0694092253534051,0.058664956619878916,0.17195325542571194,0.6535529956124031,44.979473048701195,-0.0115884149037341,034730
