,name,year,quarter,sector,Relative Return,비유동자산 변화율,자산총계 변화율,자본총계 변화율,금리 변화율,매출액 변화율,법인세차감전 순이익 변화율,Label,Code
29,CJ대한통운,2017,Q3,산업재,-0.18818800596954915,0.048494335145597756,0.05497965617652523,0.0006974755114412812,0.03346456692913535,0.036180046731628,-0.7106493687859772,-0.041479917630222414,000120
29,두산,2017,Q3,산업재,-0.0906428996630934,0.005625689946810786,0.04900488870085118,0.014173135317234298,0.03346456692913535,0.0022188286749562636,-0.23374673128761003,-0.12720228105803708,000150
29,SK하이닉스,2017,Q3,정보기술,0.21014933094345545,0.06287909420980986,0.0822549940341093,0.10881110754950951,0.03346456692913535,0.197922888157966,0.2239260825369398,0.03934534420141787,000660
29,LG상사,2017,Q3,산업재,-0.10129325401356078,-0.003866677372698746,0.029114066797319094,0.031994002512184094,0.03346456692913535,0.20112842079003146,0.8353256031216405,-0.011568343910626756,001120
29,대한항공,2017,Q3,산업재,-0.24487756318235174,-0.002914580070418671,-0.003532617760955037,0.02433045721532001,0.03346456692913535,0.09635759194774707,-1.4583929653868897,0.12563477305901172,003490
29,LG,2017,Q3,정보기술,-0.005974106358619072,-0.0009151248959836655,0.037285691509670205,0.03791881903932448,0.03346456692913535,-0.004702099259798587,9.909257396373391,0.07277934922619968,003550
29,S&T중공업,2017,Q3,산업재,-0.1652097407655618,-0.007121910873181703,-0.0029912560933146315,-0.002988782992392691,0.03346456692913535,-0.05999791813771915,-1.0630331664471349,-0.013550251049301458,003570
29,한솔테크닉스,2017,Q3,정보기술,0.093914239881027,0.0015772394764155262,-0.022605669021113606,0.02351160673677377,0.03346456692913535,0.2843900497430034,0.5459256401096726,-0.2565304325228945,004710
29,삼성전자,2017,Q3,정보기술,0.15335686218290157,0.03371614034137527,0.05834846509657843,0.03315868433484215,0.03346456692913535,0.02239411068512842,0.2658597917051657,-0.06716811652335422,005930
29,LS,2017,Q3,산업재,-0.23972379605919317,0.017147648460170695,-0.011356265449186775,-0.3278835596144236,0.03346456692913535,0.03411806502685777,0.03411806502685799,0.07619834967488062,006260
29,삼성SDI,2017,Q3,정보기술,0.1428726843460105,-0.009967305032854146,0.005804644847473783,-0.0014852049628781838,0.03346456692913535,0.17657987721387203,-8.458941036503443,-0.041095324840439824,006400
29,대덕전자,2017,Q3,정보기술,-0.17839873806299716,0.09941361145023841,0.014144786207175963,0.019155514301728793,0.03346456692913535,0.12358722610799289,-0.26640014085949304,-0.14864362705953385,008060
29,삼성전기,2017,Q3,정보기술,-0.018613668509199197,0.014439548713898187,-0.007863673129353654,-0.013803860043424154,0.03346456692913535,0.010347441345526898,-0.8522578493877953,0.1190642197034259,009150
29,LS산전,2017,Q3,산업재,-0.06067428757190768,-0.007804979785774879,-0.0013616940345521078,0.03582339908479515,0.03346456692913535,0.028199051932781938,0.2932341726211791,0.08046051358554096,010120
29,LG이노텍,2017,Q3,정보기술,-0.1233902077320349,0.15551657765891003,0.2085041059005126,0.022694658174722937,0.03346456692913535,0.36915799094531687,0.9130388480170422,-0.15998696957380687,011070
29,현대상선,2017,Q3,산업재,-0.2434103961001017,0.0059895774876495,-0.02046837342025476,-0.06798821830199742,0.03346456692913535,0.023398589073842402,-0.7561108587005907,-0.2182255333682668,011200
29,삼성에스디에스,2017,Q3,정보기술,0.04872766082613314,-0.00832035958887356,0.013600982809056417,0.021775067525310554,0.03346456692913535,0.01654545761479853,0.1704961638996485,0.3633987004836898,018260
29,일진머티리얼즈,2017,Q3,정보기술,-0.01814832852091175,0.13864779933035298,0.6686079791465467,0.7479856474238065,0.03346456692913535,0.07916553411253058,0.005003474635163263,0.03964166923822829,020150
29,한국단자,2017,Q3,산업재,-0.08213517779674952,0.03258567225077824,0.050667764290951656,0.01668871766991642,0.03346456692913535,0.012181049489345064,-0.17160600182955332,-0.19060520775301398,025540
29,신도리코,2017,Q3,정보기술,-0.02085740965232627,-0.05335289440995605,0.019303353844265292,0.008850218428491319,0.03346456692913535,0.10666185761776825,-0.49735188757983384,0.1118675755158587,029530
29,LG디스플레이,2017,Q3,정보기술,-0.1126612215939316,0.06894692701115912,0.08984937351766487,0.021360129843164488,0.03346456692913535,0.09487848860946424,-0.3607716607815099,-0.06413068386881884,034220
29,SK,2017,Q3,정보기술,-0.05936746288273066,0.07415516426662916,0.047359102933578257,0.00629094842994693,0.03346456692913535,0.0728379639279455,1.2638537618489503,0.11697012905511839,034730
29,한미반도체,2017,Q3,정보기술,0.23001360984134783,0.0861902825381975,0.041368957365670145,0.060135182669955656,0.03346456692913535,-0.15488927049203138,0.683009883999028,0.18465200066861137,042700
29,대우인터내셔널,2017,Q3,산업재,-0.2495476075871764,-0.002687308639279906,-0.03470147489995978,0.011648558954753696,0.03346456692913535,-0.09761640157133478,0.6920911531323521,0.23012701963408144,047050
29,한국항공우주,2017,Q3,산업재,0.22578965339006057,0.060285504658331934,0.25860853767801717,-0.06102356900340722,0.03346456692913535,-0.12452464682153142,1.920551868476854,0.05683325993621334,047810
