,name,year,quarter,sector,Relative Return,비유동자산 변화율,자산총계 변화율,자본총계 변화율,금리 변화율,매출액 변화율,법인세차감전 순이익 변화율,Label,Code
23,CJ대한통운,2019,Q1,산업재,-0.057470813195633685,0.15171321641475122,0.12037155633401375,0.12534814941053085,-0.09282764948769218,-0.07106429404663805,-48.83250568084552,-0.00792598073606629,000120
23,두산,2019,Q1,산업재,0.13127068222442065,0.007640216997817362,0.039505369529618584,-0.005296317867071965,-0.09282764948769218,-0.0985891791861988,2.084872554096066,-0.006592791977423865,000150
23,SK하이닉스,2019,Q1,정보기술,0.022116044834338114,0.02546417436596471,-0.00026738008253379686,-0.0019071900323981428,-0.09282764948769218,-0.35725895646644346,-0.7182688967561215,0.05406992473683393,000660
23,LG상사,2019,Q1,산업재,0.181306290981106,0.019185810007892545,0.08537957807360019,0.08366647538485283,-0.09282764948769218,0.0775909793658347,-2.032153296643542,-0.05394123799949756,001120
23,대한항공,2019,Q1,산업재,0.07134702827584788,0.06987330983599005,0.06375253267602843,0.027038664776233956,-0.09282764948769218,-0.048731725471528264,-0.7813289372073597,-0.2534840681909607,003490
23,LG,2019,Q1,정보기술,-0.03998054592638056,-0.00019484830051963442,0.056556415865874676,0.01632489593889974,-0.09282764948769218,4.507242044358727,47.293836246550136,0.023270959911615076,003550
23,S&T중공업,2019,Q1,산업재,0.09586689637157052,-0.0036900429100323873,-0.016903321321898868,-0.004314485738651008,-0.09282764948769218,-0.334253571987988,-0.8458828938272248,-0.12988144895052395,003570
23,한솔테크닉스,2019,Q1,정보기술,-0.10454769372988504,0.00025668055969596537,0.033265111504171774,0.020152569026490097,-0.09282764948769218,0.05689076661678927,-1.1777907432831272,0.19375434320305918,004710
23,삼성전자,2019,Q1,정보기술,-0.02107237114168848,-0.0046526489470549715,0.00742210724226311,0.004401411946629352,-0.09282764948769218,-0.04576691434691327,-0.4706505056940352,0.06510638104812148,005930
23,LS,2019,Q1,산업재,-0.1222036117494694,0.007091943615963547,0.04028634749322868,0.023244321684635638,-0.09282764948769218,-0.09870733344313298,-0.2692985876807785,-0.023392594361714578,006260
23,삼성SDI,2019,Q1,정보기술,0.035160041458900955,-0.00230524209128935,-0.020738986136830895,-0.0001851679233083603,-0.09282764948769218,-0.1837452870127676,-0.7825801155636836,0.20260305304368428,006400
