year,quarter,month,week,code,name,sector,upload_dt,score
2021,Q1,1,1,20150,일진머티리얼즈,정보기술,,
2021,Q1,1,2,20150,일진머티리얼즈,정보기술,,
2021,Q1,1,3,20150,일진머티리얼즈,정보기술,,
2021,Q1,1,4,20150,일진머티리얼즈,정보기술,,
2021,Q1,2,1,20150,일진머티리얼즈,정보기술,2021-02-03,1.0
2021,Q1,2,2,20150,일진머티리얼즈,정보기술,2021-02-09,0.0
2021,Q1,2,3,20150,일진머티리얼즈,정보기술,,
2021,Q1,2,4,20150,일진머티리얼즈,정보기술,2021-02-23,1.0
2021,Q1,3,1,20150,일진머티리얼즈,정보기술,,
2021,Q1,3,2,20150,일진머티리얼즈,정보기술,2021-03-11,-1.0
2021,Q1,3,3,20150,일진머티리얼즈,정보기술,2021-03-16,0.0
2021,Q1,3,4,20150,일진머티리얼즈,정보기술,2021-03-31,1.0
2021,Q2,4,1,20150,일진머티리얼즈,정보기술,,
2021,Q2,4,2,20150,일진머티리얼즈,정보기술,2021-04-08,1.0
2021,Q2,4,3,20150,일진머티리얼즈,정보기술,2021-04-21,1.0
2021,Q2,4,4,20150,일진머티리얼즈,정보기술,2021-04-26,1.0
2021,Q2,5,1,20150,일진머티리얼즈,정보기술,2021-05-03,-1.0
2021,Q2,5,2,20150,일진머티리얼즈,정보기술,2021-05-14,1.0
2021,Q2,5,3,20150,일진머티리얼즈,정보기술,,
2021,Q2,5,4,20150,일진머티리얼즈,정보기술,,
2021,Q2,6,1,20150,일진머티리얼즈,정보기술,,
2021,Q2,6,2,20150,일진머티리얼즈,정보기술,,
2021,Q2,6,3,20150,일진머티리얼즈,정보기술,,
2021,Q2,6,4,20150,일진머티리얼즈,정보기술,2021-06-23,1.0
2021,Q3,7,1,20150,일진머티리얼즈,정보기술,2021-07-05,1.0
2021,Q3,7,2,20150,일진머티리얼즈,정보기술,,
2021,Q3,7,3,20150,일진머티리얼즈,정보기술,2021-07-21,1.0
2021,Q3,7,4,20150,일진머티리얼즈,정보기술,,
2021,Q3,8,1,20150,일진머티리얼즈,정보기술,2021-08-06,1.0
2021,Q3,8,2,20150,일진머티리얼즈,정보기술,2021-08-10,1.0
2021,Q3,8,3,20150,일진머티리얼즈,정보기술,,
2021,Q3,8,4,20150,일진머티리얼즈,정보기술,2021-08-22,1.0
2021,Q3,9,1,20150,일진머티리얼즈,정보기술,2021-09-06,1.0
2021,Q3,9,2,20150,일진머티리얼즈,정보기술,2021-09-13,1.0
2021,Q3,9,3,20150,일진머티리얼즈,정보기술,2021-09-16,1.0
2021,Q3,9,4,20150,일진머티리얼즈,정보기술,2021-09-28,1.0
