,name,sector,year,quarter,자본총계변화율,이익잉여금변화율,매출액변화율,영업이익변화율,비유동자산변화율,Relative Return,전체 주주 수변화율,특정 증권 등 소유 증감 수변화율,전체 주식 수변화율,특정 증권 등 소유 수변화율,Label,Code
30,Yuhan_Corporation,제약,2017,Q1,-0.011653636597601658,-0.0149943672897479,-0.005148134179869812,-0.3662888227501071,-0.0046686402567361895,-0.24445256764954076,-0.007927087345173556,0.01842447670743541,-0.00821689624057087,0.0036675432028119292,0.047741719031547405,000100
30,CJ_Logistics,운송·창고,2017,Q1,-0.0036193965771094128,-0.019460880786888346,0.04223527512872616,-0.28588217490503065,-0.02611876269793756,-0.1654781098958245,0.003016457874418399,-0.0073287395960315305,-0.0003280575619493131,-0.002877380480461156,-0.14376968774329724,000120
30,DL_Holdings,화학,2017,Q1,-0.019056637178026525,-0.031448559559055234,0.012470503480171757,-0.9234322178468932,0.005352721665481286,0.04621552129814459,-0.054911198952776186,0.17386077495973762,-0.07245095559113945,0.23319962001939598,-0.15722850962966564,000210
30,Ildong_Pharmaceutical,제약,2017,Q1,-0.6560284534245062,0.9158308087431266,1.033423469902431,1.1064858544794351,-0.7632996803506806,-0.17892558977114426,-0.4984676629363687,4.352148526116327,-0.9105144010615818,4.352148526116334,-0.31818851493147937,000230
30,S_hynix,전기·전자,2017,Q1,-0.06255930479739469,-0.09016022134274859,-0.1637093570661865,-0.5943876001081618,-0.02479110869132395,0.07518172570827412,0.041731950723596034,-0.10452724871113928,0.015591740920354313,-0.06289362378936336,0.04669376335435012,000660
30,Hyundai_E&C,건설,2017,Q1,0.018102981426459608,-0.00424855820259018,0.2149619452472773,0.5851778118793174,0.016473666307399215,0.08024371373992047,0.03699920942400836,0.051426820020863406,0.031785267515535454,0.04837798183289721,0.072059354550716,000720
30,Hanwha_Corp,화학,2017,Q1,-0.008820095204804757,-0.013435380816118503,0.17391001909626624,-0.14490646124823137,-0.003759511045989594,-0.0004981365980942106,0.01109602315210112,-0.07723581431844395,0.0062332459066986035,-0.0770088539421121,-0.067673562972071,000880
30,Nexen_Tire,화학,2017,Q1,-0.014125019744572587,-0.015160346187108598,-0.022193823426171377,0.10426618786082475,-0.01815943589850577,-0.12057077582327581,-0.007909517385086495,0.0,-0.013635531413843882,0.0,-0.0007167756763006433,002350
30,KCC,화학,2017,Q1,-0.009395888795514118,0.01093788491599601,0.09665704410147802,-0.8631011566916738,-0.023532213857815343,-0.09180006004576664,-0.007026455568705403,-0.0021690257700299753,-0.006394446530247899,-0.002165209569004123,-0.09435095563487861,002380
30,AmoreG,화학,2017,Q1,-0.016036360010653006,-0.02424294424013973,-4.0332151566534895,18.299735440638507,-0.0015659719995611,-0.20312346210213097,-0.023885674455819572,-0.016451575134998286,-0.024368963840814217,-0.016825643437674342,-0.1695803782955843,002790
30,Korea_Shell_Petroleum,화학,2017,Q1,0.16550407943739898,0.1793857554883146,-0.05953096628321797,0.20673713538848126,-0.0031625895275864124,-0.011982573948453349,-0.013024951877307345,0.0,-0.01697929914610552,0.0,-0.1845066603691199,002960
30,Bukwang_Pharmaceutical,제약,2017,Q1,0.05474524232790856,0.07011384805489074,0.07327293719705896,0.35259518246523325,0.01965125419709679,0.09869752864045338,0.05497323318955838,0.02687730824211565,0.051713619663607324,0.0,-0.26681276729416104,003000
30,Taekwang_Industrial,화학,2017,Q1,-0.0258729048673636,-0.015496854646565916,-0.06531313365252922,0.18952217780645475,0.005535429625324051,0.13356489868796265,-0.005632654901799539,-0.008835763474171143,-0.006577045606484644,-0.008835763474171143,-0.13388119009071506,003240
30,Korean_Air,운송·창고,2017,Q1,-0.6221216627258164,2.8289662114314833,0.020014181628137506,-0.05502079026255191,0.007873135593345126,-0.21820009337967872,-0.046334247700376974,0.051545357504359846,-0.049927241122722954,-0.06908110339468276,0.1453630813986977,003490
30,Youngjin_Pharmaceutical,제약,2017,Q1,-0.11126036224575508,-0.10927912609574042,0.059223692465201094,5.205522773051126,-0.08292298405834408,-0.27897588835453446,-0.03333812249856183,0.0,-0.03492241727838974,0.0,-0.15127393876193754,003520
30,Samsung_Fine Chemicals,화학,2017,Q1,-0.01570687287206418,-0.02765793759449031,-0.16040944361337695,-0.2809108100336717,0.013337037015708875,-0.019554913154870766,-0.027971645143419765,-2.0120768437863457,0.00049574279067921,-0.11962479503442003,0.19800346774592953,004000
30,SEBANG_Global_Battery,전기·전자,2017,Q1,-0.011481618738855559,-0.012586631494573064,0.021791065125053688,0.35719377532878493,0.020025695471652005,0.004802767074276487,-0.003117539701281702,0.004606867714415541,-0.011805585437698163,0.0372994010022355,-0.09779785675738173,004490
31,Hansol_Technics,전기·전자,2017,Q1,-0.015971676509116683,1.052990081008598,-0.05151942155755607,-1.2901101360149685,-9.126589514130146e-06,-0.05110484513745009,-0.059813093858855026,0.0,-0.053965886376111216,0.0,0.008569919074492172,004710
30,Samkwang_Glass,전기·가스,2017,Q1,-0.034127686127316315,-0.04153351987690157,0.1242156858054605,0.7696563748303007,0.0824572962193657,-0.08285949266315398,0.02784669516165761,-0.0478053493540469,0.046784289070364915,-0.046341472190692734,-0.21641324137276635,005090
31,Samsung_Electronics,전기·전자,2017,Q1,0.007041103592100528,-0.007271279858791724,0.020754157965270248,-0.10116890658428868,-0.07024115043363444,0.11732795035842752,-0.05353701755170115,-0.023590797297957655,-0.027051209510644103,-0.02507337435929191,0.0632827435761369,005930
30,GC_Biopharma,제약,2017,Q1,0.004479222379611403,0.01582451756007197,0.16346087343029037,0.06737724017032087,-0.013606209179041873,-0.13691293392198245,-0.012559734449438587,0.014908569809376604,-0.00873283590766949,0.014744975063556653,-0.07544865040817537,006280
31,Samsung_SDI,전기·전자,2017,Q1,0.014264801836723184,0.02351138877363146,-0.11654233181841689,-0.517725681988449,-0.0062489515557069275,0.12410634982457402,0.009588371197729484,0.002998801816003871,0.009117929562298843,0.008963515284388324,0.2515354765759516,006400
31,Korea_Petrochemical_Ind,화학,2017,Q1,-0.04135752623997124,-0.054633895332561355,0.0038278275966319164,-0.10415939756955628,-0.037035791328133394,0.28545646954342785,-0.06178617795049135,-0.030501584660458603,-0.04976978445608271,-0.029660394853300298,-0.18106256263973466,006650
30,Dong-A_Tire,전기·전자,2017,Q1,0.00983500849203256,0.0035026287001240775,0.09413250493887815,0.30759032559330746,-0.026587188328510036,-0.003904702834429269,0.05024384748530242,0.0147050376193808,0.06028313005916475,0.01470503761938069,-0.05962243554826379,007340
30,Ilyang_Pharmaceutical,제약,2017,Q1,-0.010928628668375184,-0.7581086888414574,-0.036850820153080166,-0.024544665229047302,-0.0010190315143405737,-0.1431638214287275,-0.018979636387205234,-0.01975715696270175,-0.019065956860824684,-0.020318190305265382,-0.1816775198139401,007570
31,Kukdo_Chemical,화학,2017,Q1,0.005858800231016259,0.006320525563557111,-0.20716509040779973,-0.32672539106460996,0.012827977541210012,-0.010897721168617359,-0.0054246156787141064,-0.04360828740112899,-0.0015611578963108386,0.030362947413267838,-0.1830204427977577,007690
30,Seohung,화학,2017,Q1,0.003754302885229266,-0.0036864690560081126,-0.09162725011486561,0.025759945720063127,-0.0039515883114511485,-0.05422262639401258,-0.003710627495747021,0.0,0.0008601232495862865,0.0,-0.08450055946008443,008490
31,Samsung_Electro-Mechanics,전기·전자,2017,Q1,0.004523413158312839,0.15351992405410986,-0.2038226735644355,0.9265203265556886,-0.04360221137906661,0.031643993906192956,-0.024429630909438727,-0.01725419670399475,-0.012274511936447352,-0.1377104003456131,0.29717039721087224,009150
30,Kwang_Dong_Pharmaceutical,제약,2017,Q1,-0.006565928800527088,-0.009541919027780343,-0.005968453444501698,-0.22412221532529242,-0.015348375849192797,-0.06771618171087616,-0.01812601417426163,0.0,-0.020264645279988613,0.0,-0.03226955487058927,009290
30,Hanwha_Solutions,화학,2017,Q1,-0.05096676931023825,-0.08108832170399083,-0.017497762716941256,-0.5225116067646722,-0.001201983334891743,0.014578311541141064,-0.00825329254275875,-0.028465762098904612,-0.012384534029051153,0.06419721223902997,-0.015073275247809076,009830
30,LS_Electric,전기·전자,2017,Q1,0.006143305845060842,0.0070115778081654145,0.5368054174224292,-1.0781169543807398,-0.0049711297739316596,-0.05210591949619969,0.0003114112373867606,-0.054194537137779,-0.016291035175768354,0.06076920245861617,0.1009305537557597,010120
30,S-Oil,화학,2017,Q1,0.041711933774840615,0.056209944993868,-0.14110080908218947,0.0939171122994652,-0.03907538529098087,0.042462934390103776,-0.03904276984231325,-0.05589410344135404,-0.039042769842313474,-0.07800455566304176,0.11037296174795634,010950
30,LG_Innotek,전기·전자,2017,Q1,-0.02715125841874344,-0.13521310414847543,0.20253008246179294,0.5346519552631951,0.015537757684139453,0.12995549427807188,0.3478002805779983,-1.3291371306849897,0.4186711613419135,-0.024896880418787903,0.47998704026778993,011070
30,Lotte_Chemical,화학,2017,Q1,-0.06983396349207438,-0.0527820021954859,-0.16647612737199546,-0.29270033243736426,-0.02558745203239776,0.22602792953499848,-0.08711492427605139,-0.14370467443441703,-0.06233929262001103,-0.08739253166257033,-0.0804443849745728,011170
30,Hyundai_Merchant_Marine,운송·창고,2017,Q1,0.1687201927045887,-0.4423050811534017,-0.03294458503254494,0.3018549009893776,0.27995328795818875,-0.16524015328821692,0.23202137149388002,-0.14747490477453984,0.20137045664236142,1.660107964211179,0.12975960126039898,011200
30,Kumho_Petrochemical,화학,2017,Q1,-0.047230490472039754,-0.036864562615012364,-0.27762604541713376,-1.2024783286459861,0.001773611562369326,0.17117772688034438,-0.09880963199107695,-0.010202897822001233,-0.07819820171379921,0.12872353340260823,-0.11729357279165345,011780
30,SKC,화학,2017,Q1,0.014191587920097226,0.0024503515096414574,-0.14559257231135003,-0.43765533049519,0.0004329303941378315,0.16828605793078116,-0.0025798158412360106,0.12175770375122974,0.002423294945453791,-2.9610427316306698e-05,-0.1484645234240484,011790
31,Hansol_Chemical,화학,2017,Q1,-0.016420439918770402,-0.027374119071937875,-0.12922838375349377,-0.8205875102986662,0.010402054886829992,-0.04774572291784548,-0.1489695871406682,3.4266869469508983,-0.23786973013804213,0.13804589198530248,-0.16463099001068304,014680
30,Dongwon_Systems,화학,2017,Q1,-0.05234094810878198,-0.21728288168333276,-0.032310292986523326,-0.8088028560011935,-0.009136960761210844,0.009937698752995378,-0.0061345574121438595,-0.008287252524960431,-0.007575811204638017,-0.005409544480165618,-0.05164710298853751,014820
30,UNID,화학,2017,Q1,0.005835904137190595,0.0030457724962659194,-0.018368954374486934,0.16132649502913166,-0.0365689303165444,-0.004147599859577325,0.004902979552258824,0.01873342476149953,-0.006989167996845236,0.015578006240781761,-0.08513138278008053,014830
30,Korea_Electric_Power_Corporation_(KEPCO),전기·가스,2017,Q1,0.01725499916093809,0.025325509841024774,0.009191631166129421,-11.799673469387756,-0.012974575438639002,-0.18009834981771042,-0.00634911076446909,-0.05086582011866958,-0.006057417142323995,-0.049680991679638575,-0.03089287938181612,015760
30,Iljin_Materials,전기·전자,2017,Q1,-0.04628633346467437,-0.19051711789141956,-0.161391073567013,-1.4533239038189532,-0.003548355992671892,-0.14608740760210445,-0.01663735445379655,-0.02415046167322954,-0.02630252341308914,-0.032668411678142384,0.18783463840702835,020150
30,Korea_Electric_Terminal,전기·전자,2017,Q1,-0.023206268102985872,-0.016123702115145466,0.037052391890304515,0.08901647295082915,-0.026039091275176895,0.026831461907974884,0.0365174875832448,-0.0820494111666521,0.01462502532217791,0.07902423170958817,-0.1554954425261238,025540
30,Namhae_Chemical,화학,2017,Q1,-0.015524894960166957,-0.019886754283985564,0.4284526627342504,2.036816903832023,0.00493292234814513,-0.01601121506891916,-0.010330749463159039,0.0,-0.027140509428834392,0.0,-0.006348754960974548,025860
31,Sindoh,전기·전자,2017,Q1,0.012391801370758904,0.015470639579250989,-0.04203128049754712,-4.580888738513688,0.004186438853408192,0.09607329197333436,0.0009628276160819071,-0.004269121316016422,0.000805350328355825,-0.004269121316016422,-0.15634331130283627,029530
30,LG_Display,전기·전자,2017,Q1,-0.027103382491869832,-0.04046512280581882,0.0978995766449644,-0.03871660827676804,-0.05135168041648308,0.10550595607482394,0.05072852020106078,0.18426627548456065,0.03229773866993302,0.18424361916905008,-0.11224379614291471,034220
30,Korea_Gas_Corporation,전기·가스,2017,Q1,-0.11038110175689297,-0.15381327131107358,-0.2533778307586323,-2.997972108737385,0.011022328218916355,0.09051974067682929,-0.04396086501439678,0.42848994161424203,-0.04404713176082575,0.030096152522774422,-0.14728642224594723,036460
30,Daewoo_E&C,건설,2017,Q1,-0.0874204819150739,0.5458838917253431,0.014062957848837265,1.302057465432158,0.019868539318792733,-0.20817670802666563,-0.04314441711871497,-0.5618344968640119,-0.010534030771746306,-0.10280485214819901,0.3342177682426183,047040
30,KEPCO_KPS,건설,2017,Q1,-0.0017247529917630011,-0.0017447583404262001,0.2660075769892054,-580.9640681298416,-0.005570646579929672,-0.06095448580444342,-0.003815903230103057,0.28506794109951084,-0.0011372680734733631,-0.019750431511313282,0.06949365615774743,051600
30,LG_Household & Health Care,화학,2017,Q1,-0.025335146951209975,-0.027187300044843488,-0.1654719961893909,-0.5725204974595215,-0.015598720805412247,-0.12023946522831173,0.28800051898331425,0.10155385963872865,0.0969969173249372,0.10155395176171123,-0.12203454314791427,051900
30,LG_Chem,화학,2017,Q1,-0.06215779354187734,-0.00322368547630858,-0.13745583224828062,-0.4592967898213607,-0.1465071658274255,0.07214736604740843,-0.17399346058465737,-0.12486405570013437,-0.15029146417381245,-0.3360413849794823,0.09420214324261826,051910
30,LG_Electronics,전기·전자,2017,Q1,-0.027180229838689396,-0.04794795419959663,-0.12026801288676725,1.6398372933884298,0.0024118100277183974,0.06861271106047129,-0.030307665795599625,-0.03624736200607903,-0.027186671603788293,-0.03289686040402873,0.22901295405342909,066570
30,Huchems,화학,2017,Q1,-0.016442532995830206,-0.03652898260436954,-0.25061901495388694,-0.6444378732065819,-0.07042460777938064,0.08036755631248647,0.01227218572859956,0.12000876253731851,0.005441661190246361,0.051384714656542596,0.010368041860129795,069260
30,Daewoong_Pharmaceutical,제약,2017,Q1,0.0017738695188492803,0.0026674336248619923,0.03690132501843879,0.3379647931271038,-0.03432286306810384,-0.13777576463043922,-0.011995517117106225,-0.01396200270531689,-0.020358588779104902,-0.03751739554351419,0.14058586417285085,069620
30,Kumho_Tire,화학,2017,Q1,-0.002327122774750112,0.06943326208488965,0.14384749981626,1.3330548846763706,-0.01373192555819025,-0.25148423015055943,0.07663658608184587,0.08641991812592575,0.033283509299206315,0.08641991812592575,-0.07709197440444056,073240
30,Able_C&C,화학,2017,Q1,0.02923771495187788,0.04566125929311615,0.2724002600098525,0.7492214215334175,-0.02140875963717459,-0.0657124256748321,0.16261367685392758,0.31600879178093544,0.1590639547483107,0.31600879178093544,0.1272153920021456,078520
30,Huvepharma,화학,2017,Q1,0.018239763702701417,0.038689237314474156,-0.03145604863474838,-463.75145961844237,0.002070727543976636,0.056062982694983846,0.4550669366173853,0.11057025523849273,0.5032579641249312,0.11057025523849262,-0.17082224700128418,079980
30,Hyundai_Glovis,운송·창고,2017,Q1,-0.06226135744949568,-0.0623922622595765,-0.01063563564891501,-0.03626019869635977,0.010488074216939425,-0.1459610884262935,-0.04731358855006995,0.021193107123721355,-0.06301192402479083,0.021105439910371948,-0.13032332939548522,086280
30,Amorepacific,화학,2017,Q1,-0.01894160852868465,-0.02369585437574573,-0.264345681099619,-2.095460287878991,-0.008770549070890477,-0.1859368603109296,0.0036009043208280467,-0.011596167800127066,0.0031321936040956677,0.19477365962320548,-0.19273288052917253,090430
30,Huvis,화학,2017,Q1,-0.07073055931748251,-0.23604585717981874,-1.0870468439519314,-0.3966872311758114,-0.1369527783498663,-0.043637937973189704,-0.31926223691016964,-0.26877861810210635,-0.15366668870784772,-0.03738265577897959,-0.08165756495042326,093370
30,SK_Innovation,화학,2017,Q1,0.003430438388868362,0.007596508560119508,-2.4632322428744664,12.502408618934815,0.005038741620510434,-0.10038753446467653,0.004344802226230016,0.07273466654160543,-0.006570643726802938,0.07367337685589526,0.06253312030389065,096770
30,HHI_Heavy_Industries,건설,2017,Q1,0.1431211635237516,-0.17303902690602158,0.37215113085517393,0.9955033362344067,0.0006306444372413678,-0.21013729636098094,0.018102091321857694,0.11553604949665497,0.020788995045151526,0.12111587485084041,0.08173123951507737,097230
