,name,sector,year,quarter,Relative Return,이익잉여금 변화율,자본총계 변화율,실업률 변화율,환율 변화율,자기주식수 변화율,발행금액 변화율,전체 주주 수 변화율,특정 증권 등 소유 증감 수 변화율,증자주식수 변화율,Label,Code
20,Kyungbang,유통,2019,Q3,0.03792202610225473,-0.008618372036872213,-0.006460939046047276,0.05084745762711873,-0.023671710515372757,0.013883253045549049,0.013883253045548938,0.013883253045549049,0.0,0.013883253045549049,-0.04506360504071451,000050
20,Hite_Jinro,음식료·담배,2019,Q3,0.09735458226109642,-0.07165593032855733,-0.02094580244223443,0.05084745762711873,-0.023671710515372757,0.013871435423392642,0.013871435423392642,0.01387143542339242,0.013871435423392642,0.01387143542339253,0.3452040348619619,000080
20,Yuhan_Corporation,제약,2019,Q3,0.026310996372444082,-0.005040004210535409,0.0017586044130986078,0.05084745762711873,-0.023671710515372757,0.013875743591227008,0.013875743591226897,0.013875743591227008,0.013875743591227008,0.013875743591227008,-0.09611474277102672,000100
20,CJ_Logistics,운송·창고,2019,Q3,-0.1913422176873937,0.03841082507988558,0.005784524366220345,0.05084745762711873,-0.023671710515372757,0.013846983295974225,0.0,0.013846983295974113,0.013846983295974113,0.0,0.08021112023401077,000120
20,Doosan_Corp,기타금융,2019,Q3,0.09328769911642998,0.011851886092780872,0.378271472160737,0.05084745762711873,-0.023671710515372757,0.013842666232174006,0.013842666232174117,0.013842666232174117,0.013842666232174006,0.013842666232174006,0.06081948000079192,000150
20,DL_Holdings,화학,2019,Q3,0.19870841258541624,-0.009539286033366956,-0.011949057173177069,0.05084745762711873,-0.023671710515372757,0.010014246477559996,0.010014248253365055,0.01326395373078626,0.011398484733449288,0.010014248253365166,-0.08184192449297666,000210
20,Ildong_Pharmaceutical,제약,2019,Q3,0.027530966707195258,-0.00471655222465972,0.004700909073245829,0.05084745762711873,-0.023671710515372757,0.013885305590354169,0.013885305590354058,0.013885305590354058,0.013885305590354058,0.013885305590354169,-0.12400156074301194,000230
20,Hankook_Tire_Worldwide,기타금융,2019,Q3,0.09911520612313221,-0.010255414077018798,-0.003852743916722634,0.05084745762711873,-0.023671710515372757,0.013875280378875532,0.013875280378875421,0.013875280378875421,0.013875280378875532,0.013875280378875643,-0.15891269768636876,000240
21,Chosun_Refractories,비금속,2019,Q3,0.04070817428229012,-0.013453926118402793,0.0036745920607662574,0.05084745762711873,-0.023671710515372757,0.013884275785551625,0.013884275785551958,0.013884275785551847,0.013884275785551847,0.013884275785551736,0.019280181254291297,000480
20,Dong-A_Socio_Holdings,기타금융,2019,Q3,-0.06115451616735684,-0.01942815812996379,-0.013331877886399335,0.05084745762711873,-0.023671710515372757,0.013884866473606428,0.013884866473606539,0.013884866473606539,0.013884866473606539,0.013884866473606317,-0.09288528690494957,000640
20,Hanwha_Corp,화학,2019,Q3,-0.1184419655600694,-0.0028909758518487205,-0.001984782933726059,0.05084745762711873,-0.023671710515372757,0.013856057824632617,0.013856057824632728,0.013856057824632728,0.013856057824632728,0.013856057824632617,-0.039735228336873124,000880
20,CJ_Corp,기타금융,2019,Q3,-0.18221531021202186,-0.0073445635061542,-0.00439403950484718,0.05084745762711873,-0.023671710515372757,0.013868698943711788,0.01386869894371201,0.013868698943711899,0.01386869894371201,0.013868698943712121,-0.17447536974659686,001040
20,LG_International,유통,2019,Q3,0.10885862286752132,-0.0017539506903083701,-0.019040078484291456,0.05084745762711873,-0.023671710515372757,0.013909925410900748,0.0,0.013909925410900636,0.013909925410900636,0.0,-0.02296518349939603,001120
20,Dongkuk_Steel,기타금융,2019,Q3,-0.09240702929655302,0.04065896588193629,0.012232711934238027,0.05084745762711873,-0.023671710515372757,0.014127189269578677,0.013901741869798423,0.013971860453764418,0.013700296738939577,0.013076242145760308,-0.02097959373149981,001230
20,Daesang,음식료·담배,2019,Q3,-0.14135225053175787,-0.0319751527873644,-0.030037703706488283,0.05084745762711873,-0.023671710515372757,0.0,0.0,0.013888834127537275,0.013888834127537275,0.013888834127537275,-0.06463923816870903,001680
20,SK_Networks,유통,2019,Q3,-0.16036780288064356,-0.01000407559473504,-0.0030681325112995594,0.05084745762711873,-0.023671710515372757,0.017990131310884117,0.0,0.0,0.015397018096843018,0.0,0.11394097911121738,001740
20,Orion_Corp,기타금융,2019,Q3,-0.07220313735748747,-0.12956335298577826,-0.0009097569549059159,0.05084745762711873,-0.023671710515372757,0.01388072927180628,0.01388072927180628,0.01388072927180628,0.0,0.01388072927180628,-0.07241403239114186,001800
20,Nexen_Tire,화학,2019,Q3,-0.012876747014209294,-0.029447315178860567,-0.02714421880873963,0.05084745762711873,-0.023671710515372757,0.013892484068611766,0.013892484068611544,0.013892484068611766,0.0,0.013892484068611766,-0.038687998665108136,002350
20,KCC,화학,2019,Q3,-0.12489349814201989,0.012743550981878626,0.011667555932228457,0.05084745762711873,-0.023671710515372757,0.013772326290358516,0.0,0.013772326290358405,0.013772326290358516,0.013772326290358516,-0.1928090157539985,002380
