,name,sector,year,quarter,Relative Return,이익잉여금 변화율,자본총계 변화율,실업률 변화율,환율 변화율,자기주식수 변화율,발행금액 변화율,전체 주주 수 변화율,특정 증권 등 소유 증감 수 변화율,증자주식수 변화율,Label,Code
14,Kyungbang,유통,2021,Q1,-0.09287435685754566,-0.007986112516090271,-0.0038431445999105307,-0.016000000000000014,0.003980375432345529,0.2591475432776754,0.2896772219272362,0.5853121195489372,0.0,0.2896772219272362,0.007599486521180948,000050
14,Hite_Jinro,음식료·담배,2021,Q1,-0.3857845769560666,0.009466151554164859,0.0026038112669686253,-0.016000000000000014,0.003980375432345529,0.1426217202834884,0.11581058421665968,0.05138257299854221,-0.07241854831582817,0.11581058421665935,0.08779338705173555,000080
14,Yuhan_Corporation,제약,2021,Q1,-0.036603733674933026,-0.000984028613457033,-0.008900056699730818,-0.016000000000000014,0.003980375432345529,0.580905325813224,-3.318019929691128,0.5235255612942904,-0.07230029572138874,0.6659170522303428,-0.2333335103611806,000100
14,CJ_Logistics,운송·창고,2021,Q1,-0.3247992394866537,-0.008265266928573434,-0.021998544000502385,-0.016000000000000014,0.003980375432345529,0.09966091842922442,0.0,0.5029803379130091,-0.07211996571288859,0.0,0.026966068246699698,000120
14,Doosan_Corp,기타금융,2021,Q1,-0.16438860047007242,-0.020602580306436247,-0.021080142930058443,-0.016000000000000014,0.003980375432345529,0.010228958473825878,0.17937102344357625,0.2918274863885706,-0.07206400325495887,0.3575141639543298,-0.11414267375756469,000150
14,DL_Holdings,화학,2021,Q1,-0.19171648502920763,-0.07629522985208492,-0.21501002569757688,-0.016000000000000014,0.003980375432345529,-0.37016995633551075,-0.3701698130458857,0.6467377997108819,-0.26030016107328,-0.3701698130458859,0.0,000210
14,Ildong_Pharmaceutical,제약,2021,Q1,0.23848673988851743,0.016148757339399578,0.001949770385688221,-0.016000000000000014,0.003980375432345529,0.09167113279041972,-0.34169686595663795,-0.22609179815720148,-0.0723178464552896,-0.01474445112795797,-0.03689741006068809,000230
14,Hankook_Tire_Worldwide,기타금융,2021,Q1,-0.390329700358393,0.01691200216273281,0.006980218283333284,-0.016000000000000014,0.003980375432345529,0.5918946432284387,-0.07227722390090885,0.6222881689002333,-0.07227722390090885,0.6039922861129587,0.2281350485201576,000240
15,Chosun_Refractories,비금속,2021,Q1,-0.1545944264772704,0.024829593665782634,-0.009528814153178411,-0.016000000000000014,0.003980375432345529,-0.58910517319321,0.15690195941387786,-0.42372127045705676,-0.07231458557025161,-0.11720470711724285,-0.04696082334990784,000480
14,Dong-A_Socio_Holdings,기타금융,2021,Q1,-0.3038862126877278,-0.04617200999638982,-0.031077646162066763,-0.016000000000000014,0.003980375432345529,0.5949594786320076,0.3719307405119995,0.7014253240653172,-0.07231412631020073,-0.0751437229986629,-0.19810136566806386,000640
14,Hanwha_Corp,화학,2021,Q1,-0.15387976552789134,0.024309973372858673,0.01771557273031299,-0.016000000000000014,0.003980375432345529,0.4937742072747753,0.5727861892070074,0.4486687680782243,-0.07241310631306552,0.5727861892070074,0.04418485237483949,000880
14,CJ_Corp,기타금융,2021,Q1,-0.12989862404368988,0.007214015153665154,0.004444363009906471,-0.016000000000000014,0.003980375432345529,-0.1535602625546053,0.36569700850365416,0.15300843182350765,-0.07224485885748311,-1.7810914620664073,-0.05045245468937586,001040
14,LG_International,유통,2021,Q1,0.3261397276494966,-0.038799655451517534,-0.059497489546852744,-0.016000000000000014,0.003980375432345529,0.6911843897620992,0.0,0.6047483301992231,-0.07232049147043718,0.0,0.20030177068687977,001120
14,Dongkuk_Steel,기타금융,2021,Q1,0.021540430962470825,-0.07239056888047757,-0.018517518879397565,-0.016000000000000014,0.003980375432345529,0.17697535326236313,0.09695597458134919,-0.24109815073800256,-0.07306245743714412,-5.85112396277455,0.6154245573902136,001230
14,Daesang,음식료·담배,2021,Q1,-0.26669930910589,-0.011178549808208649,-0.012272920409030386,-0.016000000000000014,0.003980375432345529,0.0,0.0,0.43854316016851247,-0.07231145821991203,-0.059314449075429154,-0.10196971261908631,001680
14,SK_Networks,유통,2021,Q1,-0.24573527235050344,-0.031880205436407794,-0.012000392123199921,-0.016000000000000014,0.003980375432345529,0.4691936294577447,0.0,0.0,-0.07397261445130443,0.0,0.09286496880563343,001740
14,Orion_Corp,기타금융,2021,Q1,-0.170773852597417,0.17144698001206238,0.00734864241045452,-0.016000000000000014,0.003980375432345529,0.4283899522057798,0.0046215007715370016,0.49497202285011277,0.0,0.5044281163599986,0.013974209359318424,001800
14,Nexen_Tire,화학,2021,Q1,-0.10018425988944424,-0.0016222023527538987,9.227538148359749e-05,-0.016000000000000014,0.003980375432345529,0.14151505819716348,0.10158217590260021,0.05540378119407696,0.0,0.08686091118743389,0.16023520642676709,002350
14,KCC,화학,2021,Q1,0.08634380928214963,0.14635272304969416,-0.02246055016054016,-0.016000000000000014,0.003980375432345529,0.4298206652640234,0.0,0.403434617815994,-0.07205245826274287,0.732394374086988,0.13696040038348412,002380
14,AmoreG,화학,2021,Q1,-0.1205476429509175,-0.015300913132181071,-0.009338471383921298,-0.016000000000000014,0.003980375432345529,0.18512492557305416,0.3170500391046731,-0.10779175491265991,-0.07229487884260277,-0.7448796052901245,0.1165781172910952,002790
14,Korea_Shell_Petroleum,화학,2021,Q1,-0.1618546226329893,0.10497558223264447,0.09674709919178137,-0.016000000000000014,0.003980375432345529,0.0,0.0,0.39429707300265415,0.0,0.0,-0.08882705913962449,002960
14,Bukwang_Pharmaceutical,제약,2021,Q1,-0.19312211219701458,0.035018076050506886,0.023977999116596593,-0.016000000000000014,0.003980375432345529,0.26643550538656025,-2.0264019515955773,0.31631837016405806,-0.07231692641370135,0.19639712621871286,-0.23750106974753965,003000
14,SeAH_Steel,기타금융,2021,Q1,-0.1939477822948153,-0.01095431404191638,-0.0005719744557555195,-0.016000000000000014,0.003980375432345529,0.26447726874867106,0.0,0.621231823760362,-0.07231161799989394,0.5400873090392433,0.16847130800535326,003030
14,Ilshin_Spinning,섬유·의류,2021,Q1,-0.10798270181009215,-0.008602477021148358,-0.00828474714583094,-0.016000000000000014,0.003980375432345529,-1.3172687518981818,0.0,0.1652227224021683,-0.0723164088750805,-0.8585548638830882,0.11435134190338815,003200
14,Taekwang_Industrial,화학,2021,Q1,-0.02298713418922968,-0.02651498556485654,-0.03227584912624093,-0.016000000000000014,0.003980375432345529,0.9161649855781647,0.0,0.3301156869137084,-0.07228188324703022,0.0,0.0730426162000025,003240
14,Hanil_Cement,비금속,2021,Q1,-0.022731695163885124,-0.00600766281098597,-0.0128588659892106,-0.016000000000000014,0.003980375432345529,-0.07230499299478632,0.682446296961583,0.3345013157467631,-0.07230499299478632,0.4530572024046694,0.09893387426778878,003300
14,Ssangyong_Cement,비금속,2021,Q1,-0.2218557259566204,-0.4048415227445543,-0.0026078134634544003,-0.016000000000000014,0.003980375432345529,0.19372450123299123,0.09406652842575536,-0.7044198706085616,-0.07229237456889948,0.2718746354677729,0.07898911248897565,003410
14,Korean_Air,운송·창고,2021,Q1,0.17825184453055104,-0.15115804093639285,-0.9726074086839371,-0.016000000000000014,0.003980375432345529,0.2533009127912158,0.3611252607259492,-0.37640163571656027,-0.1253288656010494,-0.13581537061884186,0.2123840263793591,003490
14,Youngjin_Pharmaceutical,제약,2021,Q1,-0.29776639804660526,0.14265645225836088,0.015473363006904939,-0.016000000000000014,0.003980375432345529,0.15214016835899136,0.35069463615645313,0.22734686967939255,0.0,-1.8249191052827056,-0.30283832593147775,003520
