,name,sector,year,quarter,Relative Return,이익잉여금 변화율,자본총계 변화율,실업률 변화율,환율 변화율,자기주식수 변화율,발행금액 변화율,전체 주주 수 변화율,특정 증권 등 소유 증감 수 변화율,증자주식수 변화율,Label,Code
28,Kyungbang,유통,2017,Q3,-0.06397795738200666,-0.011660194691591963,-0.011435336975592847,-0.018181818181818077,-0.0010197755396517127,-0.03423858483179587,-0.03423858483179587,-0.03423858483179587,0.0,-0.03423858483179587,-0.1082178461538461,000050
28,Hite_Jinro,음식료·담배,2017,Q3,0.03470064449352615,-0.11114709487158358,-0.022668369254034593,-0.018181818181818077,-0.0010197755396517127,-0.034231619097868426,-0.034231619097868204,-0.034231619097868426,-0.034231619097868426,-0.034231619097868426,0.1289338308026031,000080
28,Yuhan_Corporation,제약,2017,Q3,-0.014027060140688927,-0.01104727256649296,-0.00932353135483499,-0.018181818181818077,-0.0010197755396517127,-0.034235169925016073,-0.034235169925016073,-0.034235169925016073,-0.034235169925016073,-0.034235169925016073,-0.1708705980294475,000100
28,CJ_Logistics,운송·창고,2017,Q3,-0.016821777163958593,-0.26827595406093074,-0.0006974755114412812,-0.018181818181818077,-0.0010197755396517127,-0.03429665963445161,0.0,-0.03429665963445161,-0.03429665963445161,0.0,-0.1112375537190082,000120
28,Doosan_Corp,기타금융,2017,Q3,0.1504914192636927,-0.0189279154565114,-0.014173135317234298,-0.018181818181818077,-0.0010197755396517127,-0.034257130747002984,-0.034257130747002984,-0.034257130747002984,-0.034257130747002984,-0.034257130747002984,0.18121528312353324,000150
28,DL_Holdings,화학,2017,Q3,-0.007322158991907302,-0.027850920539118196,-0.025253118995087753,-0.018181818181818077,-0.0010197755396517127,-0.04032884407377457,-0.04032884114526403,-0.03518850576996324,-0.03808672678221292,-0.04032884114526403,-0.11608341002438625,000210
28,Ildong_Pharmaceutical,제약,2017,Q3,-0.2502349112773819,-0.013141650282902928,-0.0008438495444924587,-0.018181818181818077,-0.0010197755396517127,-0.0342453724641445,-0.0342453724641445,-0.0342453724641445,-0.0342453724641445,-0.0342453724641445,-0.19459813782153057,000230
28,Hankook_Tire_Worldwide,기타금융,2017,Q3,0.007633295814924279,-0.010776194427784658,-0.004199618013996265,-0.018181818181818077,-0.0010197755396517127,-0.03422836507604998,-0.03422836507604998,-0.03422836507604998,-0.03422836507604998,-0.03422836507604998,-0.014347105022830991,000240
29,Chosun_Refractories,비금속,2017,Q3,-0.06926177380712743,-0.027669302350876723,-0.025674504691640454,-0.018181818181818077,-0.0010197755396517127,-0.03424704108016208,-0.03424704108016208,-0.03424704108016208,-0.03424704108016208,-0.03424704108016208,-0.035475371237458135,000480
28,Dong-A_Socio_Holdings,기타금융,2017,Q3,-0.09247494484333219,-0.025878276342065742,-0.016312258791844725,-0.018181818181818077,-0.0010197755396517127,-0.034243653015318065,-0.034243653015318065,-0.034243653015318065,-0.034243653015318065,-0.03424365301531784,-0.11538503321033204,000640
28,Hanwha_Corp,화학,2017,Q3,0.20921044841509479,-0.021884222961887412,-0.014599544799620556,-0.018181818181818077,-0.0010197755396517127,-0.03418317899025691,-0.034183178990257135,-0.03418317899025691,-0.03418317899025691,-0.03418317899025691,-0.09156190794979073,000880
28,CJ_Corp,기타금융,2017,Q3,-0.018375548318126406,-0.0033566203062684874,-0.0021289695142534537,-0.018181818181818077,-0.0010197755396517127,-0.034216809348424304,-0.034216809348424304,-0.034216809348424304,-0.034216809348424304,-0.034216809348424526,-0.11938968598491993,001040
28,LG_International,유통,2017,Q3,-0.15207160286695648,-0.024330435584485777,-0.031994002512184094,-0.018181818181818077,-0.0010197755396517127,-0.034240946753459456,0.0,-0.034240946753459456,-0.03424094675345968,0.0,-0.1342504951768488,001120
28,Dongkuk_Steel,기타금융,2017,Q3,0.04606960073787843,-0.0009963862129607204,-0.049062937388409056,-0.018181818181818077,-0.0010197755396517127,-0.03372177547800681,-0.034213550140318905,-0.03406047321169581,-0.034653958878197555,-0.036024265132258204,-0.2866456733067729,001230
28,Daesang,음식료·담배,2017,Q3,-0.014481011640001637,-0.041664020954120806,-0.027438100392896736,-0.018181818181818077,-0.0010197755396517127,0.0,0.0,-0.03423468285959941,-0.03423468285959941,-0.03423468285959941,-0.17274452930056705,001680
28,SK_Networks,유통,2017,Q3,-0.26627183063380605,0.9999989930065112,0.9999990151104293,-0.018181818181818077,-0.0010197755396517127,-0.1201170825579807,0.0,0.0,-0.06554180303991708,0.0,0.13602517197452235,001740
