code,name,sector,year,quarter,disclosure_date,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,파생상품자산,파생상품관련손익,파생상품부채,영업비용,이자수익,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,차입부채,이자비용,상각후원가측정금융자산,금융상품관련순손익
17670,SK텔레콤,커뮤니케이션서비스,2017,Q2,2017-08-14,"3,458,017,000,000","20,947,429,000,000","24,405,446,000,000","4,284,633,000,000","5,706,581,000,000","9,991,214,000,000","13,954,609,000,000","14,414,232,000,000",3109630000000.0,462348000000.0,373330000000.0,314050000000.0,314050000000.0,,,,,,,,,,,,,
30000,제일기획,커뮤니케이션서비스,2017,Q2,2017-08-14,"663,590,821,264","376,215,508,171","1,039,806,329,435","403,014,300,949","18,057,414,814","421,071,715,763","749,649,009,885","618,734,613,672",278949681098.0,21104069259.0,38883689247.0,32585882951.0,32585882951.0,,,,,,,,,,,,,
30200,KT,커뮤니케이션서비스,2017,Q2,2017-08-14,"3,954,187,000,000","18,927,123,000,000","22,881,310,000,000","4,741,899,000,000","6,791,536,000,000","11,533,435,000,000",,"11,347,875,000,000",4292582000000.0,301427000000.0,173694000000.0,160723000000.0,160723000000.0,,,,,,,,,,,,,
32640,LG유플러스,커뮤니케이션서비스,2017,Q2,2017-08-14,"2,911,574,000,000","8,973,780,000,000","11,885,354,000,000","3,474,673,000,000","3,428,932,000,000","6,903,605,000,000","1,577,011,000,000","4,981,749,000,000",3005489000000.0,210457000000.0,178399000000.0,139179000000.0,139179000000.0,,,,,,,,,,,,,
34120,SBS,커뮤니케이션서비스,2017,Q2,2017-08-14,"524,146,744,516","391,171,232,152","915,317,976,668","295,515,640,921","74,708,588,120","370,224,229,041","410,783,217,125","545,093,747,627",191789372719.0,7886404348.0,10009110904.0,7606539052.0,7606539052.0,"91,262,910,000",,,,,,,,,,,,
35420,NAVER,커뮤니케이션서비스,2017,Q2,2017-08-14,"2,205,390,342,801","2,503,416,273,252","4,708,806,616,053","897,723,505,080","266,298,340,153","1,164,021,845,233","4,317,473,892,071","3,544,784,770,820",709482369690.0,288335667591.0,290306641526.0,211651853544.0,211651853544.0,,,,,,,,,,,,,
36570,엔씨소프트,커뮤니케이션서비스,2017,Q2,2017-08-11,"987,398,303,900","1,705,521,916,740","2,692,920,220,640","160,780,352,112","282,474,458,297","443,254,810,409","1,537,355,585,443","2,249,665,410,231",210042633842.0,48837983350.0,59956916708.0,47921946575.0,47921946575.0,,,,,,,,,,,,,
