code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,파생상품자산,파생상품관련손익,파생상품부채,영업비용,이자수익,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,이자비용,차입부채
660,S_hynix,정보기술,2018,Q3,"15,205,373,000,000","41,142,431,000,000","56,347,804,000,000","10,159,274,000,000","3,867,812,000,000","14,027,086,000,000","36,986,250,000,000","42,320,718,000,000",11335564000000.0,6389984000000.0,6325643000000.0,4611144000000.0,4611144000000.0,"3,657,652,000,000",,,,,,,,,,
3550,LG_Corp,정보기술,2018,Q3,"411,025,000,000","8,952,503,000,000","9,363,528,000,000","161,935,000,000","164,309,000,000","326,244,000,000","5,705,239,000,000","9,037,284,000,000",98249000000.0,47279000000.0,48759000000.0,37008000000.0,37008000000.0,"879,359,000,000",,,,,,,,,,
4710,Hansol_Technics,정보기술,2018,Q3,"179,632,031,457","296,326,233,446","475,958,264,903","164,665,716,221","123,857,050,435","288,522,766,656","7,185,781,749","187,435,498,247",151075074334.0,4576574444.0,2654627299.0,2654627299.0,2654627299.0,"110,549,390,000",,,,,,,,,,
5930,Samsung_Electronics,정보기술,2018,Q3,"81,904,347,000,000","135,895,097,000,000","217,799,444,000,000","46,368,714,000,000","1,771,916,000,000","48,140,630,000,000","167,767,562,000,000","169,658,814,000,000",47645339000000.0,13912717000000.0,13887163000000.0,10211548000000.0,10211548000000.0,"897,514,000,000",,,,,,,,,,
6400,Samsung_SDI,정보기술,2018,Q3,"3,767,094,260,479","11,128,480,804,281","14,895,575,064,760","2,690,314,809,098","1,642,192,677,215","4,332,507,486,313","5,396,941,557,364","10,563,067,578,447",2186874524995.0,179396346821.0,131057883209.0,96254227316.0,96254227316.0,"356,712,130,000",,,,,,,,,,
8060,Daeduck_Electronics,정보기술,2018,Q3,"342,294,498,238","251,956,920,677","594,251,418,915","84,119,136,525","4,901,366,482","89,020,503,007","32,770,037,606","505,230,915,908",137958410316.0,11040000277.0,12554072360.0,9633687682.0,9633687682.0,"24,398,150,000",,,,,,,,,,
9150,Samsung_Electro-Mechanics,정보기술,2018,Q3,"2,371,009,983,291","3,271,550,777,772","5,642,560,761,063","1,276,287,665,837","417,968,307,988","1,694,255,973,825","247,583,999,800","3,948,304,787,238",1581867208501.0,171165541605.0,181981555148.0,124669220748.0,124669220748.0,"388,003,400,000",,,,,,,,,,
11070,LG_Innotek,정보기술,2018,Q3,"2,066,726,715,182","3,254,125,872,491","5,320,852,587,673","2,032,905,002,890","1,435,614,381,888","3,468,519,384,778","583,939,848,604","1,852,333,202,895",2236947302968.0,97306648826.0,89469401396.0,70959940032.0,70959940032.0,"118,335,535,000",,,,,,,,,,
18260,Samsung_SDS,정보기술,2018,Q3,"3,716,317,365,169","2,327,947,295,260","6,044,264,660,429","826,173,163,468","123,227,702,867","949,400,866,335","3,843,588,189,909","5,094,863,794,094",1224649428291.0,153185058480.0,198454541975.0,144135929470.0,144135929470.0,"38,688,900,000",,,,,,,,,,
20150,Iljin_Materials,정보기술,2018,Q3,"374,222,000,000","218,111,000,000","592,333,000,000","38,161,000,000","43,504,000,000","81,665,000,000","90,377,000,000","510,668,000,000",83178000000.0,14635000000.0,15138000000.0,11392000000.0,11392000000.0,"23,055,000,000",,,,,,,,,,
29530,Sindoh,정보기술,2018,Q3,"689,858,741,772","243,253,690,074","933,112,431,846","55,495,767,880","13,823,989,358","69,319,757,238","705,027,511,255","863,792,674,608",138649663059.0,6410298960.0,9351294705.0,7164699358.0,7164699358.0,"50,400,145,000",,,,,,,,,,
34220,LG_Display,정보기술,2018,Q3,"6,993,446,000,000","20,814,547,000,000","27,807,993,000,000","8,626,532,000,000","6,016,676,000,000","14,643,208,000,000","9,124,593,000,000","13,164,785,000,000",5661046000000.0,120953000000.0,121239000000.0,23273000000.0,23273000000.0,"1,789,079,000,000",,,,,,,,,,
34730,SK_Holdings,정보기술,2018,Q3,"861,812,000,000","20,066,968,000,000","20,928,780,000,000","2,709,585,000,000","5,517,759,000,000","8,227,344,000,000","8,277,436,000,000","12,701,436,000,000",545154000000.0,131594000000.0,107771000000.0,85635000000.0,85635000000.0,"15,385,000,000",,,,,,,,,,
42700,Hanmi_Semiconductor,정보기술,2018,Q3,"120,831,270,437","126,319,841,798","247,151,112,235","37,446,685,461","3,948,933,467","41,395,618,928","193,639,807,173","205,755,493,307",52726259010.0,15069518040.0,15397200023.0,11955925818.0,11955925818.0,"12,716,420,500",,,,,,,,,,
66570,LG_Electronics,정보기술,2018,Q3,"9,228,474,000,000","19,654,607,000,000","28,883,081,000,000","10,736,153,000,000","7,877,658,000,000","18,613,811,000,000","6,345,709,000,000","10,269,270,000,000",7732482000000.0,250716000000.0,183012000000.0,169843000000.0,169843000000.0,"904,169,000,000",,,,,,,,,,
