접수번호,법인구분,회사코드,회사명,직원 수,총 급여액,1인평균급여,비고,결제일시,연도,분기
20160330004137,Y,00160588,한화,"3,463","218,979,000,000","63,000,000",-,2015-12-31,2015,Q4
20160330004137,Y,00160588,한화,436,"18,376,000,000","42,000,000",-,2015-12-31,2015,Q4
20160330004137,Y,00160588,한화,289,"18,196,000,000","63,000,000",-,2015-12-31,2015,Q4
20160330004137,Y,00160588,한화,98,"3,557,000,000","36,000,000",-,2015-12-31,2015,Q4
20160330004137,Y,00160588,한화,"1,024","64,530,000,000","63,000,000",-,2015-12-31,2015,Q4
20160330004137,Y,00160588,한화,83,"2,816,000,000","34,000,000",-,2015-12-31,2015,Q4
20170331004530,Y,00160588,한화,"3,523","224,146,000,000","64,000,000",-,2016-12-31,2016,Q4
20170331004530,Y,00160588,한화,447,"19,500,000,000","44,000,000",-,2016-12-31,2016,Q4
20170331004530,Y,00160588,한화,247,"14,979,000,000","61,000,000",-,2016-12-31,2016,Q4
20170331004530,Y,00160588,한화,98,"3,540,000,000","36,000,000",-,2016-12-31,2016,Q4
20170331004530,Y,00160588,한화,"1,086","71,677,000,000","66,000,000",-,2016-12-31,2016,Q4
20170331004530,Y,00160588,한화,95,"3,265,000,000","34,000,000",-,2016-12-31,2016,Q4
20180611000325,Y,00160588,한화,"3,556","239,497,000,000","67,000,000",-,2017-12-31,2017,Q4
20180611000325,Y,00160588,한화,452,"20,623,000,000","46,000,000",-,2017-12-31,2017,Q4
20180611000325,Y,00160588,한화,224,"14,710,000,000","66,000,000",-,2017-12-31,2017,Q4
20180611000325,Y,00160588,한화,92,"3,869,000,000","42,000,000",-,2017-12-31,2017,Q4
20180611000325,Y,00160588,한화,"1,195","76,600,000,000","64,000,000",-,2017-12-31,2017,Q4
20180611000325,Y,00160588,한화,92,"3,584,000,000","39,000,000",-,2017-12-31,2017,Q4
20190401003433,Y,00160588,한화,"3,972","267,720,000,000","67,000,000",-,2018-12-31,2018,Q4
20190401003433,Y,00160588,한화,456,"20,070,000,000","44,000,000",-,2018-12-31,2018,Q4
20190401003433,Y,00160588,한화,236,"19,896,000,000","84,000,000",-,2018-12-31,2018,Q4
20190401003433,Y,00160588,한화,81,"3,627,000,000","45,000,000",-,2018-12-31,2018,Q4
20190401003433,Y,00160588,한화,"1,268","90,156,000,000","71,000,000",-,2018-12-31,2018,Q4
20190401003433,Y,00160588,한화,95,"3,934,000,000","41,000,000",-,2018-12-31,2018,Q4
20200330002680,Y,00160588,한화,"4,190","287,799,000,000","69,000,000",-,2019-12-31,2019,Q4
20200330002680,Y,00160588,한화,447,"22,454,000,000","50,000,000",-,2019-12-31,2019,Q4
20200330002680,Y,00160588,한화,208,"16,088,000,000","77,000,000",-,2019-12-31,2019,Q4
20200330002680,Y,00160588,한화,84,"3,501,000,000","42,000,000",-,2019-12-31,2019,Q4
20200330002680,Y,00160588,한화,601,"47,179,000,000","79,000,000",-,2019-12-31,2019,Q4
20200330002680,Y,00160588,한화,45,"1,809,000,000","40,000,000",-,2019-12-31,2019,Q4
20210319000994,Y,00160588,한화,"3,012","221,271,000,000","73,000,000",-,2020-12-31,2020,Q4
20210319000994,Y,00160588,한화,289,"16,652,000,000","58,000,000",-,2020-12-31,2020,Q4
20210319000994,Y,00160588,한화,828,"56,257,000,000","68,000,000",-,2020-12-31,2020,Q4
20210319000994,Y,00160588,한화,149,"6,702,000,000","45,000,000",-,2020-12-31,2020,Q4
20210319000994,Y,00160588,한화,644,"46,769,000,000","73,000,000",-,2020-12-31,2020,Q4
20210319000994,Y,00160588,한화,50,"1,984,000,000","40,000,000",-,2020-12-31,2020,Q4
20220324000140,Y,00160588,한화,"2,831","229,782,000,000","81,000,000",-,2021-12-31,2021,Q4
20220324000140,Y,00160588,한화,276,"15,859,000,000","57,000,000",-,2021-12-31,2021,Q4
20220324000140,Y,00160588,한화,764,"54,176,000,000","71,000,000",-,2021-12-31,2021,Q4
20220324000140,Y,00160588,한화,134,"5,973,000,000","45,000,000",-,2021-12-31,2021,Q4
20220324000140,Y,00160588,한화,692,"51,547,000,000","74,000,000",-,2021-12-31,2021,Q4
20220324000140,Y,00160588,한화,54,"2,259,000,000","42,000,000",-,2021-12-31,2021,Q4
20230321001313,Y,00160588,한화,"1,044","90,950,000,000","87,000,000",-,2022-12-31,2022,Q4
20230321001313,Y,00160588,한화,210,"10,933,000,000","52,000,000",-,2022-12-31,2022,Q4
20230321001313,Y,00160588,한화,749,"63,915,000,000","85,000,000",-,2022-12-31,2022,Q4
20230321001313,Y,00160588,한화,55,"2,987,000,000","54,000,000",-,2022-12-31,2022,Q4
20230321001313,Y,00160588,한화,"2,596","239,403,000,000","92,000,000",-,2022-12-31,2022,Q4
20230321001313,Y,00160588,한화,273,"12,846,000,000","47,000,000",-,2022-12-31,2022,Q4
20240430000953,Y,00160588,한화,"1,188","115,960,000,000","98,000,000",-,2023-12-31,2023,Q4
20240430000953,Y,00160588,한화,229,"14,230,000,000","62,000,000",-,2023-12-31,2023,Q4
20240430000953,Y,00160588,한화,795,"69,164,000,000","87,000,000",-,2023-12-31,2023,Q4
20240430000953,Y,00160588,한화,74,"3,659,000,000","49,000,000",-,2023-12-31,2023,Q4
20240430000953,Y,00160588,한화,"2,550","241,830,000,000","95,000,000",-,2023-12-31,2023,Q4
20240430000953,Y,00160588,한화,279,"13,107,000,000","47,000,000",-,2023-12-31,2023,Q4
20250318001429,Y,00160588,한화,"1,159","113,527,000,000","98,000,000",-,2024-12-31,2024,Q4
20250318001429,Y,00160588,한화,220,"15,880,000,000","72,000,000",-,2024-12-31,2024,Q4
20250318001429,Y,00160588,한화,"1,902","166,474,000,000","88,000,000",-,2024-12-31,2024,Q4
20250318001429,Y,00160588,한화,211,"9,767,000,000","46,000,000",-,2024-12-31,2024,Q4
