접수번호,법인구분,회사코드,회사명,직원 수,총 급여액,1인평균급여,비고,결제일시,연도,분기
20180921000461,Y,00107598,남양유업,"1,081","57,049,451,000","52,775,000",-,2015-12-31,2015,Q4
20180921000461,Y,00107598,남양유업,236,"8,812,753,000","37,342,000",-,2015-12-31,2015,Q4
20180921000461,Y,00107598,남양유업,299,"13,972,952,000","46,732,000",-,2015-12-31,2015,Q4
20180921000461,Y,00107598,남양유업,467,"10,847,019,000","23,227,000",-,2015-12-31,2015,Q4
20180921000461,Y,00107598,남양유업,273,"12,804,863,000","46,904,000",-,2015-12-31,2015,Q4
20180921000461,Y,00107598,남양유업,86,"2,693,385,000","31,318,000",-,2015-12-31,2015,Q4
20180921000473,Y,00107598,남양유업,"1,065","58,387,550,000","54,824,000",-,2016-12-31,2016,Q4
20180921000473,Y,00107598,남양유업,230,"8,837,323,000","38,423,000",-,2016-12-31,2016,Q4
20180921000473,Y,00107598,남양유업,294,"13,677,662,000","46,523,000",-,2016-12-31,2016,Q4
20180921000473,Y,00107598,남양유업,456,"9,294,831,000","20,383,000",-,2016-12-31,2016,Q4
20180921000473,Y,00107598,남양유업,281,"13,053,588,000","46,454,000",-,2016-12-31,2016,Q4
20180921000473,Y,00107598,남양유업,153,"3,224,385,000","21,074,000",-,2016-12-31,2016,Q4
20180921000478,Y,00107598,남양유업,"1,058","59,907,747,000","56,624,000",-,2017-12-31,2017,Q4
20180921000478,Y,00107598,남양유업,223,"8,668,416,000","38,872,000",-,2017-12-31,2017,Q4
20180921000478,Y,00107598,남양유업,313,"14,581,050,000","46,585,000",-,2017-12-31,2017,Q4
20180921000478,Y,00107598,남양유업,417,"10,255,263,000","24,593,000",-,2017-12-31,2017,Q4
20180921000478,Y,00107598,남양유업,279,"14,152,920,000","50,727,000",-,2017-12-31,2017,Q4
20180921000478,Y,00107598,남양유업,194,"5,101,907,000","26,298,000",-,2017-12-31,2017,Q4
20190401004914,Y,00107598,남양유업,"1,139","59,353,680,000","52,110,000",-,2018-12-31,2018,Q4
20190401004914,Y,00107598,남양유업,236,"9,102,171,000","38,569,000",-,2018-12-31,2018,Q4
20190401004914,Y,00107598,남양유업,270,"13,460,568,000","49,854,000",-,2018-12-31,2018,Q4
20190401004914,Y,00107598,남양유업,327,"9,032,214,000","27,621,000",-,2018-12-31,2018,Q4
20190401004914,Y,00107598,남양유업,332,"14,230,469,000","42,863,000",-,2018-12-31,2018,Q4
20190401004914,Y,00107598,남양유업,215,"5,945,761,000","27,655,000",-,2018-12-31,2018,Q4
20200330004386,Y,00107598,남양유업,"1,112","62,769,798,000","56,448,000",-,2019-12-31,2019,Q4
20200330004386,Y,00107598,남양유업,235,"10,324,062,000","43,932,000",-,2019-12-31,2019,Q4
20200330004386,Y,00107598,남양유업,431,"25,347,897,000","58,812,000",-,2019-12-31,2019,Q4
20200330004386,Y,00107598,남양유업,123,"5,231,111,000","42,529,000",-,2019-12-31,2019,Q4
20200330004386,Y,00107598,남양유업,165,"4,975,625,000","30,155,000",-,2019-12-31,2019,Q4
20200330004386,Y,00107598,남양유업,421,"10,091,304,000","23,970,000",-,2019-12-31,2019,Q4
20210318001132,Y,00107598,남양유업,"1,057","57,279,702,000","54,191,000",-,2020-12-31,2020,Q4
20210318001132,Y,00107598,남양유업,219,"9,099,446,000","41,550,000",-,2020-12-31,2020,Q4
20210318001132,Y,00107598,남양유업,377,"21,435,405,000","56,858,000",-,2020-12-31,2020,Q4
20210318001132,Y,00107598,남양유업,102,"4,289,506,000","42,054,000",-,2020-12-31,2020,Q4
20210318001132,Y,00107598,남양유업,147,"3,936,405,000","26,778,000",-,2020-12-31,2020,Q4
20210318001132,Y,00107598,남양유업,397,"9,587,599,000","24,150,000",-,2020-12-31,2020,Q4
20220323001322,Y,00107598,남양유업,"1,020","58,185,000,000","57,000,000",-,2021-12-31,2021,Q4
20220323001322,Y,00107598,남양유업,219,"8,909,000,000","41,000,000",-,2021-12-31,2021,Q4
