접수번호,법인구분,회사코드,회사명,직원 수,총 급여액,1인평균급여,비고,결제일시,연도,분기
20160330003174,Y,00160047,한국앤컴퍼니,150,"14,072,000,000","94,000,000",-,2015-12-31,2015,Q4
20160330003174,Y,00160047,한국앤컴퍼니,68,"3,310,000,000","49,000,000",-,2015-12-31,2015,Q4
20170814001002,Y,00160047,한국앤컴퍼니,158,"13,625,000,000","86,000,000",-,2016-12-31,2016,Q4
20170814001002,Y,00160047,한국앤컴퍼니,67,"3,463,000,000","52,000,000",-,2016-12-31,2016,Q4
20180402005232,Y,00160047,한국앤컴퍼니,148,"12,314,000,000","83,000,000",-,2017-12-31,2017,Q4
20180402005232,Y,00160047,한국앤컴퍼니,64,"3,400,000,000","53,000,000",-,2017-12-31,2017,Q4
20190401005003,Y,00160047,한국앤컴퍼니,26,"2,466,000,000","95,000,000",-,2018-12-31,2018,Q4
20190401005003,Y,00160047,한국앤컴퍼니,10,"612,000,000","61,000,000",-,2018-12-31,2018,Q4
20221215000222,Y,00160047,한국앤컴퍼니,48,"4,326,000,000","90,000,000",-,2019-12-31,2019,Q4
20221215000222,Y,00160047,한국앤컴퍼니,13,"849,000,000","65,000,000",-,2019-12-31,2019,Q4
20221215000231,Y,00160047,한국앤컴퍼니,43,"4,314,000,000","100,000,000",-,2020-12-31,2020,Q4
20221215000231,Y,00160047,한국앤컴퍼니,14,"1,120,000,000","80,000,000",-,2020-12-31,2020,Q4
20221215000241,Y,00160047,한국앤컴퍼니,46,"4,644,000,000","101,000,000",-,2021-12-31,2021,Q4
20221215000241,Y,00160047,한국앤컴퍼니,12,"876,000,000","73,000,000",-,2021-12-31,2021,Q4
20221215000241,Y,00160047,한국앤컴퍼니,944,"53,053,000,000","56,000,000",-,2021-12-31,2021,Q4
20221215000241,Y,00160047,한국앤컴퍼니,46,"1,820,000,000","40,000,000",-,2021-12-31,2021,Q4
20230324001090,Y,00160047,한국앤컴퍼니,48,"5,185,000,000","108,000,000",-,2022-12-31,2022,Q4
20230324001090,Y,00160047,한국앤컴퍼니,22,"1,371,000,000","62,000,000",-,2022-12-31,2022,Q4
20230324001090,Y,00160047,한국앤컴퍼니,975,"70,305,000,000","72,000,000",-,2022-12-31,2022,Q4
20230324001090,Y,00160047,한국앤컴퍼니,52,"2,450,000,000","47,000,000",-,2022-12-31,2022,Q4
20240320001601,Y,00160047,한국앤컴퍼니,51,"5,797,000,000","114,000,000",-,2023-12-31,2023,Q4
20240320001601,Y,00160047,한국앤컴퍼니,18,"1,301,000,000","72,000,000",-,2023-12-31,2023,Q4
20240320001601,Y,00160047,한국앤컴퍼니,984,"77,163,000,000","78,000,000",-,2023-12-31,2023,Q4
20240320001601,Y,00160047,한국앤컴퍼니,62,"3,152,000,000","51,000,000",-,2023-12-31,2023,Q4
20250318000944,Y,00160047,한국앤컴퍼니,73,"5,439,000,000","74,000,000",-,2024-12-31,2024,Q4
20250318000944,Y,00160047,한국앤컴퍼니,50,"2,318,000,000","46,000,000",-,2024-12-31,2024,Q4
20250318000944,Y,00160047,한국앤컴퍼니,993,"83,660,000,000","84,000,000",-,2024-12-31,2024,Q4
20250318000944,Y,00160047,한국앤컴퍼니,57,"3,263,000,000","57,000,000",-,2024-12-31,2024,Q4
